#Coverage	Number of genomic locations
651.0	29.0
652.0	18.0
653.0	23.0
654.0	32.0
655.0	34.0
656.0	30.0
657.0	19.0
658.0	26.0
659.0	34.0
660.0	26.0
661.0	31.0
662.0	27.0
663.0	19.0
664.0	25.0
665.0	25.0
666.0	24.0
667.0	31.0
668.0	25.0
669.0	21.0
670.0	36.0
671.0	26.0
672.0	16.0
673.0	31.0
674.0	38.0
675.0	26.0
676.0	36.0
677.0	31.0
678.0	31.0
679.0	28.0
680.0	38.0
681.0	32.0
682.0	23.0
683.0	28.0
684.0	32.0
685.0	18.0
686.0	35.0
687.0	29.0
688.0	30.0
689.0	37.0
690.0	34.0
691.0	34.0
692.0	48.0
693.0	39.0
694.0	29.0
695.0	42.0
696.0	40.0
697.0	28.0
698.0	43.0
699.0	45.0
700.0	48.0
701.0	41.0
702.0	43.0
703.0	66.0
704.0	47.0
705.0	49.0
706.0	53.0
707.0	47.0
708.0	37.0
709.0	45.0
710.0	52.0
711.0	47.0
712.0	60.0
713.0	66.0
714.0	81.0
715.0	55.0
716.0	49.0
717.0	63.0
718.0	60.0
719.0	70.0
720.0	57.0
721.0	75.0
722.0	63.0
723.0	71.0
724.0	65.0
725.0	80.0
726.0	77.0
727.0	88.0
728.0	90.0
729.0	69.0
730.0	106.0
731.0	74.0
732.0	67.0
733.0	69.0
734.0	70.0
735.0	68.0
736.0	58.0
737.0	71.0
738.0	78.0
739.0	69.0
740.0	78.0
741.0	73.0
742.0	75.0
743.0	81.0
744.0	75.0
745.0	78.0
746.0	89.0
747.0	79.0
748.0	73.0
749.0	77.0
750.0	86.0
751.0	82.0
752.0	74.0
753.0	86.0
754.0	80.0
755.0	87.0
756.0	89.0
757.0	69.0
758.0	87.0
759.0	69.0
760.0	87.0
761.0	71.0
762.0	83.0
763.0	80.0
764.0	85.0
765.0	79.0
766.0	81.0
767.0	78.0
768.0	67.0
769.0	72.0
770.0	81.0
771.0	96.0
772.0	81.0
773.0	66.0
774.0	74.0
775.0	78.0
776.0	71.0
777.0	84.0
778.0	68.0
779.0	96.0
780.0	65.0
781.0	70.0
782.0	72.0
783.0	60.0
784.0	83.0
785.0	76.0
786.0	71.0
787.0	87.0
788.0	82.0
789.0	98.0
790.0	77.0
791.0	81.0
792.0	91.0
793.0	74.0
794.0	83.0
795.0	88.0
796.0	80.0
797.0	97.0
798.0	98.0
799.0	87.0
800.0	82.0
801.0	81.0
802.0	91.0
803.0	96.0
804.0	100.0
805.0	104.0
806.0	88.0
807.0	95.0
808.0	95.0
809.0	97.0
810.0	92.0
811.0	90.0
812.0	80.0
813.0	73.0
814.0	90.0
815.0	72.0
816.0	86.0
817.0	76.0
818.0	72.0
819.0	60.0
820.0	96.0
821.0	67.0
822.0	84.0
823.0	93.0
824.0	65.0
825.0	71.0
826.0	88.0
827.0	95.0
828.0	89.0
829.0	105.0
830.0	79.0
831.0	78.0
832.0	95.0
833.0	96.0
834.0	76.0
835.0	78.0
836.0	85.0
837.0	71.0
838.0	103.0
839.0	93.0
840.0	81.0
841.0	86.0
842.0	83.0
843.0	87.0
844.0	79.0
845.0	91.0
846.0	91.0
847.0	102.0
848.0	93.0
849.0	93.0
850.0	81.0
851.0	81.0
852.0	87.0
853.0	88.0
854.0	93.0
855.0	94.0
856.0	95.0
857.0	92.0
858.0	65.0
859.0	78.0
860.0	88.0
861.0	78.0
862.0	76.0
863.0	74.0
864.0	69.0
865.0	70.0
866.0	67.0
867.0	70.0
868.0	76.0
869.0	69.0
870.0	54.0
871.0	60.0
872.0	61.0
873.0	61.0
874.0	69.0
875.0	48.0
876.0	69.0
877.0	70.0
878.0	54.0
879.0	67.0
880.0	58.0
881.0	70.0
882.0	66.0
883.0	72.0
884.0	62.0
885.0	55.0
886.0	50.0
887.0	72.0
888.0	48.0
889.0	68.0
890.0	58.0
891.0	61.0
892.0	61.0
893.0	60.0
894.0	69.0
895.0	38.0
896.0	48.0
897.0	46.0
898.0	52.0
899.0	55.0
900.0	51.0
901.0	52.0
902.0	49.0
903.0	49.0
904.0	51.0
905.0	39.0
906.0	53.0
907.0	49.0
908.0	37.0
909.0	45.0
910.0	50.0
911.0	46.0
912.0	56.0
913.0	44.0
914.0	40.0
915.0	51.0
916.0	47.0
917.0	47.0
918.0	36.0
919.0	56.0
920.0	58.0
921.0	52.0
922.0	61.0
923.0	53.0
924.0	57.0
925.0	57.0
926.0	63.0
927.0	59.0
928.0	56.0
929.0	50.0
930.0	57.0
931.0	47.0
932.0	45.0
933.0	60.0
934.0	33.0
935.0	43.0
936.0	47.0
937.0	33.0
938.0	38.0
939.0	53.0
940.0	38.0
941.0	44.0
942.0	40.0
943.0	25.0
944.0	39.0
945.0	33.0
946.0	29.0
947.0	27.0
948.0	29.0
949.0	33.0
950.0	30.0
951.0	35.0
952.0	46.0
953.0	23.0
954.0	17.0
955.0	24.0
956.0	28.0
957.0	18.0
958.0	23.0
959.0	25.0
960.0	26.0
961.0	26.0
962.0	9.0
963.0	16.0
964.0	22.0
965.0	20.0
966.0	17.0
967.0	11.0
968.0	14.0
969.0	16.0
970.0	12.0
971.0	13.0
972.0	16.0
973.0	14.0
974.0	10.0
975.0	17.0
976.0	21.0
977.0	21.0
978.0	13.0
979.0	14.0
980.0	17.0
981.0	19.0
982.0	26.0
983.0	16.0
984.0	12.0
985.0	12.0
986.0	21.0
987.0	14.0
988.0	9.0
989.0	9.0
990.0	8.0
991.0	11.0
992.0	15.0
993.0	9.0
994.0	11.0
995.0	14.0
996.0	13.0
997.0	9.0
998.0	9.0
999.0	10.0
1000.0	11.0
1001.0	10.0
1002.0	13.0
1003.0	12.0
1004.0	10.0
1005.0	10.0
1006.0	7.0
1007.0	8.0
1008.0	15.0
1009.0	4.0
1010.0	8.0
1011.0	17.0
1012.0	7.0
1013.0	9.0
1014.0	10.0
1015.0	5.0
1016.0	6.0
1017.0	14.0
1018.0	3.0
1019.0	4.0
1020.0	6.0
1021.0	9.0
1022.0	5.0
1023.0	4.0
1024.0	5.0
1025.0	5.0
1026.0	5.0
1027.0	5.0
1028.0	7.0
1029.0	9.0
1030.0	7.0
1031.0	8.0
1032.0	6.0
1033.0	6.0
1034.0	1.0
1035.0	5.0
1036.0	2.0
1037.0	11.0
1038.0	7.0
1039.0	10.0
1040.0	8.0
1041.0	5.0
1042.0	6.0
1043.0	9.0
1044.0	8.0
1045.0	2.0
1046.0	3.0
1047.0	3.0
1048.0	5.0
1049.0	5.0
1050.0	2.0
1051.0	5.0
1052.0	1.0
1053.0	6.0
1054.0	6.0
1055.0	6.0
1056.0	5.0
1057.0	7.0
1058.0	10.0
1059.0	4.0
1060.0	5.0
1061.0	8.0
1062.0	3.0
1063.0	9.0
1064.0	2.0
1065.0	6.0
1066.0	11.0
1067.0	8.0
1068.0	16.0
1069.0	8.0
1070.0	10.0
1071.0	10.0
1072.0	6.0
1073.0	5.0
1074.0	8.0
1075.0	6.0
1076.0	4.0
1077.0	4.0
1078.0	9.0
1079.0	6.0
1080.0	7.0
1081.0	11.0
1082.0	6.0
1083.0	5.0
1084.0	3.0
1085.0	7.0
1086.0	5.0
1087.0	7.0
1088.0	3.0
1089.0	6.0
1090.0	6.0
1091.0	1.0
1092.0	4.0
1093.0	7.0
1094.0	9.0
1095.0	6.0
1096.0	5.0
1097.0	4.0
1098.0	5.0
1099.0	6.0
1100.0	9.0
1101.0	4.0
1102.0	6.0
1103.0	7.0
1104.0	8.0
1105.0	1.0
1106.0	8.0
1107.0	4.0
1108.0	7.0
1109.0	4.0
1110.0	6.0
1111.0	3.0
1112.0	5.0
1113.0	5.0
1114.0	1.0
1115.0	3.0
1116.0	5.0
1117.0	4.0
1118.0	4.0
1119.0	7.0
1120.0	3.0
1121.0	3.0
1122.0	7.0
1123.0	6.0
1124.0	2.0
1125.0	5.0
1126.0	6.0
1127.0	1.0
1128.0	9.0
1129.0	2.0
1130.0	8.0
1131.0	5.0
1132.0	4.0
1133.0	8.0
1134.0	4.0
1135.0	8.0
1136.0	7.0
1137.0	5.0
1138.0	6.0
1139.0	3.0
1140.0	6.0
1141.0	9.0
1142.0	5.0
1143.0	8.0
1144.0	3.0
1145.0	5.0
1146.0	6.0
1147.0	4.0
1148.0	11.0
1149.0	5.0
1150.0	9.0
1151.0	6.0
1152.0	6.0
1153.0	13.0
1154.0	10.0
1155.0	9.0
1156.0	6.0
1157.0	9.0
1158.0	5.0
1159.0	6.0
1160.0	9.0
1161.0	4.0
1162.0	5.0
1163.0	11.0
1164.0	3.0
1165.0	6.0
1166.0	6.0
1167.0	6.0
1168.0	5.0
1169.0	11.0
1170.0	5.0
1171.0	7.0
1172.0	2.0
1173.0	5.0
1174.0	6.0
1175.0	5.0
1176.0	7.0
1177.0	15.0
1178.0	8.0
1179.0	7.0
1180.0	7.0
1181.0	8.0
1182.0	14.0
1183.0	15.0
1184.0	4.0
1185.0	7.0
1186.0	5.0
1187.0	10.0
1188.0	9.0
1189.0	8.0
1190.0	6.0
1191.0	5.0
1192.0	7.0
1193.0	4.0
1194.0	3.0
1195.0	6.0
1196.0	8.0
1197.0	8.0
1198.0	7.0
1199.0	2.0
1200.0	10.0
1201.0	5.0
1202.0	7.0
1203.0	6.0
1204.0	3.0
1205.0	4.0
1206.0	5.0
1207.0	11.0
1208.0	5.0
1209.0	3.0
1210.0	4.0
1211.0	6.0
1212.0	8.0
1213.0	2.0
1214.0	5.0
1215.0	2.0
1216.0	8.0
1217.0	2.0
1218.0	2.0
1219.0	5.0
1220.0	1.0
1221.0	1.0
1222.0	3.0
1223.0	6.0
1224.0	2.0
1225.0	5.0
1226.0	2.0
1227.0	1.0
1228.0	5.0
1229.0	5.0
1230.0	1.0
1231.0	2.0
1232.0	1.0
1233.0	3.0
1234.0	3.0
1235.0	5.0
1236.0	4.0
1237.0	3.0
1238.0	3.0
1239.0	2.0
1240.0	3.0
1241.0	5.0
1242.0	3.0
1243.0	6.0
1244.0	1.0
1245.0	4.0
1246.0	5.0
1247.0	6.0
1248.0	3.0
1249.0	4.0
1250.0	2.0
1251.0	2.0
1252.0	3.0
1253.0	5.0
1254.0	2.0
1255.0	2.0
1256.0	4.0
1257.0	2.0
1258.0	4.0
1259.0	3.0
1262.0	3.0
1263.0	2.0
1264.0	1.0
1265.0	3.0
1266.0	3.0
1267.0	2.0
1268.0	5.0
1269.0	3.0
1270.0	3.0
1271.0	2.0
1272.0	1.0
1273.0	2.0
1274.0	3.0
1275.0	1.0
1276.0	1.0
1278.0	2.0
1279.0	1.0
1280.0	2.0
1282.0	1.0
1285.0	1.0
1287.0	3.0
1289.0	1.0
1290.0	1.0
1291.0	1.0
1292.0	1.0
1293.0	1.0
1294.0	2.0
1295.0	1.0
1296.0	1.0
1298.0	4.0
1299.0	1.0
1300.0	2.0
1301.0	5.0
1302.0	2.0
1303.0	3.0
1304.0	2.0
1305.0	4.0
1306.0	3.0
1307.0	1.0
1308.0	3.0
1309.0	5.0
1311.0	2.0
1312.0	5.0
1313.0	3.0
1314.0	3.0
1315.0	2.0
1316.0	1.0
1317.0	6.0
1318.0	3.0
1319.0	5.0
1320.0	1.0
1321.0	4.0
1322.0	4.0
1323.0	3.0
1324.0	5.0
1325.0	6.0
1326.0	5.0
1327.0	3.0
1328.0	5.0
1329.0	4.0
1330.0	2.0
1331.0	2.0
1332.0	5.0
1333.0	1.0
1334.0	4.0
1335.0	1.0
1336.0	1.0
1337.0	1.0
1339.0	2.0
1340.0	1.0
1342.0	2.0
1343.0	1.0
1347.0	2.0
1349.0	1.0
1350.0	1.0
1351.0	3.0
1353.0	1.0
1354.0	1.0
1355.0	1.0
1356.0	2.0
1357.0	1.0
1358.0	1.0
1362.0	2.0
1363.0	1.0
1368.0	1.0
1369.0	1.0
1372.0	1.0
1376.0	2.0
1377.0	1.0
1379.0	1.0
1381.0	1.0
1382.0	1.0
1608.0	1.0
1616.0	1.0
1618.0	1.0
1624.0	1.0
1626.0	1.0
1636.0	1.0
1642.0	1.0
1643.0	1.0
1656.0	1.0
1658.0	1.0
1665.0	1.0
1666.0	1.0
1674.0	1.0
1677.0	1.0
1678.0	1.0
1681.0	1.0
1685.0	1.0
1686.0	1.0
1688.0	1.0
1698.0	1.0
1700.0	1.0
1705.0	1.0
1720.0	1.0
1724.0	1.0
1736.0	1.0
1737.0	1.0
1740.0	1.0
1747.0	1.0
1748.0	1.0
1749.0	1.0
1758.0	1.0
1763.0	2.0
1765.0	1.0
1766.0	1.0
1769.0	4.0
1770.0	1.0
1772.0	1.0
1773.0	2.0
1774.0	2.0
1782.0	1.0
1811.0	2.0
1812.0	1.0
1815.0	1.0
1819.0	1.0
1822.0	1.0
1823.0	1.0
1858.0	1.0
1865.0	1.0
1874.0	1.0
1877.0	2.0
1878.0	1.0
1882.0	1.0
1884.0	1.0
1913.0	1.0
1917.0	1.0
1924.0	1.0
1928.0	1.0
1929.0	1.0
1931.0	2.0
1932.0	1.0
1936.0	1.0
1940.0	1.0
1942.0	1.0
1943.0	1.0
1944.0	1.0
1945.0	1.0
1949.0	1.0
1957.0	2.0
1962.0	1.0
1963.0	1.0
1965.0	1.0
1970.0	3.0
1971.0	1.0
1975.0	1.0
1976.0	1.0
1977.0	1.0
1979.0	1.0
1984.0	1.0
1987.0	1.0
1988.0	1.0
1991.0	2.0
1992.0	2.0
1993.0	1.0
1994.0	1.0
1995.0	1.0
1996.0	1.0
1998.0	1.0
2000.0	1.0
2001.0	1.0
2011.0	1.0
2012.0	1.0
2030.0	1.0
