#Coverage	Number of genomic locations
505.0	8.0
506.0	3.0
507.0	2.0
508.0	3.0
509.0	1.0
510.0	5.0
512.0	3.0
513.0	4.0
514.0	3.0
515.0	7.0
516.0	1.0
517.0	5.0
518.0	1.0
519.0	5.0
520.0	5.0
521.0	4.0
522.0	3.0
523.0	5.0
524.0	4.0
525.0	5.0
526.0	5.0
527.0	5.0
528.0	1.0
529.0	1.0
531.0	1.0
532.0	2.0
533.0	4.0
534.0	3.0
535.0	4.0
536.0	1.0
537.0	6.0
539.0	3.0
540.0	3.0
541.0	1.0
542.0	2.0
543.0	4.0
544.0	3.0
545.0	3.0
546.0	1.0
547.0	4.0
548.0	1.0
549.0	3.0
550.0	4.0
551.0	2.0
553.0	3.0
554.0	9.0
555.0	5.0
556.0	1.0
557.0	2.0
558.0	1.0
560.0	1.0
562.0	1.0
563.0	1.0
564.0	1.0
565.0	1.0
566.0	1.0
567.0	1.0
570.0	3.0
574.0	2.0
575.0	2.0
577.0	2.0
582.0	1.0
584.0	2.0
585.0	1.0
586.0	1.0
589.0	4.0
590.0	3.0
591.0	1.0
593.0	2.0
597.0	1.0
598.0	1.0
599.0	2.0
602.0	3.0
603.0	1.0
606.0	1.0
607.0	3.0
608.0	1.0
609.0	1.0
611.0	1.0
612.0	4.0
613.0	3.0
614.0	1.0
617.0	2.0
618.0	7.0
620.0	5.0
621.0	4.0
622.0	3.0
623.0	1.0
624.0	9.0
626.0	3.0
627.0	8.0
629.0	3.0
630.0	7.0
631.0	6.0
632.0	1.0
633.0	1.0
634.0	3.0
635.0	1.0
636.0	5.0
637.0	4.0
638.0	6.0
639.0	4.0
640.0	4.0
641.0	1.0
643.0	1.0
644.0	4.0
645.0	2.0
646.0	10.0
647.0	6.0
648.0	2.0
649.0	6.0
650.0	3.0
651.0	7.0
652.0	2.0
653.0	6.0
654.0	3.0
655.0	2.0
656.0	1.0
657.0	7.0
658.0	4.0
659.0	5.0
660.0	1.0
661.0	3.0
662.0	8.0
663.0	3.0
664.0	2.0
665.0	3.0
666.0	1.0
667.0	4.0
668.0	6.0
669.0	3.0
670.0	8.0
671.0	7.0
672.0	7.0
673.0	9.0
674.0	3.0
675.0	7.0
676.0	8.0
677.0	3.0
678.0	11.0
679.0	8.0
680.0	5.0
681.0	3.0
682.0	10.0
683.0	4.0
684.0	2.0
685.0	4.0
686.0	4.0
687.0	4.0
688.0	4.0
689.0	3.0
690.0	2.0
691.0	4.0
692.0	4.0
693.0	3.0
694.0	3.0
695.0	3.0
696.0	6.0
697.0	7.0
698.0	5.0
699.0	14.0
700.0	5.0
701.0	7.0
702.0	11.0
703.0	10.0
704.0	4.0
705.0	7.0
706.0	2.0
707.0	3.0
708.0	3.0
709.0	5.0
710.0	6.0
711.0	5.0
712.0	5.0
713.0	9.0
714.0	3.0
715.0	12.0
716.0	6.0
717.0	7.0
718.0	10.0
719.0	9.0
720.0	9.0
721.0	6.0
722.0	4.0
723.0	7.0
724.0	5.0
725.0	11.0
726.0	7.0
727.0	13.0
728.0	4.0
729.0	5.0
730.0	3.0
731.0	9.0
732.0	2.0
733.0	5.0
734.0	11.0
735.0	5.0
736.0	6.0
737.0	7.0
738.0	3.0
739.0	9.0
740.0	11.0
741.0	7.0
742.0	10.0
743.0	10.0
744.0	10.0
745.0	8.0
746.0	4.0
747.0	9.0
748.0	8.0
749.0	12.0
750.0	5.0
751.0	3.0
752.0	5.0
753.0	5.0
754.0	7.0
755.0	12.0
756.0	10.0
757.0	13.0
758.0	10.0
759.0	8.0
760.0	12.0
761.0	12.0
762.0	25.0
763.0	9.0
764.0	10.0
765.0	14.0
766.0	4.0
767.0	21.0
768.0	6.0
769.0	5.0
770.0	7.0
771.0	4.0
772.0	15.0
773.0	26.0
774.0	9.0
775.0	11.0
776.0	13.0
777.0	2.0
778.0	8.0
779.0	9.0
780.0	8.0
781.0	7.0
782.0	14.0
783.0	9.0
784.0	5.0
785.0	6.0
786.0	5.0
787.0	7.0
788.0	14.0
789.0	10.0
790.0	5.0
791.0	11.0
792.0	6.0
793.0	6.0
794.0	7.0
795.0	9.0
796.0	13.0
797.0	4.0
798.0	12.0
799.0	5.0
800.0	4.0
801.0	8.0
802.0	5.0
803.0	10.0
804.0	8.0
805.0	8.0
806.0	5.0
807.0	7.0
808.0	6.0
809.0	6.0
810.0	12.0
811.0	7.0
812.0	7.0
813.0	5.0
814.0	3.0
815.0	5.0
816.0	10.0
817.0	6.0
818.0	6.0
819.0	5.0
820.0	6.0
821.0	10.0
822.0	13.0
823.0	8.0
824.0	8.0
825.0	9.0
826.0	7.0
827.0	5.0
828.0	8.0
829.0	3.0
830.0	1.0
831.0	7.0
832.0	3.0
833.0	4.0
834.0	6.0
835.0	8.0
836.0	7.0
837.0	1.0
838.0	3.0
839.0	6.0
840.0	2.0
841.0	6.0
842.0	6.0
843.0	10.0
844.0	10.0
845.0	4.0
846.0	3.0
847.0	7.0
848.0	9.0
849.0	6.0
850.0	2.0
851.0	4.0
852.0	6.0
853.0	6.0
854.0	4.0
855.0	8.0
856.0	12.0
857.0	6.0
858.0	6.0
859.0	8.0
860.0	7.0
861.0	4.0
862.0	3.0
863.0	2.0
864.0	3.0
865.0	5.0
866.0	3.0
867.0	9.0
868.0	6.0
869.0	6.0
870.0	5.0
871.0	10.0
872.0	9.0
873.0	6.0
874.0	2.0
875.0	8.0
876.0	8.0
877.0	4.0
878.0	5.0
879.0	8.0
880.0	5.0
881.0	4.0
882.0	3.0
883.0	10.0
884.0	3.0
885.0	6.0
886.0	6.0
887.0	5.0
888.0	4.0
889.0	8.0
890.0	9.0
891.0	9.0
892.0	11.0
893.0	7.0
894.0	6.0
895.0	3.0
896.0	3.0
897.0	5.0
898.0	5.0
899.0	5.0
900.0	7.0
901.0	7.0
902.0	6.0
903.0	4.0
904.0	1.0
905.0	7.0
906.0	5.0
907.0	6.0
908.0	6.0
909.0	7.0
910.0	2.0
911.0	4.0
912.0	3.0
913.0	2.0
914.0	3.0
915.0	2.0
916.0	9.0
917.0	5.0
918.0	4.0
919.0	2.0
920.0	1.0
922.0	3.0
923.0	8.0
924.0	2.0
925.0	5.0
926.0	2.0
927.0	4.0
928.0	6.0
929.0	2.0
930.0	2.0
931.0	8.0
932.0	2.0
933.0	3.0
934.0	2.0
935.0	4.0
936.0	3.0
937.0	4.0
938.0	4.0
939.0	6.0
940.0	5.0
941.0	2.0
942.0	5.0
943.0	1.0
944.0	1.0
945.0	8.0
946.0	10.0
947.0	3.0
948.0	9.0
949.0	2.0
950.0	11.0
951.0	4.0
952.0	4.0
953.0	4.0
954.0	6.0
955.0	8.0
956.0	6.0
957.0	5.0
958.0	5.0
959.0	13.0
960.0	6.0
961.0	1.0
962.0	3.0
964.0	6.0
965.0	6.0
966.0	2.0
967.0	2.0
968.0	2.0
970.0	2.0
971.0	1.0
972.0	7.0
973.0	5.0
974.0	1.0
975.0	5.0
976.0	3.0
977.0	3.0
979.0	3.0
980.0	3.0
981.0	3.0
983.0	4.0
984.0	1.0
985.0	2.0
986.0	1.0
987.0	1.0
988.0	3.0
989.0	1.0
990.0	1.0
992.0	2.0
994.0	1.0
996.0	4.0
998.0	1.0
999.0	2.0
1000.0	2.0
1001.0	1.0
1003.0	2.0
1004.0	3.0
1008.0	1.0
1010.0	1.0
1011.0	2.0
1013.0	1.0
1015.0	4.0
1017.0	1.0
1018.0	3.0
1019.0	2.0
1020.0	1.0
1021.0	5.0
1022.0	1.0
1025.0	2.0
1026.0	1.0
1028.0	3.0
1029.0	1.0
1031.0	3.0
1033.0	3.0
1034.0	2.0
1037.0	2.0
1040.0	1.0
1071.0	1.0
1083.0	1.0
1088.0	2.0
