#Insert size (bp)	insert size
802.0	3.0
804.0	1.0
805.0	2.0
806.0	1.0
807.0	2.0
808.0	1.0
809.0	2.0
811.0	2.0
812.0	1.0
813.0	3.0
814.0	2.0
815.0	2.0
818.0	1.0
820.0	1.0
