#Coverage	Number of genomic locations
400.0	179.0
401.0	173.0
402.0	191.0
403.0	230.0
404.0	201.0
405.0	212.0
406.0	184.0
407.0	217.0
408.0	172.0
409.0	165.0
410.0	225.0
411.0	213.0
412.0	213.0
413.0	175.0
414.0	148.0
415.0	155.0
416.0	200.0
417.0	184.0
418.0	190.0
419.0	181.0
420.0	165.0
421.0	163.0
422.0	163.0
423.0	161.0
424.0	170.0
425.0	160.0
426.0	163.0
427.0	141.0
428.0	142.0
429.0	153.0
430.0	149.0
431.0	153.0
432.0	166.0
433.0	131.0
434.0	150.0
435.0	132.0
436.0	121.0
437.0	126.0
438.0	108.0
439.0	129.0
440.0	122.0
441.0	134.0
442.0	142.0
443.0	130.0
444.0	104.0
445.0	110.0
446.0	91.0
447.0	105.0
448.0	111.0
449.0	111.0
450.0	116.0
451.0	94.0
452.0	87.0
453.0	92.0
454.0	107.0
455.0	121.0
456.0	101.0
457.0	112.0
458.0	95.0
459.0	81.0
460.0	81.0
461.0	80.0
462.0	99.0
463.0	78.0
464.0	102.0
465.0	67.0
466.0	84.0
467.0	80.0
468.0	57.0
469.0	65.0
470.0	64.0
471.0	47.0
472.0	56.0
473.0	45.0
474.0	41.0
475.0	30.0
476.0	51.0
477.0	32.0
478.0	48.0
479.0	42.0
480.0	34.0
481.0	53.0
482.0	36.0
483.0	33.0
484.0	22.0
485.0	40.0
486.0	30.0
487.0	20.0
488.0	23.0
489.0	23.0
490.0	22.0
491.0	19.0
492.0	15.0
493.0	23.0
494.0	13.0
495.0	25.0
496.0	16.0
497.0	13.0
498.0	12.0
499.0	29.0
500.0	13.0
501.0	16.0
502.0	9.0
503.0	12.0
504.0	14.0
505.0	14.0
506.0	11.0
507.0	6.0
508.0	10.0
509.0	8.0
510.0	8.0
511.0	12.0
512.0	10.0
513.0	7.0
514.0	6.0
515.0	2.0
516.0	9.0
517.0	5.0
518.0	12.0
519.0	5.0
520.0	12.0
521.0	11.0
522.0	11.0
523.0	16.0
524.0	16.0
525.0	13.0
526.0	11.0
527.0	9.0
528.0	11.0
529.0	8.0
530.0	6.0
531.0	6.0
532.0	10.0
533.0	13.0
534.0	6.0
535.0	21.0
536.0	6.0
537.0	5.0
538.0	7.0
539.0	12.0
540.0	9.0
541.0	12.0
542.0	6.0
543.0	8.0
544.0	9.0
545.0	4.0
546.0	7.0
547.0	5.0
548.0	7.0
549.0	2.0
550.0	6.0
551.0	20.0
552.0	8.0
553.0	8.0
554.0	22.0
555.0	18.0
556.0	10.0
557.0	7.0
558.0	16.0
559.0	9.0
560.0	9.0
561.0	6.0
562.0	8.0
563.0	9.0
564.0	18.0
565.0	13.0
566.0	8.0
567.0	9.0
568.0	9.0
569.0	7.0
570.0	6.0
571.0	5.0
572.0	13.0
573.0	9.0
574.0	14.0
575.0	15.0
576.0	6.0
577.0	8.0
578.0	12.0
579.0	12.0
580.0	15.0
581.0	4.0
582.0	6.0
583.0	6.0
584.0	11.0
585.0	7.0
586.0	14.0
587.0	11.0
588.0	4.0
589.0	9.0
590.0	13.0
591.0	11.0
592.0	9.0
593.0	5.0
594.0	11.0
595.0	9.0
596.0	7.0
597.0	8.0
598.0	3.0
599.0	4.0
600.0	6.0
601.0	6.0
602.0	11.0
603.0	6.0
604.0	13.0
605.0	7.0
606.0	6.0
607.0	6.0
608.0	14.0
609.0	4.0
610.0	4.0
611.0	5.0
612.0	9.0
613.0	12.0
614.0	13.0
615.0	3.0
616.0	8.0
617.0	8.0
618.0	15.0
619.0	8.0
620.0	5.0
621.0	17.0
622.0	3.0
623.0	8.0
624.0	10.0
625.0	10.0
626.0	11.0
627.0	13.0
628.0	10.0
629.0	18.0
630.0	12.0
631.0	20.0
632.0	17.0
633.0	19.0
634.0	16.0
635.0	12.0
636.0	14.0
637.0	16.0
638.0	15.0
639.0	21.0
640.0	12.0
641.0	18.0
642.0	14.0
643.0	19.0
644.0	18.0
645.0	22.0
646.0	17.0
647.0	24.0
648.0	21.0
649.0	28.0
650.0	10.0
651.0	19.0
652.0	17.0
653.0	16.0
654.0	24.0
655.0	16.0
656.0	12.0
657.0	15.0
658.0	24.0
659.0	13.0
660.0	26.0
661.0	14.0
662.0	14.0
663.0	14.0
664.0	27.0
665.0	18.0
666.0	21.0
667.0	12.0
668.0	7.0
669.0	8.0
670.0	6.0
671.0	10.0
672.0	15.0
673.0	6.0
674.0	10.0
675.0	21.0
676.0	14.0
677.0	11.0
678.0	13.0
679.0	15.0
680.0	20.0
681.0	9.0
682.0	16.0
683.0	11.0
684.0	12.0
685.0	10.0
686.0	13.0
687.0	12.0
688.0	12.0
689.0	10.0
690.0	16.0
691.0	8.0
692.0	13.0
693.0	22.0
694.0	9.0
695.0	10.0
696.0	11.0
697.0	8.0
698.0	8.0
699.0	17.0
700.0	1.0
701.0	9.0
702.0	11.0
703.0	14.0
704.0	3.0
705.0	13.0
706.0	7.0
707.0	9.0
708.0	8.0
709.0	7.0
710.0	11.0
711.0	9.0
712.0	8.0
713.0	6.0
714.0	9.0
715.0	6.0
716.0	4.0
717.0	6.0
718.0	5.0
719.0	8.0
720.0	9.0
721.0	11.0
722.0	6.0
723.0	11.0
724.0	2.0
725.0	16.0
726.0	4.0
727.0	7.0
728.0	2.0
729.0	4.0
730.0	1.0
731.0	2.0
732.0	5.0
733.0	4.0
735.0	7.0
736.0	5.0
737.0	5.0
738.0	1.0
739.0	3.0
740.0	6.0
741.0	5.0
743.0	2.0
744.0	1.0
745.0	1.0
748.0	3.0
749.0	1.0
750.0	5.0
751.0	3.0
752.0	4.0
753.0	2.0
754.0	10.0
755.0	6.0
756.0	3.0
757.0	6.0
758.0	2.0
759.0	7.0
760.0	1.0
761.0	5.0
762.0	3.0
763.0	11.0
764.0	5.0
765.0	2.0
766.0	4.0
767.0	4.0
768.0	4.0
769.0	4.0
770.0	4.0
771.0	1.0
772.0	1.0
773.0	1.0
774.0	3.0
775.0	3.0
777.0	4.0
778.0	1.0
779.0	1.0
780.0	2.0
781.0	1.0
782.0	2.0
784.0	1.0
786.0	4.0
787.0	2.0
789.0	1.0
790.0	3.0
791.0	2.0
792.0	2.0
793.0	2.0
794.0	1.0
795.0	1.0
796.0	2.0
797.0	3.0
798.0	2.0
799.0	6.0
800.0	3.0
801.0	6.0
802.0	2.0
804.0	2.0
805.0	7.0
806.0	2.0
807.0	10.0
809.0	1.0
811.0	3.0
812.0	2.0
815.0	1.0
816.0	1.0
817.0	2.0
819.0	3.0
820.0	2.0
821.0	1.0
822.0	1.0
823.0	2.0
824.0	4.0
825.0	2.0
826.0	1.0
827.0	6.0
828.0	3.0
829.0	1.0
832.0	2.0
833.0	1.0
835.0	2.0
836.0	3.0
841.0	1.0
845.0	1.0
851.0	2.0
853.0	1.0
854.0	3.0
858.0	1.0
860.0	2.0
863.0	1.0
867.0	4.0
868.0	1.0
870.0	1.0
874.0	1.0
877.0	3.0
878.0	2.0
883.0	2.0
886.0	2.0
890.0	1.0
891.0	1.0
892.0	2.0
894.0	1.0
903.0	1.0
909.0	1.0
910.0	3.0
912.0	1.0
917.0	1.0
922.0	1.0
930.0	1.0
935.0	2.0
938.0	2.0
939.0	1.0
940.0	1.0
942.0	2.0
943.0	1.0
944.0	1.0
945.0	5.0
946.0	1.0
947.0	1.0
948.0	1.0
949.0	2.0
951.0	2.0
952.0	1.0
953.0	3.0
954.0	2.0
955.0	2.0
957.0	2.0
960.0	5.0
961.0	1.0
962.0	1.0
966.0	1.0
970.0	2.0
971.0	2.0
972.0	1.0
973.0	1.0
975.0	1.0
979.0	1.0
980.0	1.0
986.0	1.0
987.0	3.0
993.0	3.0
994.0	1.0
995.0	1.0
998.0	1.0
999.0	1.0
1001.0	2.0
1004.0	1.0
1005.0	2.0
1006.0	2.0
