#Coverage	Number of genomic locations
156.0	17.0
157.0	20.0
158.0	12.0
159.0	16.0
160.0	18.0
161.0	12.0
162.0	30.0
163.0	24.0
164.0	37.0
165.0	25.0
166.0	22.0
167.0	25.0
168.0	55.0
169.0	37.0
170.0	46.0
171.0	54.0
172.0	69.0
173.0	61.0
174.0	54.0
175.0	66.0
176.0	65.0
177.0	50.0
178.0	40.0
179.0	24.0
180.0	27.0
181.0	24.0
182.0	13.0
183.0	17.0
184.0	21.0
185.0	24.0
186.0	23.0
187.0	20.0
188.0	21.0
189.0	7.0
190.0	7.0
191.0	13.0
192.0	17.0
193.0	16.0
194.0	27.0
195.0	20.0
196.0	16.0
197.0	15.0
198.0	12.0
199.0	9.0
200.0	4.0
201.0	13.0
202.0	11.0
203.0	13.0
204.0	5.0
205.0	2.0
206.0	5.0
207.0	4.0
208.0	6.0
209.0	8.0
210.0	10.0
211.0	9.0
212.0	11.0
213.0	13.0
214.0	11.0
215.0	4.0
216.0	14.0
217.0	9.0
218.0	10.0
219.0	7.0
220.0	6.0
221.0	10.0
222.0	5.0
223.0	10.0
224.0	1.0
225.0	7.0
226.0	7.0
227.0	6.0
228.0	20.0
229.0	10.0
230.0	6.0
231.0	2.0
232.0	14.0
233.0	20.0
234.0	21.0
235.0	15.0
236.0	11.0
237.0	12.0
238.0	25.0
239.0	15.0
240.0	12.0
241.0	2.0
242.0	5.0
243.0	2.0
244.0	7.0
245.0	1.0
246.0	6.0
247.0	5.0
248.0	5.0
249.0	3.0
250.0	1.0
251.0	2.0
252.0	1.0
253.0	3.0
254.0	1.0
255.0	1.0
256.0	2.0
258.0	3.0
259.0	6.0
260.0	1.0
261.0	1.0
262.0	3.0
263.0	3.0
264.0	2.0
265.0	2.0
266.0	5.0
267.0	4.0
268.0	2.0
269.0	1.0
270.0	3.0
271.0	2.0
272.0	3.0
274.0	4.0
275.0	2.0
276.0	2.0
277.0	2.0
278.0	1.0
279.0	4.0
280.0	4.0
281.0	6.0
282.0	2.0
283.0	2.0
284.0	3.0
285.0	3.0
286.0	5.0
287.0	5.0
288.0	1.0
289.0	7.0
290.0	10.0
291.0	6.0
292.0	10.0
293.0	10.0
294.0	5.0
296.0	4.0
297.0	9.0
298.0	7.0
299.0	5.0
300.0	9.0
301.0	3.0
302.0	8.0
303.0	2.0
304.0	9.0
305.0	4.0
306.0	4.0
307.0	2.0
309.0	4.0
310.0	2.0
311.0	5.0
313.0	2.0
314.0	2.0
315.0	2.0
316.0	2.0
317.0	3.0
318.0	2.0
319.0	1.0
320.0	1.0
322.0	5.0
323.0	2.0
324.0	1.0
328.0	1.0
330.0	2.0
333.0	2.0
336.0	1.0
338.0	1.0
339.0	2.0
340.0	2.0
341.0	4.0
342.0	2.0
343.0	3.0
344.0	3.0
345.0	2.0
346.0	2.0
347.0	2.0
348.0	2.0
349.0	3.0
350.0	1.0
351.0	1.0
352.0	1.0
354.0	1.0
355.0	2.0
356.0	5.0
357.0	5.0
358.0	1.0
359.0	2.0
360.0	3.0
361.0	5.0
362.0	3.0
363.0	3.0
365.0	3.0
366.0	1.0
367.0	2.0
370.0	2.0
371.0	3.0
372.0	3.0
373.0	1.0
374.0	3.0
375.0	2.0
376.0	4.0
377.0	2.0
378.0	4.0
379.0	5.0
380.0	3.0
381.0	8.0
382.0	8.0
383.0	9.0
384.0	6.0
385.0	11.0
386.0	7.0
387.0	7.0
388.0	9.0
389.0	5.0
390.0	7.0
391.0	8.0
392.0	2.0
393.0	9.0
394.0	6.0
395.0	11.0
396.0	10.0
397.0	8.0
398.0	3.0
399.0	5.0
400.0	3.0
401.0	10.0
402.0	11.0
403.0	8.0
404.0	4.0
405.0	6.0
406.0	3.0
407.0	8.0
408.0	11.0
409.0	5.0
410.0	5.0
411.0	9.0
412.0	10.0
413.0	9.0
414.0	6.0
415.0	9.0
416.0	6.0
417.0	10.0
418.0	10.0
419.0	8.0
420.0	18.0
421.0	10.0
422.0	10.0
423.0	13.0
424.0	3.0
425.0	8.0
426.0	7.0
427.0	10.0
428.0	9.0
429.0	4.0
430.0	7.0
431.0	7.0
432.0	6.0
433.0	5.0
434.0	5.0
435.0	6.0
436.0	3.0
437.0	5.0
439.0	2.0
440.0	2.0
441.0	5.0
442.0	3.0
443.0	5.0
444.0	1.0
445.0	1.0
446.0	5.0
447.0	6.0
448.0	5.0
449.0	4.0
450.0	4.0
451.0	3.0
452.0	2.0
453.0	9.0
454.0	6.0
455.0	7.0
456.0	11.0
457.0	9.0
458.0	7.0
459.0	7.0
460.0	6.0
461.0	6.0
462.0	11.0
463.0	6.0
464.0	8.0
465.0	7.0
466.0	7.0
467.0	6.0
468.0	5.0
469.0	1.0
470.0	2.0
471.0	9.0
472.0	7.0
473.0	4.0
474.0	3.0
475.0	6.0
476.0	10.0
477.0	4.0
478.0	4.0
479.0	9.0
480.0	6.0
481.0	6.0
482.0	5.0
483.0	3.0
484.0	6.0
485.0	6.0
486.0	8.0
487.0	8.0
488.0	8.0
489.0	9.0
490.0	11.0
491.0	10.0
492.0	6.0
493.0	4.0
494.0	17.0
495.0	10.0
496.0	9.0
497.0	6.0
498.0	6.0
499.0	12.0
500.0	6.0
501.0	12.0
502.0	18.0
503.0	20.0
504.0	12.0
505.0	10.0
506.0	8.0
507.0	20.0
508.0	16.0
509.0	11.0
510.0	13.0
511.0	8.0
512.0	17.0
513.0	20.0
514.0	15.0
515.0	9.0
516.0	13.0
517.0	14.0
518.0	8.0
519.0	13.0
520.0	17.0
521.0	10.0
522.0	13.0
523.0	10.0
524.0	8.0
525.0	5.0
526.0	15.0
527.0	15.0
528.0	13.0
529.0	16.0
530.0	13.0
531.0	14.0
532.0	10.0
533.0	7.0
534.0	11.0
535.0	9.0
536.0	6.0
537.0	7.0
538.0	12.0
539.0	7.0
540.0	11.0
541.0	8.0
542.0	5.0
543.0	1.0
544.0	5.0
545.0	16.0
546.0	9.0
547.0	10.0
548.0	8.0
549.0	10.0
550.0	8.0
551.0	5.0
552.0	9.0
553.0	17.0
554.0	14.0
555.0	11.0
556.0	10.0
557.0	7.0
558.0	5.0
559.0	15.0
560.0	10.0
561.0	13.0
562.0	14.0
563.0	17.0
564.0	17.0
565.0	17.0
566.0	17.0
567.0	23.0
568.0	14.0
569.0	13.0
570.0	9.0
571.0	7.0
572.0	9.0
573.0	6.0
574.0	6.0
575.0	4.0
576.0	4.0
577.0	7.0
578.0	5.0
579.0	3.0
580.0	3.0
581.0	4.0
582.0	5.0
583.0	4.0
584.0	6.0
585.0	4.0
586.0	1.0
587.0	5.0
588.0	2.0
589.0	6.0
590.0	5.0
591.0	8.0
592.0	2.0
593.0	4.0
594.0	2.0
595.0	4.0
596.0	2.0
597.0	3.0
598.0	2.0
599.0	2.0
600.0	3.0
601.0	3.0
602.0	5.0
603.0	6.0
604.0	6.0
605.0	6.0
606.0	5.0
607.0	8.0
608.0	8.0
609.0	5.0
610.0	5.0
611.0	7.0
612.0	11.0
613.0	6.0
614.0	6.0
615.0	8.0
616.0	3.0
617.0	7.0
618.0	4.0
619.0	5.0
620.0	2.0
621.0	11.0
622.0	5.0
623.0	8.0
624.0	3.0
625.0	3.0
626.0	7.0
627.0	4.0
628.0	3.0
629.0	4.0
630.0	4.0
631.0	3.0
632.0	4.0
633.0	4.0
634.0	2.0
635.0	1.0
636.0	3.0
637.0	1.0
638.0	2.0
639.0	1.0
640.0	7.0
641.0	4.0
642.0	4.0
643.0	7.0
645.0	6.0
646.0	4.0
647.0	3.0
648.0	2.0
650.0	4.0
652.0	1.0
654.0	1.0
655.0	3.0
656.0	3.0
657.0	5.0
658.0	5.0
659.0	2.0
660.0	3.0
661.0	1.0
662.0	2.0
663.0	1.0
664.0	1.0
665.0	3.0
666.0	1.0
668.0	2.0
669.0	2.0
670.0	2.0
671.0	3.0
672.0	4.0
674.0	1.0
675.0	1.0
676.0	1.0
677.0	1.0
679.0	6.0
680.0	4.0
681.0	5.0
682.0	6.0
683.0	4.0
684.0	4.0
685.0	9.0
686.0	6.0
687.0	11.0
688.0	6.0
689.0	9.0
690.0	8.0
691.0	10.0
692.0	7.0
693.0	8.0
694.0	5.0
695.0	5.0
696.0	8.0
697.0	10.0
698.0	14.0
699.0	11.0
700.0	9.0
701.0	12.0
702.0	10.0
703.0	12.0
704.0	5.0
705.0	14.0
706.0	11.0
707.0	7.0
708.0	10.0
709.0	4.0
710.0	4.0
711.0	10.0
712.0	3.0
713.0	6.0
714.0	10.0
715.0	9.0
716.0	17.0
717.0	14.0
718.0	16.0
719.0	11.0
720.0	16.0
721.0	13.0
722.0	13.0
723.0	13.0
724.0	10.0
725.0	16.0
726.0	9.0
727.0	9.0
728.0	16.0
729.0	11.0
730.0	8.0
731.0	15.0
732.0	8.0
733.0	14.0
734.0	13.0
735.0	16.0
736.0	15.0
737.0	9.0
738.0	9.0
739.0	13.0
740.0	5.0
741.0	13.0
742.0	10.0
743.0	16.0
744.0	10.0
745.0	15.0
746.0	7.0
747.0	14.0
748.0	14.0
749.0	12.0
750.0	13.0
751.0	8.0
752.0	10.0
753.0	13.0
754.0	13.0
755.0	14.0
756.0	4.0
757.0	16.0
758.0	7.0
759.0	9.0
760.0	10.0
761.0	8.0
762.0	17.0
763.0	5.0
764.0	6.0
765.0	11.0
766.0	8.0
767.0	10.0
768.0	8.0
769.0	13.0
770.0	15.0
771.0	11.0
772.0	18.0
773.0	10.0
774.0	16.0
775.0	11.0
776.0	9.0
777.0	14.0
778.0	9.0
779.0	13.0
780.0	18.0
781.0	16.0
782.0	15.0
783.0	17.0
784.0	13.0
785.0	16.0
786.0	19.0
787.0	10.0
788.0	18.0
789.0	13.0
790.0	19.0
791.0	14.0
792.0	15.0
793.0	12.0
794.0	18.0
795.0	14.0
796.0	10.0
797.0	10.0
798.0	17.0
799.0	8.0
800.0	12.0
801.0	13.0
802.0	7.0
803.0	9.0
804.0	9.0
805.0	6.0
806.0	7.0
807.0	6.0
808.0	8.0
809.0	13.0
810.0	7.0
811.0	9.0
812.0	7.0
813.0	9.0
814.0	6.0
815.0	7.0
816.0	8.0
817.0	13.0
818.0	8.0
819.0	8.0
820.0	5.0
821.0	6.0
822.0	6.0
823.0	7.0
824.0	7.0
825.0	5.0
826.0	5.0
827.0	1.0
828.0	2.0
829.0	7.0
831.0	3.0
832.0	6.0
833.0	5.0
834.0	2.0
835.0	4.0
837.0	1.0
838.0	1.0
839.0	3.0
840.0	3.0
841.0	2.0
842.0	5.0
843.0	5.0
844.0	7.0
845.0	2.0
846.0	3.0
847.0	6.0
848.0	3.0
850.0	3.0
851.0	5.0
852.0	1.0
853.0	5.0
854.0	2.0
855.0	6.0
856.0	5.0
857.0	6.0
858.0	3.0
859.0	3.0
860.0	2.0
861.0	7.0
863.0	3.0
864.0	5.0
865.0	5.0
866.0	6.0
867.0	5.0
868.0	1.0
869.0	4.0
870.0	2.0
871.0	1.0
872.0	1.0
873.0	1.0
874.0	1.0
875.0	1.0
876.0	1.0
877.0	1.0
878.0	1.0
879.0	1.0
880.0	1.0
883.0	2.0
885.0	2.0
886.0	2.0
887.0	3.0
889.0	1.0
890.0	1.0
891.0	1.0
896.0	1.0
898.0	2.0
899.0	1.0
900.0	1.0
902.0	1.0
903.0	2.0
906.0	1.0
908.0	1.0
910.0	1.0
914.0	1.0
926.0	2.0
930.0	1.0
932.0	2.0
934.0	1.0
935.0	1.0
938.0	1.0
940.0	1.0
944.0	1.0
946.0	1.0
947.0	2.0
948.0	2.0
956.0	1.0
957.0	1.0
959.0	3.0
960.0	1.0
966.0	1.0
967.0	2.0
969.0	1.0
970.0	1.0
982.0	2.0
984.0	1.0
985.0	1.0
990.0	2.0
991.0	1.0
992.0	1.0
993.0	1.0
995.0	1.0
998.0	2.0
1003.0	1.0
1008.0	1.0
1009.0	1.0
1010.0	2.0
1012.0	1.0
1013.0	1.0
1017.0	1.0
1020.0	1.0
1021.0	1.0
1027.0	1.0
1028.0	1.0
1029.0	4.0
1031.0	3.0
1032.0	1.0
1034.0	2.0
1035.0	4.0
1036.0	3.0
1038.0	2.0
1039.0	2.0
1040.0	3.0
1041.0	2.0
1043.0	1.0
1044.0	4.0
1045.0	4.0
1046.0	2.0
1047.0	2.0
1049.0	4.0
1052.0	1.0
