#Coverage	Number of genomic locations
114.0	554.0
115.0	474.0
116.0	583.0
117.0	532.0
118.0	499.0
119.0	656.0
120.0	597.0
121.0	649.0
122.0	540.0
123.0	533.0
124.0	532.0
125.0	599.0
126.0	628.0
127.0	650.0
128.0	618.0
129.0	658.0
130.0	584.0
131.0	636.0
132.0	579.0
133.0	574.0
134.0	551.0
135.0	553.0
136.0	600.0
137.0	591.0
138.0	492.0
139.0	492.0
140.0	538.0
141.0	522.0
142.0	483.0
143.0	461.0
144.0	454.0
145.0	463.0
146.0	413.0
147.0	437.0
148.0	428.0
149.0	376.0
150.0	374.0
151.0	391.0
152.0	367.0
153.0	328.0
154.0	328.0
155.0	320.0
156.0	359.0
157.0	368.0
158.0	308.0
159.0	307.0
160.0	299.0
161.0	323.0
162.0	278.0
163.0	233.0
164.0	225.0
165.0	192.0
166.0	221.0
167.0	265.0
168.0	205.0
169.0	198.0
170.0	235.0
171.0	211.0
172.0	227.0
173.0	230.0
174.0	220.0
175.0	236.0
176.0	211.0
177.0	234.0
178.0	208.0
179.0	210.0
180.0	182.0
181.0	194.0
182.0	157.0
183.0	174.0
184.0	168.0
185.0	151.0
186.0	183.0
187.0	124.0
188.0	133.0
189.0	146.0
190.0	158.0
191.0	144.0
192.0	120.0
193.0	108.0
194.0	95.0
195.0	90.0
196.0	82.0
197.0	94.0
198.0	95.0
199.0	94.0
200.0	106.0
201.0	99.0
202.0	82.0
203.0	107.0
204.0	136.0
205.0	88.0
206.0	75.0
207.0	91.0
208.0	43.0
209.0	69.0
210.0	65.0
211.0	64.0
212.0	52.0
213.0	65.0
214.0	54.0
215.0	48.0
216.0	56.0
217.0	37.0
218.0	46.0
219.0	50.0
220.0	64.0
221.0	42.0
222.0	35.0
223.0	45.0
224.0	38.0
225.0	31.0
226.0	30.0
227.0	30.0
228.0	23.0
229.0	25.0
230.0	37.0
231.0	19.0
232.0	25.0
233.0	16.0
234.0	9.0
235.0	6.0
236.0	11.0
237.0	7.0
238.0	9.0
239.0	14.0
240.0	8.0
241.0	10.0
242.0	9.0
243.0	2.0
244.0	17.0
245.0	10.0
246.0	3.0
247.0	9.0
248.0	9.0
249.0	7.0
250.0	3.0
251.0	8.0
252.0	9.0
253.0	8.0
254.0	14.0
255.0	15.0
256.0	2.0
257.0	10.0
258.0	14.0
259.0	17.0
260.0	10.0
261.0	9.0
262.0	4.0
263.0	23.0
264.0	21.0
265.0	20.0
266.0	15.0
267.0	21.0
268.0	21.0
269.0	10.0
270.0	11.0
271.0	33.0
272.0	19.0
273.0	18.0
274.0	25.0
275.0	22.0
276.0	24.0
277.0	20.0
278.0	19.0
279.0	20.0
280.0	30.0
281.0	16.0
282.0	13.0
283.0	19.0
284.0	21.0
285.0	18.0
286.0	18.0
287.0	24.0
288.0	17.0
289.0	17.0
290.0	10.0
291.0	14.0
292.0	13.0
293.0	17.0
294.0	11.0
295.0	12.0
296.0	26.0
297.0	16.0
298.0	9.0
299.0	15.0
300.0	15.0
301.0	13.0
302.0	9.0
303.0	18.0
304.0	18.0
305.0	17.0
306.0	8.0
307.0	6.0
308.0	8.0
309.0	11.0
310.0	11.0
311.0	19.0
312.0	15.0
313.0	15.0
314.0	16.0
315.0	10.0
316.0	7.0
317.0	11.0
318.0	13.0
319.0	24.0
320.0	12.0
321.0	24.0
322.0	16.0
323.0	8.0
324.0	14.0
325.0	10.0
326.0	18.0
327.0	13.0
328.0	12.0
329.0	14.0
330.0	14.0
331.0	12.0
332.0	20.0
333.0	20.0
334.0	19.0
335.0	23.0
336.0	24.0
337.0	20.0
338.0	19.0
339.0	25.0
340.0	17.0
341.0	24.0
342.0	17.0
343.0	24.0
344.0	12.0
345.0	15.0
346.0	18.0
347.0	13.0
348.0	16.0
349.0	13.0
350.0	15.0
351.0	23.0
352.0	17.0
353.0	25.0
354.0	15.0
355.0	12.0
356.0	20.0
357.0	25.0
358.0	17.0
359.0	16.0
360.0	23.0
361.0	14.0
362.0	17.0
363.0	15.0
364.0	20.0
365.0	13.0
366.0	14.0
367.0	10.0
368.0	10.0
369.0	4.0
370.0	11.0
371.0	11.0
372.0	15.0
373.0	15.0
374.0	8.0
375.0	11.0
376.0	10.0
377.0	21.0
378.0	7.0
379.0	11.0
380.0	7.0
381.0	7.0
382.0	4.0
383.0	5.0
384.0	9.0
385.0	7.0
386.0	8.0
387.0	8.0
388.0	7.0
389.0	1.0
390.0	4.0
391.0	1.0
392.0	3.0
393.0	3.0
395.0	1.0
397.0	1.0
401.0	5.0
402.0	3.0
403.0	3.0
404.0	1.0
405.0	1.0
406.0	2.0
407.0	2.0
