#Coverage	Number of genomic locations
264.0	22.0
265.0	31.0
266.0	29.0
267.0	29.0
268.0	29.0
269.0	26.0
270.0	19.0
271.0	22.0
272.0	26.0
273.0	35.0
274.0	17.0
275.0	24.0
276.0	20.0
277.0	22.0
278.0	27.0
279.0	15.0
280.0	24.0
281.0	19.0
282.0	19.0
283.0	25.0
284.0	17.0
285.0	15.0
286.0	20.0
287.0	14.0
288.0	11.0
289.0	24.0
290.0	20.0
291.0	12.0
292.0	8.0
293.0	24.0
294.0	22.0
295.0	22.0
296.0	12.0
297.0	11.0
298.0	22.0
299.0	22.0
300.0	17.0
301.0	17.0
302.0	19.0
303.0	26.0
304.0	24.0
305.0	14.0
306.0	19.0
307.0	13.0
308.0	9.0
309.0	15.0
310.0	6.0
311.0	10.0
312.0	4.0
313.0	12.0
314.0	19.0
315.0	16.0
316.0	16.0
317.0	16.0
318.0	11.0
319.0	18.0
320.0	21.0
321.0	11.0
322.0	9.0
323.0	8.0
324.0	8.0
325.0	5.0
326.0	5.0
327.0	8.0
328.0	3.0
329.0	4.0
330.0	7.0
331.0	9.0
332.0	5.0
333.0	3.0
334.0	5.0
335.0	15.0
336.0	2.0
337.0	6.0
338.0	5.0
339.0	9.0
340.0	2.0
341.0	3.0
342.0	8.0
343.0	2.0
344.0	5.0
345.0	2.0
346.0	6.0
347.0	4.0
348.0	8.0
349.0	10.0
350.0	8.0
351.0	6.0
352.0	15.0
353.0	1.0
354.0	9.0
355.0	5.0
356.0	3.0
357.0	6.0
358.0	14.0
359.0	15.0
360.0	14.0
361.0	10.0
362.0	14.0
363.0	9.0
364.0	9.0
365.0	13.0
366.0	10.0
367.0	19.0
368.0	15.0
369.0	12.0
370.0	11.0
371.0	14.0
372.0	11.0
373.0	9.0
374.0	8.0
375.0	6.0
376.0	11.0
377.0	20.0
378.0	7.0
379.0	7.0
380.0	5.0
381.0	8.0
382.0	9.0
383.0	7.0
384.0	4.0
385.0	8.0
386.0	6.0
387.0	1.0
388.0	1.0
389.0	13.0
390.0	2.0
391.0	11.0
392.0	5.0
393.0	8.0
394.0	6.0
395.0	9.0
396.0	14.0
397.0	17.0
398.0	15.0
399.0	12.0
400.0	13.0
401.0	14.0
402.0	19.0
403.0	7.0
404.0	14.0
405.0	16.0
406.0	22.0
407.0	18.0
408.0	8.0
409.0	18.0
410.0	13.0
411.0	10.0
412.0	16.0
413.0	16.0
414.0	22.0
415.0	10.0
416.0	24.0
417.0	21.0
418.0	18.0
419.0	34.0
420.0	26.0
421.0	20.0
422.0	24.0
423.0	16.0
424.0	22.0
425.0	23.0
426.0	28.0
427.0	21.0
428.0	24.0
429.0	25.0
430.0	15.0
431.0	23.0
432.0	27.0
433.0	32.0
434.0	19.0
435.0	26.0
436.0	24.0
437.0	35.0
438.0	28.0
439.0	21.0
440.0	17.0
441.0	28.0
442.0	20.0
443.0	30.0
444.0	24.0
445.0	26.0
446.0	29.0
447.0	29.0
448.0	32.0
449.0	30.0
450.0	19.0
451.0	22.0
452.0	28.0
453.0	23.0
454.0	29.0
455.0	34.0
456.0	31.0
457.0	28.0
458.0	16.0
459.0	28.0
460.0	24.0
461.0	38.0
462.0	27.0
463.0	33.0
464.0	30.0
465.0	47.0
466.0	47.0
467.0	28.0
468.0	26.0
469.0	40.0
470.0	47.0
471.0	30.0
472.0	35.0
473.0	28.0
474.0	19.0
475.0	25.0
476.0	26.0
477.0	46.0
478.0	31.0
479.0	22.0
480.0	20.0
481.0	29.0
482.0	37.0
483.0	38.0
484.0	29.0
485.0	39.0
486.0	27.0
487.0	32.0
488.0	46.0
489.0	26.0
490.0	16.0
491.0	34.0
492.0	20.0
493.0	19.0
494.0	22.0
495.0	17.0
496.0	28.0
497.0	22.0
498.0	29.0
499.0	25.0
500.0	29.0
501.0	26.0
502.0	36.0
503.0	25.0
504.0	36.0
505.0	32.0
506.0	24.0
507.0	26.0
508.0	23.0
509.0	26.0
510.0	17.0
511.0	17.0
512.0	21.0
513.0	19.0
514.0	17.0
515.0	27.0
516.0	13.0
517.0	25.0
518.0	15.0
519.0	14.0
520.0	17.0
521.0	20.0
522.0	15.0
523.0	15.0
524.0	13.0
525.0	18.0
526.0	25.0
527.0	13.0
528.0	10.0
529.0	16.0
530.0	13.0
531.0	14.0
532.0	6.0
533.0	16.0
534.0	15.0
535.0	14.0
536.0	8.0
537.0	7.0
538.0	17.0
539.0	21.0
540.0	17.0
541.0	12.0
542.0	14.0
543.0	10.0
544.0	11.0
545.0	6.0
546.0	16.0
547.0	9.0
548.0	4.0
549.0	8.0
550.0	14.0
551.0	8.0
552.0	12.0
553.0	16.0
554.0	20.0
555.0	17.0
556.0	9.0
557.0	15.0
558.0	9.0
559.0	10.0
560.0	12.0
561.0	14.0
562.0	14.0
563.0	5.0
564.0	11.0
565.0	15.0
566.0	8.0
567.0	7.0
568.0	20.0
569.0	7.0
570.0	7.0
571.0	11.0
572.0	16.0
573.0	13.0
574.0	7.0
575.0	6.0
576.0	4.0
577.0	4.0
578.0	11.0
579.0	5.0
580.0	11.0
581.0	9.0
582.0	10.0
583.0	8.0
584.0	4.0
585.0	9.0
586.0	3.0
587.0	7.0
588.0	3.0
589.0	6.0
590.0	3.0
591.0	5.0
592.0	7.0
593.0	7.0
594.0	9.0
595.0	10.0
596.0	6.0
597.0	5.0
598.0	1.0
599.0	2.0
600.0	3.0
601.0	3.0
602.0	7.0
603.0	5.0
604.0	2.0
605.0	6.0
606.0	2.0
607.0	3.0
608.0	4.0
609.0	2.0
610.0	11.0
611.0	4.0
612.0	2.0
615.0	3.0
616.0	2.0
617.0	1.0
621.0	2.0
622.0	1.0
623.0	1.0
626.0	1.0
627.0	1.0
632.0	2.0
633.0	1.0
635.0	1.0
637.0	1.0
643.0	1.0
644.0	1.0
653.0	1.0
655.0	1.0
658.0	2.0
668.0	1.0
671.0	1.0
699.0	1.0
707.0	1.0
710.0	1.0
711.0	1.0
716.0	1.0
724.0	1.0
725.0	1.0
727.0	1.0
730.0	2.0
731.0	2.0
733.0	2.0
735.0	1.0
736.0	1.0
737.0	1.0
738.0	1.0
740.0	1.0
741.0	3.0
742.0	1.0
743.0	1.0
744.0	1.0
754.0	2.0
768.0	1.0
771.0	2.0
772.0	2.0
776.0	1.0
777.0	2.0
778.0	1.0
782.0	1.0
784.0	1.0
786.0	1.0
795.0	1.0
810.0	1.0
812.0	2.0
816.0	1.0
819.0	1.0
825.0	1.0
829.0	1.0
830.0	2.0
831.0	1.0
832.0	2.0
833.0	1.0
834.0	3.0
838.0	2.0
840.0	1.0
841.0	2.0
848.0	2.0
851.0	1.0
853.0	2.0
854.0	1.0
855.0	1.0
856.0	1.0
858.0	1.0
867.0	1.0
868.0	1.0
869.0	1.0
870.0	1.0
871.0	1.0
873.0	1.0
