#Insert size (bp)	insert size
170.0	17.0
171.0	20.0
172.0	6.0
173.0	5.0
174.0	13.0
175.0	15.0
176.0	9.0
177.0	11.0
178.0	34.0
179.0	37.0
180.0	12.0
181.0	16.0
182.0	11.0
183.0	19.0
184.0	16.0
185.0	9.0
186.0	17.0
187.0	17.0
188.0	11.0
189.0	19.0
190.0	17.0
191.0	13.0
192.0	12.0
193.0	19.0
194.0	54.0
195.0	23.0
196.0	17.0
197.0	196.0
198.0	14.0
199.0	17.0
200.0	18.0
201.0	24.0
202.0	10.0
203.0	18.0
204.0	13.0
205.0	23.0
206.0	8.0
207.0	19.0
208.0	24.0
209.0	10.0
210.0	16.0
211.0	17.0
212.0	13.0
213.0	99.0
214.0	14.0
215.0	18.0
216.0	17.0
217.0	17.0
218.0	12.0
219.0	31.0
220.0	28.0
221.0	38.0
222.0	26.0
223.0	10.0
224.0	24.0
225.0	22.0
226.0	18.0
227.0	22.0
228.0	17.0
229.0	32.0
230.0	22.0
231.0	22.0
232.0	16.0
233.0	19.0
234.0	35.0
235.0	18.0
236.0	30.0
237.0	25.0
238.0	25.0
239.0	26.0
240.0	18.0
241.0	31.0
242.0	24.0
243.0	14.0
244.0	53.0
245.0	29.0
246.0	21.0
247.0	20.0
248.0	25.0
249.0	41.0
250.0	33.0
251.0	21.0
252.0	25.0
253.0	25.0
254.0	25.0
255.0	55.0
256.0	26.0
257.0	28.0
258.0	26.0
259.0	31.0
260.0	26.0
261.0	29.0
262.0	23.0
263.0	17.0
264.0	29.0
265.0	24.0
266.0	19.0
267.0	25.0
268.0	32.0
269.0	24.0
270.0	22.0
271.0	27.0
272.0	29.0
273.0	27.0
274.0	29.0
275.0	23.0
276.0	24.0
277.0	27.0
278.0	25.0
279.0	23.0
280.0	27.0
281.0	24.0
282.0	33.0
283.0	41.0
284.0	36.0
285.0	28.0
286.0	31.0
287.0	29.0
288.0	38.0
289.0	18.0
290.0	32.0
291.0	32.0
292.0	23.0
293.0	34.0
294.0	31.0
295.0	34.0
296.0	38.0
297.0	33.0
298.0	30.0
299.0	39.0
300.0	24.0
301.0	29.0
302.0	31.0
303.0	28.0
304.0	34.0
305.0	25.0
306.0	41.0
307.0	22.0
308.0	32.0
309.0	32.0
310.0	42.0
311.0	18.0
312.0	42.0
313.0	25.0
314.0	31.0
315.0	29.0
316.0	29.0
317.0	29.0
318.0	21.0
319.0	42.0
320.0	33.0
321.0	39.0
322.0	32.0
323.0	24.0
324.0	44.0
325.0	38.0
326.0	31.0
327.0	25.0
328.0	49.0
329.0	41.0
330.0	44.0
331.0	37.0
332.0	28.0
333.0	37.0
334.0	36.0
335.0	36.0
336.0	42.0
337.0	26.0
338.0	38.0
339.0	37.0
340.0	28.0
341.0	46.0
342.0	28.0
343.0	30.0
344.0	23.0
345.0	32.0
346.0	29.0
347.0	36.0
348.0	21.0
349.0	35.0
350.0	33.0
351.0	44.0
352.0	28.0
353.0	19.0
354.0	32.0
355.0	39.0
356.0	27.0
357.0	25.0
358.0	29.0
359.0	29.0
360.0	31.0
361.0	23.0
362.0	38.0
363.0	23.0
364.0	30.0
365.0	31.0
366.0	36.0
367.0	29.0
368.0	23.0
369.0	31.0
370.0	31.0
371.0	18.0
372.0	30.0
373.0	24.0
374.0	22.0
375.0	24.0
376.0	42.0
377.0	38.0
378.0	29.0
379.0	21.0
380.0	28.0
381.0	27.0
382.0	29.0
383.0	22.0
384.0	26.0
385.0	23.0
386.0	31.0
387.0	26.0
388.0	18.0
389.0	29.0
390.0	20.0
391.0	29.0
392.0	26.0
393.0	24.0
394.0	7.0
395.0	28.0
396.0	33.0
397.0	17.0
398.0	30.0
399.0	15.0
400.0	28.0
401.0	34.0
402.0	27.0
403.0	21.0
404.0	25.0
405.0	20.0
406.0	34.0
407.0	25.0
408.0	23.0
409.0	22.0
410.0	18.0
411.0	9.0
412.0	19.0
413.0	18.0
414.0	22.0
415.0	6.0
416.0	29.0
417.0	14.0
418.0	15.0
419.0	22.0
420.0	12.0
421.0	14.0
422.0	10.0
423.0	11.0
424.0	21.0
425.0	23.0
426.0	9.0
427.0	9.0
428.0	17.0
429.0	10.0
430.0	13.0
431.0	20.0
432.0	15.0
433.0	11.0
434.0	7.0
435.0	14.0
436.0	11.0
437.0	13.0
438.0	8.0
439.0	9.0
440.0	15.0
441.0	10.0
442.0	12.0
443.0	12.0
444.0	7.0
445.0	11.0
446.0	10.0
447.0	17.0
448.0	12.0
449.0	13.0
450.0	12.0
451.0	19.0
452.0	10.0
453.0	5.0
454.0	12.0
455.0	6.0
456.0	12.0
457.0	7.0
458.0	10.0
459.0	9.0
460.0	14.0
461.0	14.0
462.0	3.0
463.0	9.0
464.0	10.0
465.0	5.0
466.0	7.0
467.0	8.0
468.0	9.0
469.0	7.0
470.0	7.0
471.0	2.0
472.0	15.0
473.0	11.0
474.0	8.0
475.0	11.0
476.0	5.0
477.0	6.0
478.0	7.0
479.0	5.0
480.0	8.0
481.0	4.0
482.0	3.0
483.0	5.0
484.0	3.0
485.0	4.0
486.0	3.0
487.0	7.0
488.0	7.0
489.0	4.0
490.0	6.0
491.0	8.0
492.0	2.0
493.0	9.0
494.0	4.0
495.0	2.0
496.0	8.0
497.0	7.0
498.0	6.0
499.0	3.0
500.0	3.0
501.0	5.0
502.0	3.0
503.0	8.0
504.0	6.0
505.0	5.0
506.0	8.0
507.0	4.0
508.0	4.0
509.0	3.0
510.0	4.0
511.0	4.0
512.0	4.0
513.0	6.0
514.0	2.0
515.0	5.0
516.0	4.0
517.0	5.0
518.0	2.0
519.0	3.0
520.0	1.0
521.0	4.0
522.0	6.0
523.0	1.0
524.0	1.0
525.0	3.0
526.0	4.0
528.0	1.0
529.0	4.0
530.0	4.0
531.0	2.0
532.0	1.0
533.0	1.0
534.0	3.0
536.0	6.0
537.0	2.0
538.0	2.0
541.0	1.0
542.0	3.0
543.0	2.0
544.0	2.0
549.0	2.0
550.0	2.0
551.0	1.0
555.0	2.0
556.0	2.0
557.0	1.0
558.0	1.0
559.0	2.0
561.0	2.0
563.0	2.0
564.0	3.0
565.0	2.0
566.0	2.0
567.0	1.0
568.0	2.0
569.0	1.0
572.0	3.0
575.0	1.0
578.0	2.0
579.0	3.0
581.0	1.0
582.0	1.0
583.0	1.0
586.0	3.0
587.0	4.0
588.0	1.0
589.0	3.0
591.0	1.0
592.0	1.0
596.0	2.0
598.0	2.0
600.0	1.0
601.0	3.0
603.0	2.0
604.0	2.0
606.0	2.0
607.0	1.0
611.0	1.0
623.0	1.0
625.0	1.0
626.0	1.0
627.0	1.0
629.0	1.0
637.0	1.0
638.0	1.0
649.0	1.0
652.0	2.0
654.0	1.0
681.0	1.0
684.0	1.0
689.0	1.0
694.0	1.0
698.0	1.0
715.0	1.0
741.0	1.0
744.0	1.0
