#Coverage	Number of genomic locations
518.0	11.0
519.0	12.0
520.0	15.0
521.0	8.0
522.0	10.0
523.0	13.0
524.0	10.0
525.0	12.0
526.0	15.0
527.0	13.0
528.0	11.0
529.0	11.0
530.0	4.0
531.0	6.0
532.0	13.0
533.0	9.0
534.0	11.0
535.0	10.0
536.0	10.0
537.0	9.0
538.0	10.0
539.0	7.0
540.0	6.0
541.0	11.0
542.0	11.0
543.0	8.0
544.0	5.0
545.0	13.0
546.0	16.0
547.0	15.0
548.0	10.0
549.0	8.0
550.0	10.0
551.0	12.0
552.0	8.0
553.0	7.0
554.0	7.0
555.0	6.0
556.0	7.0
557.0	7.0
558.0	6.0
559.0	3.0
560.0	5.0
561.0	5.0
562.0	7.0
563.0	7.0
564.0	5.0
565.0	7.0
566.0	1.0
567.0	3.0
568.0	3.0
569.0	3.0
570.0	4.0
571.0	5.0
572.0	3.0
573.0	5.0
574.0	4.0
575.0	2.0
576.0	9.0
577.0	4.0
578.0	3.0
579.0	2.0
580.0	3.0
581.0	2.0
582.0	1.0
583.0	5.0
584.0	7.0
585.0	3.0
586.0	10.0
587.0	2.0
588.0	4.0
589.0	4.0
590.0	2.0
591.0	2.0
592.0	3.0
593.0	5.0
594.0	12.0
595.0	4.0
596.0	9.0
597.0	1.0
598.0	5.0
599.0	3.0
600.0	5.0
601.0	7.0
602.0	4.0
603.0	1.0
604.0	3.0
606.0	3.0
607.0	2.0
608.0	5.0
609.0	3.0
610.0	7.0
611.0	6.0
612.0	2.0
613.0	1.0
614.0	2.0
615.0	5.0
616.0	4.0
617.0	2.0
618.0	6.0
619.0	4.0
620.0	1.0
621.0	8.0
622.0	3.0
623.0	2.0
624.0	4.0
625.0	4.0
626.0	2.0
627.0	2.0
628.0	1.0
629.0	3.0
630.0	9.0
631.0	4.0
632.0	1.0
633.0	1.0
634.0	3.0
635.0	6.0
636.0	4.0
637.0	6.0
638.0	2.0
639.0	4.0
640.0	3.0
641.0	2.0
643.0	5.0
644.0	2.0
645.0	2.0
646.0	4.0
647.0	4.0
648.0	4.0
649.0	1.0
650.0	2.0
651.0	3.0
652.0	5.0
653.0	1.0
654.0	6.0
655.0	5.0
656.0	2.0
657.0	5.0
659.0	1.0
660.0	4.0
661.0	1.0
662.0	2.0
663.0	4.0
664.0	3.0
665.0	5.0
666.0	5.0
667.0	2.0
668.0	3.0
669.0	1.0
671.0	6.0
672.0	6.0
673.0	5.0
674.0	2.0
675.0	3.0
676.0	4.0
677.0	6.0
678.0	4.0
680.0	6.0
681.0	2.0
682.0	2.0
683.0	2.0
684.0	1.0
685.0	3.0
686.0	2.0
687.0	3.0
688.0	4.0
689.0	4.0
690.0	3.0
691.0	4.0
692.0	4.0
693.0	3.0
694.0	2.0
695.0	2.0
696.0	1.0
697.0	3.0
698.0	9.0
699.0	3.0
700.0	1.0
701.0	2.0
702.0	2.0
703.0	2.0
704.0	4.0
705.0	6.0
706.0	5.0
707.0	5.0
708.0	4.0
709.0	2.0
710.0	2.0
711.0	7.0
712.0	5.0
713.0	3.0
714.0	3.0
715.0	5.0
716.0	5.0
717.0	12.0
718.0	5.0
719.0	7.0
720.0	6.0
721.0	7.0
722.0	6.0
723.0	1.0
724.0	7.0
725.0	2.0
726.0	4.0
727.0	8.0
728.0	2.0
729.0	5.0
730.0	5.0
731.0	4.0
732.0	8.0
733.0	6.0
734.0	4.0
735.0	9.0
736.0	4.0
737.0	6.0
738.0	6.0
739.0	7.0
740.0	6.0
741.0	13.0
742.0	12.0
743.0	9.0
744.0	8.0
745.0	5.0
746.0	6.0
747.0	7.0
748.0	3.0
749.0	11.0
750.0	8.0
751.0	13.0
752.0	5.0
753.0	4.0
754.0	7.0
755.0	9.0
756.0	8.0
757.0	6.0
758.0	10.0
759.0	12.0
760.0	15.0
761.0	4.0
762.0	5.0
763.0	9.0
764.0	4.0
765.0	15.0
766.0	11.0
767.0	17.0
768.0	7.0
769.0	16.0
770.0	6.0
771.0	5.0
772.0	10.0
773.0	8.0
774.0	5.0
775.0	15.0
776.0	11.0
777.0	8.0
778.0	13.0
779.0	9.0
780.0	20.0
781.0	16.0
782.0	9.0
783.0	10.0
784.0	11.0
785.0	12.0
786.0	10.0
787.0	18.0
788.0	15.0
789.0	19.0
790.0	12.0
791.0	12.0
792.0	7.0
793.0	5.0
794.0	11.0
795.0	11.0
796.0	7.0
797.0	6.0
798.0	11.0
799.0	8.0
800.0	16.0
801.0	12.0
802.0	18.0
803.0	7.0
804.0	10.0
805.0	13.0
806.0	8.0
807.0	14.0
808.0	11.0
809.0	8.0
810.0	11.0
811.0	9.0
812.0	12.0
813.0	9.0
814.0	3.0
815.0	12.0
816.0	10.0
817.0	12.0
818.0	13.0
819.0	8.0
820.0	16.0
821.0	8.0
822.0	8.0
823.0	15.0
824.0	5.0
825.0	6.0
826.0	6.0
827.0	11.0
828.0	6.0
829.0	16.0
830.0	10.0
831.0	6.0
832.0	5.0
833.0	10.0
834.0	16.0
835.0	18.0
836.0	10.0
837.0	7.0
838.0	18.0
839.0	6.0
840.0	11.0
841.0	9.0
842.0	5.0
843.0	4.0
844.0	10.0
845.0	11.0
846.0	7.0
847.0	10.0
848.0	5.0
849.0	4.0
850.0	6.0
851.0	7.0
852.0	7.0
853.0	7.0
854.0	5.0
855.0	7.0
856.0	4.0
857.0	5.0
858.0	7.0
859.0	6.0
860.0	10.0
861.0	8.0
862.0	7.0
863.0	7.0
864.0	5.0
865.0	11.0
866.0	9.0
867.0	4.0
868.0	4.0
869.0	6.0
870.0	7.0
871.0	4.0
872.0	12.0
873.0	5.0
874.0	8.0
875.0	3.0
876.0	2.0
877.0	5.0
878.0	3.0
879.0	4.0
880.0	3.0
881.0	7.0
882.0	5.0
883.0	1.0
884.0	3.0
885.0	3.0
887.0	1.0
888.0	2.0
889.0	2.0
890.0	1.0
892.0	3.0
893.0	1.0
894.0	1.0
895.0	3.0
896.0	5.0
897.0	5.0
898.0	3.0
899.0	3.0
900.0	6.0
901.0	1.0
902.0	1.0
903.0	2.0
904.0	5.0
905.0	4.0
906.0	3.0
907.0	1.0
909.0	3.0
910.0	3.0
911.0	3.0
912.0	1.0
913.0	1.0
914.0	6.0
915.0	1.0
916.0	2.0
917.0	3.0
918.0	4.0
919.0	2.0
920.0	2.0
921.0	2.0
922.0	7.0
923.0	1.0
924.0	1.0
925.0	7.0
926.0	3.0
927.0	3.0
928.0	2.0
929.0	7.0
930.0	7.0
931.0	4.0
932.0	2.0
933.0	2.0
934.0	1.0
936.0	5.0
937.0	2.0
938.0	4.0
939.0	2.0
940.0	3.0
942.0	1.0
943.0	2.0
944.0	3.0
946.0	1.0
947.0	1.0
948.0	1.0
949.0	2.0
950.0	4.0
951.0	4.0
952.0	3.0
954.0	3.0
955.0	3.0
956.0	1.0
957.0	1.0
959.0	1.0
960.0	1.0
963.0	1.0
964.0	1.0
965.0	2.0
967.0	4.0
968.0	2.0
970.0	1.0
971.0	3.0
972.0	3.0
973.0	1.0
974.0	1.0
975.0	3.0
976.0	2.0
977.0	3.0
978.0	1.0
979.0	1.0
980.0	1.0
981.0	1.0
982.0	2.0
983.0	2.0
985.0	1.0
986.0	4.0
987.0	1.0
988.0	5.0
989.0	5.0
990.0	4.0
992.0	3.0
994.0	1.0
995.0	1.0
996.0	1.0
997.0	1.0
999.0	1.0
1005.0	2.0
1007.0	2.0
1009.0	1.0
1010.0	1.0
1011.0	1.0
1013.0	2.0
1014.0	1.0
1015.0	1.0
1017.0	1.0
1021.0	3.0
1022.0	1.0
1023.0	1.0
1033.0	1.0
1034.0	1.0
1035.0	1.0
1037.0	2.0
1039.0	1.0
1041.0	1.0
1043.0	1.0
1047.0	1.0
1050.0	1.0
1051.0	1.0
1052.0	1.0
1054.0	1.0
1055.0	1.0
1056.0	1.0
1058.0	1.0
1065.0	2.0
1068.0	2.0
1069.0	1.0
1072.0	4.0
1073.0	1.0
1077.0	1.0
1078.0	1.0
1081.0	2.0
1082.0	1.0
1084.0	1.0
1085.0	3.0
1087.0	4.0
1090.0	1.0
1097.0	2.0
1099.0	1.0
1109.0	1.0
1114.0	1.0
1116.0	1.0
1118.0	1.0
1119.0	2.0
1123.0	2.0
1125.0	1.0
1127.0	3.0
1129.0	1.0
1130.0	2.0
1131.0	1.0
1132.0	1.0
1133.0	4.0
1134.0	2.0
1135.0	2.0
1136.0	1.0
1137.0	3.0
1138.0	2.0
1140.0	3.0
1141.0	1.0
1142.0	2.0
1143.0	2.0
1145.0	1.0
1146.0	2.0
1147.0	1.0
1148.0	3.0
1149.0	3.0
1150.0	1.0
1151.0	1.0
1152.0	2.0
1153.0	1.0
1154.0	2.0
1157.0	1.0
1160.0	1.0
1162.0	1.0
1166.0	2.0
1169.0	1.0
1179.0	2.0
1183.0	1.0
1184.0	1.0
1185.0	1.0
1192.0	1.0
1193.0	1.0
1196.0	1.0
1198.0	1.0
1210.0	2.0
1225.0	1.0
1226.0	1.0
