#Coverage	Number of genomic locations
196.0	279.0
197.0	264.0
198.0	267.0
199.0	253.0
200.0	337.0
201.0	308.0
202.0	294.0
203.0	334.0
204.0	345.0
205.0	324.0
206.0	384.0
207.0	366.0
208.0	393.0
209.0	432.0
210.0	461.0
211.0	476.0
212.0	477.0
213.0	480.0
214.0	513.0
215.0	499.0
216.0	528.0
217.0	535.0
218.0	492.0
219.0	570.0
220.0	565.0
221.0	611.0
222.0	575.0
223.0	607.0
224.0	595.0
225.0	686.0
226.0	592.0
227.0	661.0
228.0	655.0
229.0	649.0
230.0	677.0
231.0	646.0
232.0	708.0
233.0	736.0
234.0	750.0
235.0	688.0
236.0	705.0
237.0	710.0
238.0	725.0
239.0	732.0
240.0	730.0
241.0	724.0
242.0	741.0
243.0	856.0
244.0	730.0
245.0	689.0
246.0	699.0
247.0	715.0
248.0	685.0
249.0	702.0
250.0	705.0
251.0	757.0
252.0	716.0
253.0	712.0
254.0	657.0
255.0	618.0
256.0	624.0
257.0	662.0
258.0	529.0
259.0	657.0
260.0	605.0
261.0	525.0
262.0	549.0
263.0	603.0
264.0	585.0
265.0	603.0
266.0	588.0
267.0	603.0
268.0	606.0
269.0	525.0
270.0	517.0
271.0	544.0
272.0	570.0
273.0	483.0
274.0	537.0
275.0	464.0
276.0	479.0
277.0	514.0
278.0	441.0
279.0	404.0
280.0	474.0
281.0	440.0
282.0	431.0
283.0	424.0
284.0	394.0
285.0	412.0
286.0	346.0
287.0	373.0
288.0	352.0
289.0	337.0
290.0	347.0
291.0	335.0
292.0	384.0
293.0	328.0
294.0	287.0
295.0	237.0
296.0	232.0
297.0	262.0
298.0	259.0
299.0	274.0
300.0	202.0
301.0	176.0
302.0	189.0
303.0	153.0
304.0	183.0
305.0	164.0
306.0	188.0
307.0	186.0
308.0	162.0
309.0	169.0
310.0	171.0
311.0	143.0
312.0	143.0
313.0	146.0
314.0	146.0
315.0	144.0
316.0	169.0
317.0	161.0
318.0	137.0
319.0	144.0
320.0	139.0
321.0	128.0
322.0	114.0
323.0	120.0
324.0	95.0
325.0	107.0
326.0	113.0
327.0	100.0
328.0	74.0
329.0	87.0
330.0	100.0
331.0	77.0
332.0	76.0
333.0	65.0
334.0	68.0
335.0	46.0
336.0	35.0
337.0	39.0
338.0	63.0
339.0	67.0
340.0	51.0
341.0	44.0
342.0	58.0
343.0	73.0
344.0	42.0
345.0	32.0
346.0	25.0
347.0	37.0
348.0	33.0
349.0	41.0
350.0	30.0
351.0	46.0
352.0	32.0
353.0	30.0
354.0	46.0
355.0	36.0
356.0	22.0
357.0	37.0
358.0	24.0
359.0	30.0
360.0	27.0
361.0	25.0
362.0	20.0
363.0	23.0
364.0	28.0
365.0	23.0
366.0	15.0
367.0	25.0
368.0	13.0
369.0	18.0
370.0	13.0
371.0	8.0
372.0	18.0
373.0	19.0
374.0	20.0
375.0	11.0
376.0	20.0
377.0	16.0
378.0	14.0
379.0	19.0
380.0	17.0
381.0	18.0
382.0	24.0
383.0	23.0
384.0	18.0
385.0	15.0
386.0	15.0
387.0	17.0
388.0	9.0
389.0	16.0
390.0	11.0
391.0	11.0
392.0	11.0
393.0	11.0
394.0	12.0
395.0	13.0
396.0	21.0
397.0	16.0
398.0	10.0
399.0	13.0
400.0	22.0
401.0	23.0
402.0	13.0
403.0	14.0
404.0	11.0
405.0	15.0
406.0	17.0
407.0	23.0
408.0	22.0
409.0	14.0
410.0	21.0
411.0	19.0
412.0	14.0
413.0	24.0
414.0	18.0
415.0	11.0
416.0	21.0
417.0	22.0
418.0	16.0
419.0	17.0
420.0	20.0
421.0	13.0
422.0	16.0
423.0	20.0
424.0	24.0
425.0	10.0
426.0	18.0
427.0	12.0
428.0	14.0
429.0	16.0
430.0	12.0
431.0	30.0
432.0	20.0
433.0	17.0
434.0	23.0
435.0	13.0
436.0	8.0
437.0	16.0
438.0	14.0
439.0	14.0
440.0	14.0
441.0	20.0
442.0	27.0
443.0	15.0
444.0	17.0
445.0	13.0
446.0	10.0
447.0	11.0
448.0	11.0
449.0	10.0
450.0	11.0
451.0	9.0
452.0	9.0
453.0	7.0
454.0	5.0
455.0	12.0
456.0	5.0
457.0	6.0
458.0	14.0
459.0	8.0
460.0	7.0
461.0	13.0
462.0	6.0
463.0	7.0
464.0	11.0
465.0	8.0
466.0	13.0
467.0	10.0
468.0	19.0
469.0	10.0
470.0	14.0
471.0	11.0
472.0	16.0
473.0	8.0
474.0	14.0
475.0	18.0
476.0	16.0
477.0	9.0
478.0	6.0
479.0	6.0
480.0	18.0
481.0	14.0
482.0	19.0
483.0	16.0
484.0	12.0
485.0	14.0
486.0	10.0
487.0	18.0
488.0	10.0
489.0	11.0
490.0	13.0
491.0	11.0
492.0	15.0
493.0	20.0
494.0	21.0
495.0	15.0
496.0	21.0
497.0	25.0
498.0	16.0
499.0	20.0
500.0	16.0
501.0	14.0
502.0	28.0
503.0	17.0
504.0	20.0
505.0	15.0
506.0	24.0
507.0	16.0
508.0	17.0
509.0	23.0
510.0	21.0
511.0	18.0
512.0	22.0
513.0	27.0
514.0	19.0
515.0	23.0
516.0	10.0
517.0	18.0
518.0	21.0
519.0	20.0
520.0	13.0
521.0	22.0
522.0	24.0
523.0	18.0
524.0	28.0
525.0	30.0
526.0	30.0
527.0	34.0
528.0	30.0
529.0	27.0
530.0	26.0
531.0	18.0
532.0	23.0
533.0	18.0
534.0	24.0
535.0	19.0
536.0	28.0
537.0	18.0
538.0	20.0
539.0	22.0
540.0	22.0
541.0	30.0
542.0	20.0
543.0	28.0
544.0	27.0
545.0	28.0
546.0	33.0
547.0	39.0
548.0	29.0
549.0	29.0
550.0	33.0
551.0	30.0
552.0	17.0
553.0	24.0
554.0	18.0
555.0	24.0
556.0	27.0
557.0	35.0
558.0	23.0
559.0	26.0
560.0	26.0
561.0	28.0
562.0	37.0
563.0	14.0
564.0	30.0
565.0	34.0
566.0	32.0
567.0	23.0
568.0	33.0
569.0	23.0
570.0	25.0
571.0	22.0
572.0	34.0
573.0	30.0
574.0	25.0
575.0	25.0
576.0	27.0
577.0	21.0
578.0	20.0
579.0	26.0
580.0	23.0
581.0	26.0
582.0	19.0
583.0	25.0
584.0	22.0
585.0	30.0
586.0	25.0
587.0	22.0
588.0	21.0
589.0	18.0
590.0	19.0
591.0	30.0
592.0	21.0
593.0	25.0
594.0	28.0
595.0	16.0
596.0	25.0
597.0	21.0
598.0	20.0
599.0	19.0
600.0	19.0
601.0	25.0
602.0	22.0
603.0	25.0
604.0	24.0
605.0	27.0
606.0	15.0
607.0	22.0
608.0	24.0
609.0	22.0
610.0	17.0
611.0	17.0
612.0	16.0
613.0	21.0
614.0	14.0
615.0	24.0
616.0	21.0
617.0	27.0
618.0	28.0
619.0	16.0
620.0	11.0
621.0	18.0
622.0	17.0
623.0	14.0
624.0	17.0
625.0	13.0
626.0	9.0
627.0	5.0
628.0	6.0
629.0	4.0
630.0	12.0
631.0	6.0
632.0	6.0
633.0	9.0
634.0	8.0
635.0	10.0
636.0	6.0
637.0	5.0
638.0	15.0
639.0	9.0
640.0	13.0
641.0	5.0
642.0	8.0
643.0	9.0
644.0	9.0
645.0	6.0
646.0	7.0
647.0	12.0
648.0	10.0
649.0	7.0
650.0	4.0
651.0	2.0
652.0	6.0
653.0	10.0
654.0	5.0
655.0	10.0
656.0	6.0
657.0	8.0
658.0	8.0
659.0	4.0
660.0	9.0
661.0	4.0
662.0	1.0
663.0	2.0
664.0	2.0
665.0	5.0
666.0	3.0
667.0	4.0
668.0	3.0
669.0	3.0
670.0	2.0
671.0	5.0
672.0	5.0
673.0	1.0
674.0	1.0
675.0	4.0
676.0	3.0
677.0	5.0
678.0	3.0
679.0	1.0
680.0	4.0
681.0	4.0
684.0	2.0
685.0	1.0
686.0	3.0
687.0	2.0
688.0	2.0
689.0	3.0
690.0	3.0
691.0	4.0
692.0	1.0
693.0	3.0
694.0	2.0
695.0	1.0
696.0	2.0
697.0	3.0
698.0	3.0
699.0	2.0
700.0	2.0
702.0	1.0
704.0	2.0
705.0	1.0
711.0	1.0
716.0	2.0
721.0	1.0
723.0	1.0
726.0	1.0
727.0	2.0
731.0	1.0
732.0	1.0
736.0	1.0
738.0	3.0
739.0	2.0
741.0	1.0
744.0	1.0
809.0	1.0
818.0	1.0
823.0	1.0
826.0	1.0
841.0	1.0
844.0	1.0
845.0	1.0
846.0	1.0
847.0	2.0
850.0	1.0
851.0	1.0
852.0	1.0
853.0	2.0
855.0	1.0
856.0	2.0
857.0	3.0
858.0	1.0
862.0	1.0
865.0	1.0
867.0	1.0
882.0	1.0
883.0	1.0
886.0	1.0
893.0	1.0
895.0	1.0
900.0	2.0
903.0	1.0
904.0	1.0
905.0	1.0
906.0	1.0
913.0	1.0
915.0	1.0
924.0	1.0
929.0	1.0
938.0	1.0
940.0	2.0
944.0	1.0
945.0	1.0
950.0	1.0
951.0	2.0
953.0	3.0
954.0	2.0
956.0	3.0
959.0	3.0
960.0	1.0
962.0	2.0
968.0	1.0
970.0	1.0
975.0	1.0
976.0	1.0
977.0	2.0
978.0	1.0
987.0	1.0
988.0	1.0
989.0	1.0
990.0	1.0
991.0	1.0
999.0	1.0
1001.0	1.0
