#Coverage	Number of genomic locations
221.0	19720.0
222.0	18944.0
223.0	17874.0
224.0	17268.0
225.0	16271.0
226.0	15620.0
227.0	14867.0
228.0	14056.0
229.0	13555.0
230.0	12775.0
231.0	12436.0
232.0	11889.0
233.0	11028.0
234.0	10321.0
235.0	9518.0
236.0	9238.0
237.0	8658.0
238.0	8108.0
239.0	7499.0
240.0	7159.0
241.0	6542.0
242.0	6191.0
243.0	5650.0
244.0	5218.0
245.0	4922.0
246.0	4603.0
247.0	4354.0
248.0	4065.0
249.0	3820.0
250.0	3546.0
251.0	3297.0
252.0	3090.0
253.0	2837.0
254.0	2858.0
255.0	2515.0
256.0	2242.0
257.0	2017.0
258.0	1841.0
259.0	1700.0
260.0	1567.0
261.0	1415.0
262.0	1325.0
263.0	1186.0
264.0	1054.0
265.0	983.0
266.0	929.0
267.0	816.0
268.0	666.0
269.0	591.0
270.0	591.0
271.0	534.0
272.0	491.0
273.0	501.0
274.0	410.0
275.0	371.0
276.0	351.0
277.0	326.0
278.0	313.0
279.0	291.0
280.0	267.0
281.0	258.0
282.0	277.0
283.0	248.0
284.0	232.0
285.0	218.0
286.0	186.0
287.0	206.0
288.0	188.0
289.0	160.0
290.0	178.0
291.0	165.0
292.0	167.0
293.0	158.0
294.0	136.0
295.0	158.0
296.0	135.0
297.0	120.0
298.0	109.0
299.0	140.0
300.0	119.0
301.0	122.0
302.0	141.0
303.0	118.0
304.0	125.0
305.0	113.0
306.0	132.0
307.0	133.0
308.0	121.0
309.0	117.0
310.0	117.0
311.0	106.0
312.0	86.0
313.0	91.0
314.0	111.0
315.0	99.0
316.0	95.0
317.0	107.0
318.0	98.0
319.0	100.0
320.0	122.0
321.0	85.0
322.0	112.0
323.0	76.0
324.0	99.0
325.0	90.0
326.0	96.0
327.0	76.0
328.0	78.0
329.0	96.0
330.0	61.0
331.0	68.0
332.0	76.0
333.0	66.0
334.0	105.0
335.0	80.0
336.0	60.0
337.0	72.0
338.0	58.0
339.0	82.0
340.0	75.0
341.0	68.0
342.0	64.0
343.0	60.0
344.0	77.0
345.0	61.0
346.0	74.0
347.0	89.0
348.0	76.0
349.0	76.0
350.0	63.0
351.0	70.0
352.0	86.0
353.0	62.0
354.0	72.0
355.0	68.0
356.0	106.0
357.0	87.0
358.0	92.0
359.0	95.0
360.0	99.0
361.0	99.0
362.0	101.0
363.0	98.0
364.0	99.0
365.0	119.0
366.0	93.0
367.0	102.0
368.0	95.0
369.0	90.0
370.0	102.0
371.0	95.0
372.0	129.0
373.0	113.0
374.0	115.0
375.0	117.0
376.0	110.0
377.0	114.0
378.0	122.0
379.0	115.0
380.0	113.0
381.0	96.0
382.0	110.0
383.0	116.0
384.0	109.0
385.0	100.0
386.0	83.0
387.0	85.0
388.0	71.0
389.0	74.0
390.0	91.0
391.0	79.0
392.0	67.0
393.0	71.0
394.0	87.0
395.0	82.0
396.0	88.0
397.0	83.0
398.0	91.0
399.0	85.0
400.0	105.0
401.0	98.0
402.0	101.0
403.0	82.0
404.0	107.0
405.0	83.0
406.0	92.0
407.0	93.0
408.0	91.0
409.0	97.0
410.0	108.0
411.0	97.0
412.0	108.0
413.0	104.0
414.0	85.0
415.0	99.0
416.0	86.0
417.0	107.0
418.0	95.0
419.0	83.0
420.0	88.0
421.0	138.0
422.0	112.0
423.0	137.0
424.0	110.0
425.0	109.0
426.0	117.0
427.0	128.0
428.0	101.0
429.0	108.0
430.0	88.0
431.0	113.0
432.0	99.0
433.0	103.0
434.0	97.0
435.0	86.0
436.0	70.0
437.0	69.0
438.0	69.0
439.0	62.0
440.0	64.0
441.0	55.0
442.0	76.0
443.0	50.0
444.0	85.0
445.0	51.0
446.0	48.0
447.0	28.0
448.0	43.0
449.0	37.0
450.0	32.0
451.0	29.0
452.0	31.0
453.0	24.0
454.0	55.0
455.0	28.0
456.0	26.0
457.0	31.0
458.0	27.0
459.0	32.0
460.0	33.0
461.0	27.0
462.0	35.0
463.0	33.0
464.0	41.0
465.0	32.0
466.0	28.0
467.0	31.0
468.0	31.0
469.0	33.0
470.0	35.0
471.0	38.0
472.0	26.0
473.0	24.0
474.0	37.0
475.0	21.0
476.0	38.0
477.0	26.0
478.0	31.0
479.0	24.0
480.0	34.0
481.0	45.0
482.0	32.0
483.0	38.0
484.0	32.0
485.0	21.0
486.0	35.0
487.0	32.0
488.0	23.0
489.0	21.0
490.0	33.0
491.0	39.0
492.0	41.0
493.0	17.0
494.0	25.0
495.0	26.0
496.0	25.0
497.0	28.0
498.0	21.0
499.0	21.0
500.0	38.0
501.0	27.0
502.0	30.0
503.0	31.0
504.0	31.0
505.0	30.0
506.0	35.0
507.0	23.0
508.0	23.0
509.0	24.0
510.0	24.0
511.0	28.0
512.0	23.0
513.0	22.0
514.0	28.0
515.0	29.0
516.0	24.0
517.0	25.0
518.0	35.0
519.0	40.0
520.0	38.0
521.0	29.0
522.0	25.0
523.0	44.0
524.0	31.0
525.0	28.0
526.0	29.0
527.0	38.0
528.0	34.0
529.0	33.0
530.0	28.0
531.0	27.0
532.0	29.0
533.0	32.0
534.0	40.0
535.0	30.0
536.0	28.0
537.0	31.0
538.0	27.0
539.0	26.0
540.0	32.0
541.0	42.0
542.0	28.0
543.0	35.0
544.0	30.0
545.0	37.0
546.0	31.0
547.0	42.0
548.0	51.0
549.0	31.0
550.0	32.0
551.0	37.0
552.0	38.0
553.0	38.0
554.0	35.0
555.0	47.0
556.0	27.0
557.0	27.0
558.0	36.0
559.0	31.0
560.0	24.0
561.0	34.0
562.0	28.0
563.0	52.0
564.0	39.0
565.0	31.0
566.0	34.0
567.0	35.0
568.0	43.0
569.0	45.0
570.0	35.0
571.0	47.0
572.0	43.0
573.0	35.0
574.0	36.0
575.0	31.0
576.0	44.0
577.0	47.0
578.0	42.0
579.0	36.0
580.0	37.0
581.0	38.0
582.0	51.0
583.0	48.0
584.0	41.0
585.0	44.0
586.0	55.0
587.0	43.0
588.0	40.0
589.0	46.0
590.0	49.0
591.0	46.0
592.0	46.0
593.0	60.0
594.0	52.0
595.0	60.0
596.0	65.0
597.0	48.0
598.0	53.0
599.0	52.0
600.0	45.0
601.0	52.0
602.0	70.0
603.0	62.0
604.0	50.0
605.0	58.0
606.0	70.0
607.0	62.0
608.0	56.0
609.0	68.0
610.0	65.0
611.0	64.0
612.0	56.0
613.0	64.0
614.0	48.0
615.0	57.0
616.0	57.0
617.0	59.0
618.0	54.0
619.0	57.0
620.0	65.0
621.0	56.0
622.0	67.0
623.0	60.0
624.0	61.0
625.0	78.0
626.0	79.0
627.0	74.0
628.0	71.0
629.0	77.0
630.0	68.0
631.0	63.0
632.0	57.0
633.0	66.0
634.0	61.0
635.0	64.0
636.0	62.0
637.0	58.0
638.0	79.0
639.0	72.0
640.0	66.0
641.0	62.0
642.0	55.0
643.0	60.0
644.0	53.0
645.0	71.0
646.0	69.0
647.0	64.0
648.0	71.0
649.0	76.0
650.0	61.0
651.0	75.0
652.0	75.0
653.0	67.0
654.0	64.0
655.0	63.0
656.0	64.0
657.0	70.0
658.0	108.0
659.0	111.0
660.0	84.0
661.0	85.0
662.0	75.0
663.0	84.0
664.0	87.0
665.0	90.0
666.0	94.0
667.0	114.0
668.0	106.0
669.0	105.0
670.0	110.0
671.0	102.0
672.0	105.0
673.0	96.0
674.0	120.0
675.0	101.0
676.0	103.0
677.0	108.0
678.0	107.0
679.0	108.0
680.0	130.0
681.0	108.0
682.0	94.0
683.0	104.0
684.0	113.0
685.0	105.0
686.0	109.0
687.0	124.0
688.0	128.0
689.0	113.0
690.0	107.0
691.0	109.0
692.0	108.0
693.0	138.0
694.0	129.0
695.0	108.0
696.0	131.0
697.0	118.0
698.0	116.0
699.0	105.0
700.0	100.0
701.0	106.0
702.0	108.0
703.0	131.0
704.0	128.0
705.0	102.0
706.0	118.0
707.0	133.0
708.0	136.0
709.0	117.0
710.0	122.0
711.0	109.0
712.0	118.0
713.0	109.0
714.0	96.0
715.0	100.0
716.0	104.0
717.0	88.0
718.0	112.0
719.0	104.0
720.0	106.0
721.0	90.0
722.0	98.0
723.0	86.0
724.0	87.0
725.0	96.0
726.0	66.0
727.0	80.0
728.0	80.0
729.0	65.0
730.0	75.0
731.0	75.0
732.0	80.0
733.0	77.0
734.0	95.0
735.0	85.0
736.0	77.0
737.0	67.0
738.0	79.0
739.0	85.0
740.0	81.0
741.0	89.0
742.0	74.0
743.0	84.0
744.0	86.0
745.0	84.0
746.0	78.0
747.0	78.0
748.0	79.0
749.0	91.0
750.0	80.0
751.0	95.0
752.0	99.0
753.0	74.0
754.0	107.0
755.0	83.0
756.0	83.0
757.0	97.0
758.0	100.0
759.0	96.0
760.0	103.0
761.0	101.0
762.0	80.0
763.0	88.0
764.0	74.0
765.0	89.0
766.0	70.0
767.0	73.0
768.0	68.0
769.0	70.0
770.0	80.0
771.0	66.0
772.0	55.0
773.0	75.0
774.0	74.0
775.0	81.0
776.0	84.0
777.0	61.0
778.0	74.0
779.0	97.0
780.0	67.0
781.0	69.0
782.0	71.0
783.0	71.0
784.0	78.0
785.0	72.0
786.0	79.0
787.0	67.0
788.0	75.0
789.0	87.0
790.0	52.0
791.0	69.0
792.0	87.0
793.0	74.0
794.0	91.0
795.0	63.0
796.0	66.0
797.0	51.0
798.0	55.0
799.0	72.0
800.0	61.0
801.0	50.0
802.0	67.0
803.0	52.0
804.0	64.0
805.0	66.0
806.0	64.0
807.0	74.0
808.0	54.0
809.0	47.0
810.0	60.0
811.0	47.0
812.0	54.0
813.0	47.0
814.0	33.0
815.0	45.0
816.0	40.0
817.0	41.0
818.0	38.0
819.0	32.0
820.0	33.0
821.0	24.0
822.0	24.0
823.0	21.0
824.0	20.0
825.0	28.0
826.0	14.0
827.0	22.0
828.0	8.0
829.0	19.0
830.0	18.0
831.0	18.0
832.0	8.0
833.0	16.0
834.0	21.0
835.0	12.0
836.0	8.0
837.0	12.0
838.0	25.0
839.0	12.0
840.0	9.0
841.0	8.0
842.0	11.0
843.0	6.0
844.0	11.0
845.0	10.0
846.0	9.0
847.0	20.0
848.0	7.0
849.0	8.0
850.0	13.0
851.0	11.0
852.0	12.0
853.0	8.0
854.0	15.0
855.0	14.0
856.0	9.0
857.0	14.0
858.0	8.0
859.0	11.0
860.0	6.0
861.0	6.0
862.0	7.0
863.0	7.0
864.0	3.0
865.0	3.0
866.0	4.0
867.0	7.0
868.0	3.0
869.0	7.0
870.0	7.0
871.0	13.0
872.0	2.0
873.0	14.0
874.0	9.0
875.0	8.0
876.0	9.0
877.0	11.0
878.0	5.0
879.0	9.0
880.0	10.0
881.0	2.0
882.0	10.0
883.0	11.0
884.0	8.0
885.0	5.0
886.0	3.0
887.0	4.0
888.0	5.0
889.0	8.0
890.0	5.0
891.0	4.0
892.0	6.0
893.0	7.0
894.0	1.0
895.0	7.0
896.0	9.0
897.0	3.0
898.0	6.0
900.0	1.0
901.0	2.0
902.0	3.0
903.0	2.0
904.0	1.0
905.0	3.0
906.0	3.0
907.0	2.0
908.0	2.0
909.0	5.0
910.0	2.0
911.0	2.0
913.0	3.0
915.0	1.0
916.0	2.0
918.0	3.0
919.0	5.0
920.0	4.0
921.0	5.0
922.0	2.0
923.0	7.0
924.0	2.0
925.0	5.0
926.0	4.0
927.0	3.0
928.0	3.0
929.0	3.0
931.0	4.0
932.0	3.0
933.0	3.0
935.0	3.0
936.0	7.0
937.0	3.0
938.0	4.0
939.0	1.0
940.0	4.0
941.0	3.0
942.0	1.0
943.0	7.0
944.0	5.0
945.0	2.0
946.0	6.0
947.0	2.0
948.0	5.0
949.0	2.0
950.0	3.0
951.0	5.0
952.0	5.0
953.0	2.0
955.0	3.0
956.0	7.0
957.0	3.0
958.0	3.0
959.0	2.0
960.0	3.0
961.0	4.0
962.0	6.0
963.0	4.0
964.0	3.0
965.0	3.0
966.0	1.0
967.0	2.0
968.0	2.0
969.0	5.0
970.0	4.0
971.0	4.0
972.0	4.0
973.0	6.0
974.0	9.0
975.0	1.0
976.0	9.0
977.0	7.0
978.0	6.0
979.0	2.0
980.0	2.0
981.0	4.0
982.0	6.0
983.0	3.0
984.0	4.0
985.0	3.0
986.0	5.0
987.0	3.0
988.0	1.0
989.0	4.0
990.0	4.0
991.0	2.0
992.0	1.0
993.0	5.0
994.0	6.0
995.0	2.0
996.0	4.0
997.0	4.0
998.0	7.0
1000.0	2.0
1001.0	3.0
1002.0	1.0
1003.0	2.0
1004.0	5.0
1005.0	4.0
1006.0	7.0
1007.0	5.0
1008.0	2.0
1009.0	5.0
1010.0	9.0
1011.0	5.0
1012.0	2.0
1013.0	8.0
1014.0	4.0
1015.0	4.0
1016.0	4.0
1017.0	2.0
1018.0	1.0
1019.0	2.0
1021.0	4.0
1022.0	2.0
1023.0	2.0
1024.0	5.0
1025.0	4.0
1026.0	6.0
1027.0	5.0
1028.0	1.0
1029.0	1.0
1030.0	5.0
1031.0	3.0
1032.0	3.0
1033.0	4.0
1034.0	4.0
1035.0	1.0
1036.0	4.0
1037.0	1.0
1038.0	1.0
1039.0	4.0
1040.0	7.0
1041.0	5.0
1042.0	7.0
1043.0	3.0
1044.0	1.0
1045.0	5.0
1046.0	5.0
1047.0	6.0
1048.0	2.0
1049.0	3.0
1050.0	5.0
1051.0	2.0
1052.0	5.0
1053.0	4.0
1054.0	5.0
1055.0	3.0
1056.0	6.0
1057.0	6.0
1058.0	2.0
1059.0	2.0
1060.0	3.0
1061.0	7.0
1062.0	1.0
1063.0	1.0
1065.0	2.0
1066.0	1.0
1067.0	1.0
1068.0	1.0
1069.0	2.0
1070.0	2.0
1071.0	1.0
1072.0	3.0
1073.0	1.0
1074.0	8.0
1076.0	1.0
1077.0	1.0
1078.0	3.0
1079.0	2.0
1080.0	2.0
1081.0	1.0
1082.0	1.0
1083.0	3.0
1085.0	1.0
1086.0	2.0
1087.0	4.0
1088.0	4.0
1089.0	1.0
1090.0	4.0
1092.0	1.0
1093.0	5.0
1094.0	1.0
1095.0	2.0
1097.0	3.0
1098.0	2.0
1099.0	4.0
1100.0	2.0
1101.0	2.0
1102.0	6.0
1103.0	4.0
1104.0	2.0
1105.0	2.0
1106.0	3.0
1107.0	4.0
1108.0	4.0
1109.0	4.0
1110.0	1.0
1111.0	3.0
1112.0	9.0
1113.0	2.0
1114.0	3.0
1115.0	1.0
1116.0	2.0
1117.0	3.0
1118.0	2.0
1119.0	3.0
1120.0	3.0
1121.0	4.0
1122.0	7.0
1123.0	2.0
1124.0	4.0
1125.0	2.0
1126.0	2.0
1127.0	7.0
1128.0	10.0
1129.0	6.0
1130.0	4.0
1131.0	7.0
1132.0	2.0
1133.0	1.0
1134.0	4.0
1135.0	2.0
1136.0	2.0
1137.0	1.0
1138.0	4.0
1139.0	5.0
1140.0	3.0
1141.0	5.0
1142.0	2.0
1143.0	8.0
1144.0	5.0
1145.0	5.0
1146.0	4.0
1147.0	4.0
1148.0	5.0
1149.0	3.0
1150.0	3.0
1151.0	2.0
1152.0	3.0
1153.0	3.0
1154.0	2.0
1155.0	5.0
1156.0	4.0
1157.0	3.0
1158.0	4.0
1159.0	2.0
1160.0	1.0
1161.0	4.0
1162.0	3.0
1163.0	3.0
1164.0	3.0
1165.0	7.0
1166.0	5.0
1167.0	3.0
1168.0	4.0
1169.0	6.0
1170.0	5.0
1171.0	2.0
1172.0	6.0
1173.0	6.0
1174.0	2.0
1175.0	3.0
1176.0	4.0
1177.0	2.0
1178.0	7.0
1179.0	9.0
1180.0	6.0
1181.0	6.0
1182.0	4.0
1183.0	6.0
1184.0	6.0
1185.0	8.0
1186.0	6.0
1187.0	2.0
1188.0	6.0
1189.0	3.0
1190.0	4.0
1191.0	4.0
1192.0	6.0
1193.0	4.0
1194.0	3.0
1195.0	7.0
1196.0	5.0
1198.0	6.0
1199.0	4.0
1200.0	5.0
1201.0	2.0
1202.0	3.0
1203.0	3.0
1204.0	3.0
1205.0	1.0
1206.0	1.0
1207.0	2.0
1208.0	2.0
1209.0	3.0
1210.0	1.0
1211.0	2.0
1212.0	3.0
1213.0	2.0
1215.0	1.0
1216.0	2.0
1217.0	1.0
1218.0	1.0
1219.0	1.0
1223.0	1.0
1224.0	2.0
1225.0	1.0
1226.0	2.0
1230.0	2.0
1232.0	1.0
1234.0	2.0
1235.0	2.0
1236.0	2.0
1237.0	4.0
1239.0	1.0
1240.0	3.0
1241.0	1.0
1242.0	1.0
1243.0	5.0
1244.0	2.0
1245.0	3.0
1246.0	3.0
1247.0	3.0
1248.0	2.0
1249.0	3.0
1250.0	4.0
1251.0	1.0
1252.0	6.0
1253.0	6.0
1254.0	2.0
1255.0	5.0
1256.0	1.0
1257.0	3.0
1258.0	4.0
1259.0	5.0
1260.0	1.0
1261.0	1.0
1262.0	2.0
1263.0	2.0
1264.0	3.0
1265.0	1.0
1266.0	2.0
1267.0	4.0
1268.0	2.0
1269.0	2.0
1270.0	1.0
1273.0	1.0
1274.0	3.0
1275.0	1.0
1276.0	1.0
1279.0	2.0
1280.0	2.0
1281.0	2.0
1284.0	2.0
1285.0	1.0
1288.0	1.0
1289.0	1.0
1290.0	1.0
1291.0	2.0
1330.0	1.0
1337.0	1.0
1353.0	1.0
1359.0	1.0
1360.0	1.0
1364.0	1.0
1366.0	1.0
1376.0	1.0
1386.0	1.0
1388.0	1.0
1393.0	1.0
1397.0	1.0
1400.0	1.0
1406.0	1.0
1408.0	1.0
1412.0	3.0
1419.0	1.0
1433.0	1.0
1436.0	1.0
1441.0	1.0
1452.0	1.0
1453.0	1.0
1458.0	1.0
1466.0	1.0
1467.0	1.0
1470.0	2.0
1475.0	1.0
1476.0	1.0
1477.0	1.0
1478.0	2.0
1479.0	3.0
1481.0	1.0
1482.0	2.0
1483.0	2.0
1484.0	1.0
1486.0	4.0
1487.0	2.0
1490.0	2.0
1491.0	1.0
1492.0	2.0
1526.0	1.0
1529.0	2.0
1533.0	1.0
1535.0	2.0
1536.0	1.0
1547.0	1.0
1561.0	1.0
1562.0	1.0
1566.0	2.0
1568.0	1.0
1572.0	1.0
1573.0	1.0
1574.0	4.0
1575.0	1.0
1577.0	1.0
1580.0	1.0
1589.0	1.0
1591.0	1.0
1593.0	1.0
1594.0	1.0
1595.0	2.0
1599.0	1.0
1601.0	1.0
1603.0	1.0
1606.0	3.0
1609.0	1.0
1610.0	1.0
1611.0	2.0
1612.0	1.0
1616.0	1.0
1619.0	2.0
1620.0	1.0
1621.0	1.0
1622.0	2.0
1624.0	1.0
1626.0	2.0
1629.0	1.0
1630.0	1.0
1631.0	1.0
