[2025-08-25 15:06:37] INFO: CheckM v1.2.4
[2025-08-25 15:06:37] INFO: checkm qa --out_format 2 checkm_out/Xanthomonas.ms checkm_out
[2025-08-25 15:06:37] INFO: CheckM data: /data/djs217/miniconda3/envs/checkm_env/checkm_data
[2025-08-25 15:06:37] INFO: [CheckM - qa] Tabulating genome statistics.
[2025-08-25 15:06:37] INFO: Calculating AAI between multi-copy marker genes.
[2025-08-25 15:06:37] INFO: Reading HMM info from file.
[2025-08-25 15:06:40] INFO: Parsing HMM hits to marker genes:
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id                                     Marker lineage   # genomes   # markers   # marker sets   Completeness   Contamination   Strain heterogeneity   Genome size (bp)   # ambiguous bases   # scaffolds   # contigs   N50 (scaffolds)   N50 (contigs)   Mean scaffold length (bp)   Mean contig length (bp)   Longest scaffold (bp)   Longest contig (bp)     GC    GC std (scaffolds > 1kbp)   Coding density   Translation table   # predicted genes   0     1     2    3   4   5+  
  GCA_001908795.1_ASM190879v1_genomic       Xanthomonas (5)       16         1163          401           99.94            0.76               0.00               5500184                0                5            5           5079107          5079107               1100036                    1100036                  5079107                5079107         64.44              2.96                 85.96                11                 4772         3    1151   9    0   0   0   
  GCA_001854165.1_ASM185416v1_genomic       Xanthomonas (5)       16         1163          401           99.94            0.03               0.00               5418283                0                4            4           5178450          5178450               1354570                    1354570                  5178450                5178450         64.56              3.68                 85.98                11                 4684         3    1159   1    0   0   0   
  GCA_000009165.1_ASM916v1_genomic          Xanthomonas (5)       16         1163          401           99.94            0.03               0.00               5420152                0                5            5           5178466          5178466               1084030                    1084030                  5178466                5178466         64.56              4.85                 86.00                11                 4689         3    1159   1    0   0   0   
  GCA_001691375.1_XEU_LMG933_E1.0_genomic   Xanthomonas (5)       16         1163          401           99.92            1.69              75.00               5063804                0               498          498           19253            19253                 10168                      10168                    77066                  77066          64.74              3.29                 85.71                11                 4574         4    1143   16   0   0   0   
  GCA_045764005.1_ASM4576400v1_genomic      Xanthomonas (5)       16         1163          401           99.92            0.41               0.00               5200885                0               118          118           92820            92820                 44075                      44075                    255628                 255628         64.61              3.57                 85.80                11                 4496         4    1155   4    0   0   0   
  GCA_000802325.1_XEU_66b_E1.0_genomic      Xanthomonas (5)       16         1163          401           99.89            0.23              60.00               5306942                0               384          384           28793            28793                 13820                      13820                    117401                 117401         64.56              3.45                 85.81                11                 4758         4    1154   5    0   0   0   
  GCA_048856165.1_ASM4885616v1_genomic      Xanthomonas (5)       16         1163          401           99.87            0.03               0.00               5077088                0                83           83           254592           254592                61169                      61169                    588621                 588621         64.75              5.55                 85.89                11                 4319         4    1158   1    0   0   0   
  GCA_045764015.1_ASM4576401v1_genomic      Xanthomonas (5)       16         1163          401           99.87            0.28               0.00               5183224                0               118          118           80180            80180                 43925                      43925                    220975                 220975         64.67              3.17                 85.99                11                 4465         4    1157   2    0   0   0   
  GCA_019201325.1_ASM1920132v1_genomic      Xanthomonas (5)       16         1163          401           99.87            0.53               0.00               5173277                0                46           46           333897           333897                112462                     112462                   660964                 660964         64.76              4.60                 86.04                11                 4489         4    1157   1    1   0   0   
  GCA_045763935.1_ASM4576393v1_genomic      Xanthomonas (5)       16         1163          401           99.87            0.90              20.00               5129877                0               227          227           41981            41981                 22598                      22598                    134447                 134447         64.67              3.04                 85.79                11                 4501         5    1153   5    0   0   0   
  GCA_020879485.1_ASM2087948v1_genomic      Xanthomonas (5)       16         1163          401           99.85            0.76               0.00               5270563                0               127          127           95630            95630                 41500                      41500                    236441                 236441         64.57              4.16                 86.00                11                 4506         4    1150   9    0   0   0   
  GCA_045763855.1_ASM4576385v1_genomic      Xanthomonas (5)       16         1163          401           99.81            0.51               0.00               5314166                0               135          135           102945           102945                39364                      39364                    245183                 245183         64.55              3.66                 85.92                11                 4612         4    1153   6    0   0   0   
  GCA_040091535.1_ASM4009153v1_genomic      Xanthomonas (5)       16         1163          401           99.81            0.28               0.00               5132767                0                84           84           168857           168857                61104                      61104                    584817                 584817         64.68              4.71                 85.69                11                 4396         4    1157   2    0   0   0   
  GCA_040091515.1_ASM4009151v1_genomic      Xanthomonas (5)       16         1163          401           99.81            0.77               0.00               5299398                0                90           90           163356           163356                58882                      58882                    519876                 519876         64.62              4.66                 85.81                11                 4585         4    1151   7    1   0   0   
  GCA_040091475.1_ASM4009147v1_genomic      Xanthomonas (5)       16         1163          401           99.81            0.77               0.00               5300135                0                86           86           168857           168857                61629                      61629                    584998                 584998         64.62              4.76                 85.79                11                 4578         4    1151   7    1   0   0   
  GCA_040091455.1_ASM4009145v1_genomic      Xanthomonas (5)       16         1163          401           99.81            1.02               0.00               5300662                0               102          102           129430           129430                51967                      51967                    584817                 584817         64.62              4.60                 85.80                11                 4596         4    1150   8    1   0   0   
  GCA_040091435.1_ASM4009143v1_genomic      Xanthomonas (5)       16         1163          401           99.81            1.02               0.00               5299294                0                88           88           168857           168857                60219                      60219                    584804                 584804         64.62              4.74                 85.82                11                 4580         4    1150   8    1   0   0   
  GCA_040091415.1_ASM4009141v1_genomic      Xanthomonas (5)       16         1163          401           99.81            1.02               0.00               5300795                0                92           92           163374           163374                57617                      57617                    584817                 584817         64.62              4.85                 85.80                11                 4591         4    1150   8    1   0   0   
  GCA_001691345.1_XEU_LMG909_E1.0_genomic   Xanthomonas (5)       16         1163          401           99.77            1.35              63.64               5092005                0               380          380           23348            23348                 13400                      13400                    114212                 114212         64.72              2.87                 85.76                11                 4537         5    1147   11   0   0   0   
  GCA_045763835.1_ASM4576383v1_genomic      Xanthomonas (5)       16         1163          401           99.66            0.92               0.00               5421015                0               141          141           117460           117460                38446                      38446                    282494                 282494         64.46              3.94                 85.84                11                 4730         5    1149   9    0   0   0   
  GCA_001691315.1_XEU_LMG667_E1.0_genomic   Xanthomonas (5)       16         1163          401           99.61            1.14              36.36               5396926                0               375          375           29903            29903                 14391                      14391                    131092                 131092         64.48              2.96                 86.09                11                 4862         6    1146   11   0   0   0   
  GCA_000802345.1_XEU_83M_E1.0_genomic      Xanthomonas (5)       16         1163          401           99.61            0.92              58.33               5103637                0               317          317           31385            31385                 16099                      16099                    82658                  82658          64.68              3.00                 85.77                11                 4479         6    1145   12   0   0   0   
  GCA_001691325.1_XEU_LMG905_E1.0_genomic   Xanthomonas (5)       16         1163          401           99.60            1.22              66.67               5157086                0               399          399           24007            24007                 12925                      12925                    134046                 134046         64.71              3.14                 86.05                11                 4610         6    1142   15   0   0   0   
  GCA_045764025.1_ASM4576402v1_genomic      Xanthomonas (5)       16         1163          401           99.44            0.61               0.00               5240408                0               108          108           102925           102925                48522                      48522                    245271                 245271         64.60              3.89                 85.82                11                 4502         5    1151   7    0   0   0   
  GCA_040091395.1_ASM4009139v1_genomic      Xanthomonas (5)       16         1163          401           99.44            0.39               0.00               5106482                0                50           50           238019           238019                102129                     102129                   588969                 588969         64.78              3.82                 85.93                11                 4324         7    1151   4    1   0   0   
  GCA_001691385.1_XEU_LMG918_E1.0_genomic   Xanthomonas (5)       16         1163          401           99.36            1.06              63.64               5110294                0               407          407           22691            22691                 12556                      12556                    91016                  91016          64.72              3.43                 85.54                11                 4585         8    1144   11   0   0   0   
