3227610	3227610
3227621	3227621
3240832	3240832
3250777	3251188
3274294	3274380
3307694	3307694
3324149	3324149
3324618	3324865
3330356	3330356
3333981	3334174
3424550	3424550
3432732	3432780
3442064	3444492
3450350	3451517
3468890	3469035
3502838	3502844
3509398	3509398
3522823	3522875
3582559	3582559
3582657	3582657
3590972	3590998
3592021	3592021
3596059	3596060
3606834	3606865
3613348	3613404
3617287	3617287
3617289	3617289
3637614	3637614
3639416	3639416
3650024	3650024
3657206	3657206
3673450	3673456
3678481	3678484
3678614	3678614
3689105	3689105
3689791	3691072
3693198	3693269
3699225	3699238
3710129	3711370
3713841	3715043
3724926	3724926
3739439	3739452
3739465	3739485
3739576	3739576
3749712	3749712
3749715	3749715
3749898	3749898
3749907	3749907
3753925	3753925
3763408	3763419
3767084	3767096
3776517	3776517
3786809	3786826
3828092	3829284
3845452	3846644
3849087	3849087
3879886	3879947
3892811	3892811
3896861	3897403
3907688	3907688
3907695	3907695
3914845	3914876
3937765	3937889
3968274	3968790
3984449	3984449
3988527	3988527
3999445	3999610
4023087	4023230
4036799	4036819
4045255	4045255
4050015	4050015
4067208	4067231
4093791	4093802
4099952	4099958
4104342	4104348
4104391	4104391
4116962	4116970
4137676	4137876
4138238	4138238
4138245	4138245
4138298	4138298
4138304	4138304
4138307	4138307
4138325	4138325
4138331	4138331
4138335	4138335
4143714	4143720
4149549	4149549
4154615	4154709
4160483	4161713
4169904	4169904
4202587	4202598
4205168	4205249
4221514	4221514
4223930	4223930
4226508	4226508
4238398	4238398
4246817	4246817
4255834	4257355
4274026	4274026
4301964	4302039
4308329	4308394
4327129	4327211
4327804	4327804
4330955	4330964
4333619	4333625
4333654	4333660
4341371	4341371
4360460	4360460
4360464	4360464
4365044	4365178
4369238	4369238
4396733	4396734
4415373	4415373
4415391	4415391
4422805	4422805
4466047	4466126
4467832	4468701
4470151	4470160
4470753	4470753
4470770	4470777
4470788	4470795
4470802	4470807
4471711	4471711
4472007	4472007
4472788	4472788
4472796	4472796
4488226	4488226
4489194	4489194
4489422	4489422
4490366	4490371
4492082	4492090
4492319	4492319
4492403	4492403
4492455	4492455
4495049	4495049
4495102	4495102
4495817	4495817
4496469	4496475
4499770	4499825
4499842	4499857
4500065	4500437
4524582	4524590
4525848	4525848
4531104	4531639
4534857	4534857
4535894	4535894
4551029	4551029
4551562	4552791
4566720	4566741
4584202	4584202
4601577	4601577
4661561	4661561
4674550	4674553
4682367	4682404
4693587	4693613
4705590	4705601
4713928	4713928
4716722	4716728
4716737	4716773
4742821	4742875
4772580	4773748
4776838	4777024
4797949	4797949
4797960	4797960
4797972	4798007
4830027	4830116
4852712	4852715
4855915	4855915
4856161	4856309
4868664	4868787
4882591	4882591
4890784	4890800
4890832	4890839
4894751	4894751
4907141	4907154
4918310	4918565
4919180	4919180
4942665	4942671
4946804	4946930
4969251	4969251
4969363	4969363
4990090	4990248
5001480	5002730
5047369	5153406
5153592	5157054
5157381	5265449
5265491	5278595
5278639	5284687
5285334	5285363
5285365	5303342
5303806	5303890
5304038	5304100
5304169	5304184
5304473	5304473
5304475	5304475
5304543	5306738
5307562	5307898
5308289	5321987
5322009	5322009
5322015	5322015
5322054	5322054
5322071	5322073
5322593	5322593
5322596	5322596
5322978	5322978
5322983	5322983
5322992	5322993
5322997	5322997
5323076	5323076
5323250	5323250
5323449	5323449
5323526	5340269
5340271	5354628
