#Coverage	Number of genomic locations
133.0	10.0
134.0	10.0
135.0	29.0
136.0	18.0
137.0	17.0
138.0	7.0
139.0	28.0
140.0	23.0
141.0	13.0
142.0	23.0
143.0	35.0
144.0	16.0
145.0	33.0
146.0	26.0
147.0	23.0
148.0	26.0
149.0	28.0
150.0	17.0
151.0	19.0
152.0	32.0
153.0	20.0
154.0	16.0
155.0	17.0
156.0	20.0
157.0	23.0
158.0	40.0
159.0	41.0
160.0	18.0
161.0	22.0
162.0	15.0
163.0	20.0
164.0	15.0
165.0	36.0
166.0	23.0
167.0	52.0
168.0	23.0
169.0	30.0
170.0	21.0
171.0	24.0
172.0	25.0
173.0	23.0
174.0	6.0
175.0	16.0
176.0	12.0
177.0	21.0
178.0	15.0
179.0	16.0
180.0	24.0
181.0	11.0
182.0	25.0
183.0	16.0
184.0	16.0
185.0	24.0
186.0	27.0
187.0	28.0
188.0	26.0
189.0	12.0
190.0	22.0
191.0	23.0
192.0	15.0
193.0	18.0
194.0	22.0
195.0	9.0
196.0	17.0
197.0	17.0
198.0	7.0
199.0	18.0
200.0	25.0
201.0	8.0
202.0	14.0
203.0	14.0
204.0	13.0
205.0	6.0
206.0	12.0
207.0	3.0
208.0	6.0
209.0	12.0
210.0	14.0
211.0	7.0
212.0	2.0
213.0	6.0
214.0	4.0
215.0	8.0
216.0	7.0
217.0	1.0
218.0	4.0
219.0	2.0
220.0	1.0
221.0	9.0
222.0	4.0
223.0	4.0
224.0	7.0
225.0	6.0
226.0	7.0
227.0	10.0
228.0	14.0
229.0	12.0
230.0	4.0
231.0	4.0
232.0	5.0
234.0	1.0
236.0	1.0
237.0	3.0
243.0	3.0
245.0	1.0
246.0	2.0
247.0	4.0
248.0	3.0
249.0	1.0
250.0	1.0
251.0	9.0
253.0	1.0
254.0	3.0
255.0	1.0
257.0	2.0
258.0	1.0
259.0	2.0
261.0	1.0
265.0	4.0
266.0	4.0
268.0	3.0
269.0	3.0
271.0	3.0
272.0	3.0
273.0	2.0
274.0	5.0
275.0	2.0
276.0	1.0
277.0	2.0
278.0	6.0
279.0	5.0
280.0	5.0
281.0	21.0
282.0	12.0
283.0	16.0
284.0	10.0
285.0	8.0
286.0	8.0
287.0	8.0
288.0	15.0
289.0	6.0
290.0	10.0
291.0	4.0
292.0	7.0
293.0	7.0
294.0	5.0
295.0	9.0
296.0	7.0
297.0	6.0
298.0	8.0
299.0	5.0
300.0	19.0
301.0	6.0
302.0	2.0
303.0	4.0
304.0	4.0
305.0	5.0
306.0	5.0
307.0	7.0
308.0	1.0
309.0	6.0
310.0	6.0
311.0	1.0
312.0	8.0
313.0	7.0
314.0	8.0
315.0	6.0
316.0	6.0
317.0	10.0
318.0	8.0
319.0	8.0
320.0	4.0
321.0	5.0
322.0	8.0
323.0	5.0
324.0	6.0
325.0	4.0
326.0	11.0
327.0	4.0
328.0	11.0
329.0	17.0
330.0	6.0
331.0	7.0
332.0	7.0
333.0	6.0
334.0	5.0
335.0	7.0
336.0	3.0
337.0	4.0
338.0	4.0
339.0	4.0
340.0	2.0
341.0	3.0
342.0	1.0
343.0	3.0
344.0	7.0
345.0	5.0
346.0	5.0
347.0	1.0
348.0	5.0
349.0	11.0
350.0	6.0
351.0	4.0
352.0	4.0
353.0	10.0
354.0	11.0
355.0	5.0
356.0	9.0
357.0	9.0
358.0	9.0
359.0	5.0
360.0	10.0
361.0	9.0
362.0	8.0
363.0	8.0
364.0	11.0
365.0	3.0
366.0	6.0
367.0	19.0
368.0	13.0
369.0	8.0
370.0	5.0
371.0	3.0
372.0	3.0
373.0	1.0
374.0	4.0
375.0	2.0
377.0	3.0
378.0	3.0
379.0	3.0
380.0	4.0
381.0	10.0
382.0	14.0
383.0	7.0
384.0	8.0
385.0	4.0
386.0	6.0
387.0	4.0
388.0	5.0
389.0	3.0
390.0	1.0
392.0	2.0
395.0	1.0
397.0	4.0
398.0	2.0
399.0	5.0
400.0	1.0
401.0	1.0
404.0	6.0
405.0	2.0
406.0	1.0
407.0	1.0
408.0	3.0
409.0	4.0
410.0	4.0
411.0	2.0
412.0	2.0
413.0	3.0
414.0	3.0
415.0	1.0
416.0	1.0
418.0	1.0
419.0	2.0
420.0	3.0
421.0	5.0
422.0	2.0
423.0	2.0
424.0	4.0
425.0	3.0
426.0	3.0
427.0	1.0
428.0	4.0
429.0	1.0
430.0	4.0
431.0	1.0
433.0	1.0
434.0	3.0
435.0	1.0
466.0	2.0
467.0	1.0
470.0	1.0
471.0	2.0
472.0	1.0
477.0	1.0
481.0	1.0
