#Coverage	Number of genomic locations
183.0	25.0
184.0	14.0
185.0	14.0
186.0	13.0
187.0	16.0
188.0	11.0
189.0	12.0
190.0	11.0
191.0	7.0
192.0	10.0
193.0	12.0
194.0	16.0
195.0	13.0
196.0	17.0
197.0	10.0
198.0	12.0
199.0	12.0
200.0	8.0
201.0	8.0
202.0	11.0
203.0	9.0
204.0	6.0
205.0	3.0
206.0	9.0
207.0	7.0
208.0	12.0
209.0	10.0
210.0	17.0
211.0	18.0
212.0	9.0
213.0	9.0
214.0	4.0
215.0	9.0
216.0	8.0
217.0	17.0
218.0	9.0
219.0	11.0
220.0	21.0
221.0	18.0
222.0	12.0
223.0	8.0
224.0	20.0
225.0	16.0
226.0	11.0
227.0	11.0
228.0	16.0
229.0	14.0
230.0	8.0
231.0	13.0
232.0	12.0
233.0	12.0
234.0	6.0
235.0	9.0
236.0	7.0
237.0	13.0
238.0	16.0
239.0	12.0
240.0	19.0
241.0	15.0
242.0	18.0
243.0	18.0
244.0	18.0
245.0	10.0
246.0	11.0
247.0	18.0
248.0	12.0
249.0	17.0
250.0	25.0
251.0	19.0
252.0	16.0
253.0	20.0
254.0	19.0
255.0	40.0
256.0	29.0
257.0	20.0
258.0	14.0
259.0	17.0
260.0	20.0
261.0	22.0
262.0	25.0
263.0	30.0
264.0	27.0
265.0	15.0
266.0	9.0
267.0	12.0
268.0	19.0
269.0	19.0
270.0	15.0
271.0	13.0
272.0	13.0
273.0	20.0
274.0	16.0
275.0	18.0
276.0	23.0
277.0	30.0
278.0	22.0
279.0	23.0
280.0	27.0
281.0	17.0
282.0	14.0
283.0	26.0
284.0	22.0
285.0	14.0
286.0	14.0
287.0	9.0
288.0	12.0
289.0	16.0
290.0	14.0
291.0	10.0
292.0	13.0
293.0	17.0
294.0	9.0
295.0	10.0
296.0	4.0
297.0	2.0
298.0	1.0
300.0	1.0
301.0	1.0
304.0	1.0
305.0	2.0
306.0	1.0
307.0	2.0
308.0	1.0
309.0	8.0
310.0	2.0
311.0	6.0
312.0	6.0
313.0	6.0
314.0	1.0
315.0	2.0
316.0	1.0
318.0	3.0
319.0	4.0
320.0	2.0
321.0	8.0
322.0	2.0
323.0	4.0
324.0	6.0
325.0	3.0
326.0	5.0
327.0	7.0
328.0	9.0
329.0	4.0
330.0	7.0
331.0	6.0
332.0	5.0
333.0	2.0
334.0	10.0
335.0	11.0
336.0	4.0
337.0	3.0
338.0	6.0
339.0	4.0
340.0	6.0
341.0	7.0
342.0	2.0
343.0	10.0
344.0	2.0
346.0	6.0
347.0	3.0
348.0	7.0
349.0	6.0
350.0	6.0
351.0	3.0
352.0	7.0
353.0	12.0
354.0	5.0
355.0	2.0
356.0	1.0
357.0	6.0
358.0	4.0
359.0	8.0
360.0	2.0
361.0	4.0
362.0	5.0
363.0	5.0
364.0	3.0
365.0	4.0
366.0	3.0
367.0	3.0
368.0	3.0
371.0	5.0
372.0	4.0
373.0	4.0
374.0	3.0
375.0	2.0
376.0	5.0
377.0	5.0
379.0	1.0
381.0	2.0
382.0	3.0
383.0	1.0
384.0	1.0
385.0	1.0
386.0	4.0
388.0	3.0
389.0	2.0
390.0	1.0
391.0	5.0
392.0	4.0
394.0	1.0
395.0	2.0
396.0	5.0
397.0	3.0
398.0	4.0
399.0	5.0
400.0	7.0
401.0	5.0
402.0	5.0
403.0	10.0
404.0	11.0
405.0	4.0
406.0	1.0
407.0	1.0
408.0	3.0
409.0	1.0
410.0	1.0
411.0	5.0
412.0	3.0
413.0	2.0
414.0	4.0
415.0	2.0
416.0	4.0
417.0	3.0
418.0	8.0
419.0	5.0
420.0	7.0
421.0	4.0
422.0	8.0
423.0	9.0
424.0	6.0
425.0	9.0
426.0	5.0
427.0	10.0
428.0	7.0
429.0	2.0
430.0	3.0
431.0	4.0
432.0	15.0
433.0	12.0
434.0	9.0
435.0	6.0
436.0	11.0
437.0	15.0
438.0	8.0
439.0	10.0
440.0	6.0
441.0	4.0
442.0	11.0
443.0	8.0
444.0	8.0
445.0	4.0
446.0	3.0
447.0	9.0
448.0	5.0
449.0	6.0
450.0	9.0
451.0	8.0
452.0	9.0
453.0	4.0
454.0	3.0
455.0	1.0
456.0	3.0
457.0	5.0
458.0	3.0
459.0	3.0
460.0	4.0
461.0	1.0
462.0	3.0
463.0	9.0
464.0	7.0
465.0	6.0
466.0	3.0
467.0	9.0
468.0	7.0
469.0	5.0
470.0	4.0
471.0	2.0
472.0	6.0
473.0	6.0
474.0	2.0
475.0	1.0
476.0	3.0
477.0	9.0
478.0	3.0
479.0	4.0
480.0	5.0
481.0	4.0
482.0	7.0
483.0	1.0
484.0	2.0
485.0	3.0
486.0	6.0
487.0	4.0
488.0	2.0
489.0	4.0
490.0	3.0
491.0	1.0
493.0	3.0
494.0	4.0
495.0	1.0
496.0	4.0
497.0	3.0
499.0	3.0
500.0	2.0
501.0	4.0
503.0	2.0
506.0	1.0
508.0	2.0
509.0	3.0
510.0	2.0
511.0	2.0
512.0	1.0
513.0	2.0
514.0	1.0
515.0	2.0
516.0	1.0
517.0	1.0
518.0	5.0
519.0	1.0
520.0	1.0
521.0	1.0
522.0	1.0
523.0	1.0
524.0	1.0
525.0	1.0
526.0	2.0
527.0	2.0
528.0	4.0
530.0	1.0
531.0	2.0
532.0	1.0
534.0	1.0
535.0	2.0
537.0	2.0
538.0	5.0
540.0	1.0
542.0	3.0
543.0	3.0
554.0	1.0
557.0	1.0
561.0	1.0
562.0	1.0
563.0	5.0
570.0	1.0
583.0	2.0
584.0	1.0
585.0	3.0
586.0	3.0
587.0	4.0
588.0	2.0
589.0	2.0
590.0	1.0
591.0	1.0
592.0	3.0
593.0	3.0
594.0	5.0
595.0	2.0
596.0	3.0
597.0	3.0
598.0	1.0
600.0	2.0
601.0	3.0
602.0	1.0
604.0	2.0
606.0	1.0
607.0	2.0
608.0	3.0
609.0	2.0
610.0	3.0
611.0	3.0
612.0	1.0
615.0	2.0
618.0	1.0
619.0	1.0
623.0	1.0
625.0	1.0
626.0	1.0
627.0	1.0
647.0	2.0
650.0	1.0
653.0	1.0
