#Insert size (bp)	insert size
557.0	48.0
558.0	49.0
559.0	47.0
560.0	41.0
561.0	56.0
562.0	50.0
563.0	64.0
564.0	54.0
565.0	49.0
566.0	46.0
567.0	64.0
568.0	36.0
569.0	53.0
570.0	45.0
571.0	62.0
572.0	49.0
573.0	54.0
574.0	46.0
575.0	38.0
576.0	34.0
577.0	45.0
578.0	31.0
579.0	39.0
580.0	39.0
581.0	47.0
582.0	30.0
583.0	40.0
584.0	37.0
585.0	47.0
586.0	30.0
587.0	44.0
588.0	42.0
589.0	42.0
590.0	45.0
591.0	42.0
592.0	30.0
593.0	42.0
594.0	52.0
595.0	37.0
596.0	24.0
597.0	25.0
598.0	23.0
599.0	35.0
600.0	34.0
601.0	44.0
602.0	42.0
603.0	45.0
604.0	42.0
605.0	31.0
606.0	24.0
607.0	38.0
608.0	34.0
609.0	35.0
610.0	33.0
611.0	28.0
612.0	36.0
613.0	32.0
614.0	26.0
615.0	27.0
616.0	25.0
617.0	20.0
618.0	23.0
619.0	28.0
620.0	27.0
621.0	23.0
622.0	21.0
623.0	28.0
624.0	23.0
625.0	31.0
626.0	19.0
627.0	31.0
628.0	17.0
629.0	24.0
630.0	19.0
631.0	18.0
632.0	28.0
633.0	29.0
634.0	18.0
635.0	16.0
636.0	15.0
637.0	22.0
638.0	26.0
639.0	18.0
640.0	17.0
641.0	11.0
642.0	21.0
643.0	24.0
644.0	18.0
645.0	17.0
646.0	25.0
647.0	14.0
648.0	16.0
649.0	16.0
650.0	18.0
651.0	18.0
652.0	19.0
653.0	18.0
654.0	14.0
655.0	17.0
656.0	22.0
657.0	18.0
658.0	7.0
659.0	18.0
660.0	13.0
661.0	21.0
662.0	6.0
663.0	13.0
664.0	13.0
665.0	19.0
666.0	14.0
667.0	17.0
668.0	10.0
669.0	12.0
670.0	13.0
671.0	11.0
672.0	19.0
673.0	18.0
674.0	12.0
675.0	8.0
676.0	7.0
677.0	18.0
678.0	13.0
679.0	7.0
680.0	15.0
681.0	12.0
682.0	8.0
683.0	14.0
684.0	8.0
685.0	10.0
686.0	8.0
687.0	7.0
688.0	11.0
689.0	15.0
690.0	9.0
691.0	10.0
692.0	8.0
693.0	11.0
694.0	8.0
695.0	5.0
696.0	8.0
697.0	7.0
698.0	9.0
699.0	13.0
700.0	9.0
701.0	9.0
702.0	7.0
703.0	10.0
704.0	7.0
705.0	7.0
706.0	11.0
707.0	12.0
708.0	10.0
709.0	8.0
710.0	9.0
711.0	9.0
712.0	14.0
713.0	4.0
714.0	7.0
715.0	6.0
716.0	6.0
717.0	10.0
718.0	5.0
719.0	1.0
720.0	5.0
721.0	5.0
722.0	2.0
723.0	4.0
724.0	4.0
725.0	2.0
726.0	8.0
727.0	5.0
728.0	6.0
729.0	4.0
730.0	3.0
731.0	4.0
732.0	1.0
733.0	3.0
734.0	4.0
735.0	4.0
736.0	7.0
737.0	3.0
738.0	3.0
739.0	2.0
740.0	7.0
741.0	4.0
742.0	7.0
743.0	1.0
744.0	3.0
745.0	5.0
746.0	3.0
747.0	5.0
748.0	4.0
749.0	2.0
750.0	3.0
751.0	1.0
752.0	3.0
753.0	1.0
754.0	3.0
755.0	5.0
756.0	5.0
757.0	3.0
758.0	3.0
759.0	4.0
760.0	1.0
761.0	1.0
762.0	4.0
763.0	4.0
766.0	3.0
767.0	2.0
768.0	2.0
769.0	2.0
770.0	2.0
771.0	3.0
772.0	1.0
773.0	3.0
774.0	1.0
775.0	2.0
776.0	4.0
777.0	2.0
779.0	1.0
781.0	2.0
782.0	3.0
783.0	5.0
784.0	2.0
785.0	1.0
787.0	1.0
789.0	1.0
790.0	1.0
793.0	3.0
794.0	2.0
796.0	4.0
797.0	1.0
798.0	2.0
799.0	1.0
800.0	1.0
801.0	1.0
802.0	1.0
803.0	1.0
804.0	2.0
806.0	2.0
809.0	3.0
810.0	1.0
811.0	1.0
812.0	2.0
814.0	2.0
815.0	1.0
816.0	1.0
817.0	1.0
818.0	1.0
821.0	1.0
823.0	2.0
825.0	2.0
827.0	1.0
