#Coverage	Number of genomic locations
313.0	567.0
314.0	534.0
315.0	575.0
316.0	484.0
317.0	464.0
318.0	446.0
319.0	419.0
320.0	445.0
321.0	412.0
322.0	458.0
323.0	425.0
324.0	408.0
325.0	384.0
326.0	338.0
327.0	356.0
328.0	330.0
329.0	326.0
330.0	304.0
331.0	290.0
332.0	288.0
333.0	268.0
334.0	273.0
335.0	239.0
336.0	244.0
337.0	221.0
338.0	199.0
339.0	202.0
340.0	195.0
341.0	190.0
342.0	183.0
343.0	177.0
344.0	148.0
345.0	169.0
346.0	137.0
347.0	136.0
348.0	128.0
349.0	145.0
350.0	100.0
351.0	105.0
352.0	112.0
353.0	110.0
354.0	127.0
355.0	107.0
356.0	103.0
357.0	109.0
358.0	96.0
359.0	106.0
360.0	102.0
361.0	94.0
362.0	95.0
363.0	98.0
364.0	75.0
365.0	94.0
366.0	91.0
367.0	69.0
368.0	90.0
369.0	84.0
370.0	97.0
371.0	90.0
372.0	82.0
373.0	59.0
374.0	55.0
375.0	54.0
376.0	60.0
377.0	48.0
378.0	64.0
379.0	54.0
380.0	58.0
381.0	70.0
382.0	58.0
383.0	59.0
384.0	71.0
385.0	69.0
386.0	60.0
387.0	53.0
388.0	39.0
389.0	48.0
390.0	46.0
391.0	25.0
392.0	44.0
393.0	39.0
394.0	43.0
395.0	29.0
396.0	36.0
397.0	37.0
398.0	30.0
399.0	45.0
400.0	44.0
401.0	38.0
402.0	45.0
403.0	39.0
404.0	23.0
405.0	19.0
406.0	35.0
407.0	26.0
408.0	19.0
409.0	17.0
410.0	29.0
411.0	28.0
412.0	21.0
413.0	24.0
414.0	33.0
415.0	20.0
416.0	22.0
417.0	34.0
418.0	19.0
419.0	31.0
420.0	12.0
421.0	13.0
422.0	16.0
423.0	23.0
424.0	20.0
425.0	14.0
426.0	12.0
427.0	16.0
428.0	9.0
429.0	14.0
430.0	13.0
431.0	21.0
432.0	18.0
433.0	20.0
434.0	21.0
435.0	27.0
436.0	16.0
437.0	29.0
438.0	23.0
439.0	20.0
440.0	20.0
441.0	23.0
442.0	21.0
443.0	24.0
444.0	20.0
445.0	23.0
446.0	13.0
447.0	21.0
448.0	19.0
449.0	16.0
450.0	18.0
451.0	22.0
452.0	23.0
453.0	32.0
454.0	19.0
455.0	23.0
456.0	22.0
457.0	15.0
458.0	15.0
459.0	7.0
460.0	12.0
461.0	14.0
462.0	11.0
463.0	17.0
464.0	16.0
465.0	11.0
466.0	12.0
467.0	12.0
468.0	9.0
469.0	11.0
470.0	10.0
471.0	12.0
472.0	11.0
473.0	12.0
474.0	9.0
475.0	4.0
476.0	13.0
477.0	7.0
478.0	11.0
479.0	6.0
480.0	9.0
481.0	3.0
482.0	5.0
483.0	5.0
484.0	3.0
485.0	5.0
486.0	10.0
488.0	7.0
489.0	2.0
490.0	7.0
491.0	5.0
492.0	13.0
493.0	11.0
494.0	10.0
495.0	7.0
496.0	9.0
497.0	7.0
498.0	10.0
499.0	6.0
500.0	5.0
501.0	11.0
502.0	7.0
503.0	5.0
504.0	8.0
505.0	4.0
506.0	10.0
507.0	12.0
508.0	6.0
509.0	11.0
510.0	17.0
511.0	10.0
512.0	9.0
513.0	8.0
514.0	11.0
515.0	14.0
516.0	15.0
517.0	6.0
518.0	9.0
519.0	13.0
520.0	11.0
521.0	9.0
522.0	8.0
523.0	15.0
524.0	9.0
525.0	14.0
526.0	5.0
527.0	11.0
528.0	13.0
529.0	15.0
530.0	5.0
531.0	6.0
532.0	13.0
533.0	13.0
534.0	4.0
535.0	6.0
536.0	7.0
537.0	5.0
538.0	9.0
539.0	5.0
540.0	5.0
541.0	7.0
542.0	6.0
543.0	3.0
544.0	6.0
545.0	5.0
546.0	5.0
547.0	10.0
548.0	3.0
549.0	2.0
550.0	3.0
551.0	6.0
552.0	9.0
553.0	9.0
554.0	7.0
555.0	9.0
556.0	5.0
557.0	5.0
558.0	12.0
559.0	7.0
560.0	9.0
561.0	6.0
562.0	7.0
563.0	13.0
564.0	8.0
565.0	13.0
566.0	9.0
567.0	2.0
568.0	2.0
569.0	3.0
570.0	4.0
571.0	4.0
572.0	7.0
573.0	5.0
574.0	2.0
575.0	4.0
577.0	6.0
578.0	4.0
579.0	2.0
580.0	4.0
581.0	3.0
582.0	1.0
583.0	5.0
584.0	6.0
585.0	9.0
586.0	5.0
587.0	4.0
588.0	12.0
589.0	8.0
590.0	7.0
591.0	2.0
592.0	7.0
593.0	4.0
594.0	16.0
595.0	5.0
596.0	4.0
597.0	8.0
598.0	5.0
599.0	7.0
600.0	3.0
601.0	8.0
602.0	8.0
603.0	7.0
604.0	6.0
605.0	10.0
606.0	15.0
607.0	8.0
608.0	4.0
609.0	7.0
610.0	15.0
611.0	10.0
612.0	9.0
613.0	4.0
614.0	1.0
616.0	6.0
617.0	4.0
618.0	1.0
620.0	4.0
621.0	1.0
622.0	8.0
623.0	6.0
624.0	8.0
625.0	3.0
626.0	3.0
627.0	6.0
628.0	5.0
629.0	6.0
630.0	8.0
631.0	8.0
632.0	2.0
633.0	5.0
634.0	6.0
635.0	5.0
636.0	5.0
637.0	2.0
638.0	3.0
639.0	4.0
640.0	4.0
641.0	4.0
642.0	2.0
643.0	1.0
644.0	2.0
645.0	3.0
646.0	4.0
647.0	2.0
648.0	4.0
649.0	3.0
650.0	2.0
651.0	3.0
652.0	3.0
653.0	3.0
654.0	1.0
655.0	3.0
656.0	5.0
657.0	5.0
658.0	5.0
659.0	3.0
660.0	4.0
661.0	3.0
662.0	3.0
663.0	4.0
664.0	4.0
665.0	2.0
666.0	6.0
667.0	8.0
668.0	5.0
669.0	2.0
670.0	6.0
671.0	2.0
672.0	3.0
673.0	1.0
674.0	7.0
675.0	8.0
676.0	3.0
677.0	5.0
678.0	6.0
679.0	5.0
680.0	5.0
681.0	4.0
682.0	6.0
683.0	6.0
684.0	3.0
685.0	7.0
687.0	3.0
688.0	1.0
689.0	9.0
690.0	7.0
691.0	7.0
692.0	6.0
693.0	3.0
694.0	3.0
695.0	4.0
696.0	5.0
697.0	6.0
698.0	3.0
699.0	8.0
700.0	3.0
701.0	5.0
702.0	8.0
703.0	10.0
704.0	5.0
705.0	10.0
706.0	2.0
707.0	4.0
708.0	5.0
709.0	1.0
710.0	3.0
711.0	5.0
712.0	1.0
713.0	9.0
714.0	5.0
715.0	2.0
716.0	9.0
717.0	8.0
718.0	7.0
719.0	5.0
720.0	3.0
721.0	8.0
722.0	3.0
723.0	2.0
724.0	8.0
725.0	8.0
726.0	7.0
727.0	2.0
728.0	8.0
729.0	10.0
730.0	6.0
731.0	8.0
732.0	7.0
733.0	9.0
734.0	7.0
735.0	6.0
736.0	10.0
737.0	6.0
738.0	6.0
739.0	19.0
740.0	10.0
741.0	12.0
742.0	13.0
743.0	19.0
744.0	11.0
745.0	14.0
746.0	12.0
747.0	7.0
748.0	13.0
749.0	8.0
750.0	7.0
751.0	10.0
752.0	14.0
753.0	5.0
754.0	11.0
755.0	13.0
756.0	9.0
757.0	6.0
758.0	4.0
759.0	5.0
760.0	6.0
762.0	7.0
763.0	6.0
764.0	9.0
765.0	7.0
766.0	15.0
767.0	6.0
768.0	6.0
769.0	4.0
770.0	7.0
771.0	8.0
772.0	7.0
773.0	5.0
774.0	9.0
775.0	13.0
776.0	4.0
777.0	6.0
778.0	14.0
779.0	7.0
780.0	8.0
781.0	4.0
782.0	9.0
783.0	14.0
784.0	10.0
785.0	9.0
786.0	10.0
787.0	7.0
788.0	5.0
789.0	8.0
790.0	6.0
791.0	2.0
792.0	5.0
793.0	10.0
794.0	9.0
795.0	8.0
796.0	7.0
797.0	17.0
798.0	7.0
799.0	5.0
800.0	7.0
801.0	6.0
802.0	7.0
803.0	5.0
804.0	8.0
805.0	3.0
806.0	6.0
807.0	4.0
808.0	9.0
809.0	10.0
810.0	8.0
811.0	7.0
812.0	10.0
813.0	7.0
814.0	8.0
815.0	10.0
816.0	3.0
817.0	5.0
818.0	2.0
819.0	8.0
820.0	2.0
821.0	9.0
822.0	9.0
823.0	6.0
824.0	4.0
825.0	9.0
826.0	4.0
827.0	3.0
828.0	7.0
829.0	6.0
830.0	5.0
831.0	5.0
832.0	5.0
833.0	4.0
834.0	8.0
835.0	8.0
836.0	6.0
837.0	3.0
838.0	16.0
839.0	6.0
840.0	7.0
841.0	8.0
842.0	4.0
843.0	5.0
844.0	6.0
845.0	6.0
846.0	8.0
847.0	6.0
848.0	10.0
849.0	5.0
850.0	8.0
851.0	8.0
852.0	10.0
853.0	11.0
854.0	8.0
855.0	11.0
856.0	4.0
857.0	12.0
858.0	8.0
859.0	11.0
860.0	15.0
861.0	11.0
862.0	10.0
863.0	10.0
864.0	12.0
865.0	19.0
866.0	4.0
867.0	9.0
868.0	14.0
869.0	8.0
870.0	13.0
871.0	25.0
872.0	23.0
873.0	12.0
874.0	12.0
875.0	12.0
876.0	17.0
877.0	9.0
878.0	22.0
879.0	9.0
880.0	9.0
881.0	12.0
882.0	10.0
883.0	13.0
884.0	10.0
885.0	11.0
886.0	10.0
887.0	16.0
888.0	15.0
889.0	12.0
890.0	13.0
891.0	11.0
892.0	7.0
893.0	10.0
894.0	15.0
895.0	13.0
896.0	10.0
897.0	10.0
898.0	7.0
899.0	14.0
900.0	5.0
901.0	14.0
902.0	9.0
903.0	9.0
904.0	14.0
905.0	13.0
906.0	8.0
907.0	14.0
908.0	15.0
909.0	12.0
910.0	13.0
911.0	21.0
912.0	20.0
913.0	14.0
914.0	16.0
915.0	17.0
916.0	17.0
917.0	15.0
918.0	8.0
919.0	10.0
920.0	11.0
921.0	10.0
922.0	13.0
923.0	18.0
924.0	15.0
925.0	19.0
926.0	11.0
927.0	15.0
928.0	12.0
929.0	17.0
930.0	22.0
931.0	11.0
932.0	7.0
933.0	12.0
934.0	14.0
935.0	9.0
936.0	14.0
937.0	9.0
938.0	8.0
939.0	9.0
940.0	15.0
941.0	10.0
942.0	15.0
943.0	17.0
944.0	15.0
945.0	9.0
946.0	11.0
947.0	10.0
948.0	12.0
949.0	13.0
950.0	12.0
951.0	16.0
952.0	13.0
953.0	19.0
954.0	10.0
955.0	13.0
956.0	12.0
957.0	13.0
958.0	5.0
959.0	15.0
960.0	10.0
961.0	7.0
962.0	10.0
963.0	17.0
964.0	8.0
965.0	11.0
966.0	11.0
967.0	8.0
968.0	8.0
969.0	12.0
970.0	15.0
971.0	11.0
972.0	9.0
973.0	15.0
974.0	11.0
975.0	16.0
976.0	10.0
977.0	9.0
978.0	11.0
979.0	6.0
980.0	15.0
981.0	7.0
982.0	7.0
983.0	6.0
984.0	12.0
985.0	9.0
986.0	11.0
987.0	8.0
988.0	16.0
989.0	2.0
990.0	8.0
991.0	11.0
992.0	15.0
993.0	11.0
994.0	7.0
995.0	13.0
996.0	9.0
997.0	10.0
998.0	11.0
999.0	6.0
1000.0	8.0
1001.0	5.0
1002.0	14.0
1003.0	9.0
1004.0	9.0
1005.0	11.0
1006.0	5.0
1007.0	9.0
1008.0	5.0
1009.0	12.0
1010.0	11.0
1011.0	4.0
1012.0	11.0
1013.0	13.0
1014.0	8.0
1015.0	4.0
1016.0	3.0
1017.0	12.0
1018.0	8.0
1019.0	9.0
1020.0	9.0
1021.0	7.0
1022.0	13.0
1023.0	10.0
1024.0	13.0
1025.0	8.0
1026.0	6.0
1027.0	14.0
1028.0	11.0
1029.0	8.0
1030.0	9.0
1031.0	6.0
1032.0	12.0
1033.0	9.0
1034.0	9.0
1035.0	5.0
1036.0	6.0
1037.0	4.0
1038.0	3.0
1039.0	7.0
1040.0	6.0
1041.0	7.0
1042.0	10.0
1043.0	7.0
1044.0	4.0
1045.0	13.0
1046.0	6.0
1047.0	6.0
1048.0	9.0
1049.0	10.0
1050.0	2.0
1051.0	4.0
1052.0	4.0
1053.0	10.0
1054.0	4.0
1055.0	5.0
1056.0	3.0
1057.0	3.0
1058.0	7.0
1059.0	1.0
1060.0	2.0
1061.0	5.0
1062.0	6.0
1063.0	5.0
1064.0	4.0
1065.0	3.0
1066.0	3.0
1068.0	3.0
1069.0	6.0
1070.0	3.0
1071.0	3.0
1072.0	1.0
1073.0	2.0
1074.0	5.0
1075.0	3.0
1076.0	3.0
1077.0	4.0
1078.0	4.0
1079.0	4.0
1081.0	6.0
1082.0	5.0
1083.0	6.0
1084.0	2.0
1085.0	4.0
1086.0	2.0
1087.0	2.0
1088.0	3.0
1089.0	4.0
1090.0	5.0
1091.0	3.0
1092.0	3.0
1093.0	5.0
1094.0	1.0
1096.0	2.0
1097.0	3.0
1098.0	2.0
1100.0	4.0
1101.0	4.0
1102.0	1.0
1103.0	2.0
1104.0	3.0
1105.0	1.0
1106.0	3.0
1107.0	2.0
1108.0	7.0
1109.0	2.0
1110.0	4.0
1111.0	6.0
1112.0	4.0
1114.0	4.0
1115.0	4.0
1116.0	4.0
1117.0	2.0
1118.0	1.0
1119.0	7.0
1120.0	4.0
1121.0	4.0
1122.0	4.0
1123.0	3.0
1124.0	2.0
1125.0	3.0
1126.0	1.0
1127.0	2.0
1128.0	4.0
1130.0	4.0
1131.0	6.0
1132.0	3.0
1133.0	7.0
1134.0	5.0
1135.0	2.0
1136.0	1.0
1137.0	3.0
1138.0	5.0
1139.0	4.0
1140.0	5.0
1141.0	8.0
1142.0	7.0
1143.0	4.0
1144.0	3.0
1145.0	5.0
1146.0	9.0
1147.0	8.0
1148.0	7.0
1149.0	4.0
1150.0	8.0
1151.0	4.0
1152.0	8.0
1153.0	4.0
1154.0	4.0
1155.0	4.0
1156.0	5.0
1157.0	8.0
1158.0	9.0
1159.0	2.0
1160.0	5.0
1161.0	4.0
1162.0	6.0
1163.0	5.0
1164.0	2.0
1165.0	5.0
1166.0	2.0
1167.0	5.0
1168.0	1.0
1169.0	4.0
1170.0	2.0
1171.0	4.0
1172.0	2.0
1173.0	1.0
1175.0	2.0
1176.0	1.0
1177.0	1.0
1178.0	1.0
1179.0	3.0
1180.0	2.0
1181.0	1.0
1182.0	2.0
1183.0	2.0
1184.0	2.0
1186.0	6.0
1187.0	1.0
1188.0	2.0
1189.0	3.0
1190.0	2.0
1192.0	4.0
1193.0	3.0
1194.0	3.0
1195.0	1.0
1197.0	2.0
1198.0	2.0
1199.0	6.0
1201.0	1.0
1202.0	1.0
1203.0	2.0
1204.0	1.0
1206.0	4.0
1207.0	3.0
1208.0	1.0
1209.0	4.0
1211.0	2.0
1212.0	2.0
1213.0	1.0
1214.0	4.0
1216.0	3.0
1217.0	1.0
1218.0	4.0
1220.0	2.0
1221.0	2.0
1222.0	3.0
1223.0	2.0
1224.0	3.0
1225.0	3.0
1226.0	2.0
1227.0	1.0
1228.0	1.0
1229.0	4.0
1230.0	2.0
1231.0	3.0
1232.0	1.0
1233.0	1.0
1234.0	1.0
1235.0	1.0
1236.0	3.0
1237.0	1.0
1238.0	2.0
1240.0	3.0
1241.0	2.0
1242.0	1.0
1243.0	1.0
1249.0	1.0
1251.0	2.0
1253.0	2.0
1254.0	2.0
1257.0	3.0
1258.0	2.0
1259.0	1.0
1261.0	3.0
1262.0	1.0
1264.0	3.0
1266.0	1.0
1270.0	1.0
1273.0	1.0
1275.0	1.0
1282.0	2.0
1284.0	1.0
1285.0	3.0
1290.0	1.0
1300.0	1.0
1302.0	1.0
1303.0	1.0
1308.0	2.0
1309.0	1.0
1311.0	1.0
1315.0	1.0
1319.0	1.0
1321.0	1.0
1322.0	1.0
1323.0	3.0
1327.0	2.0
1333.0	1.0
1338.0	1.0
1343.0	1.0
1366.0	1.0
1372.0	1.0
1373.0	3.0
1375.0	1.0
1381.0	2.0
1382.0	2.0
1383.0	1.0
1385.0	2.0
1387.0	1.0
1395.0	1.0
