File	CAJ21683.1	CAJ21916.1	CAJ22045.1	CAJ22068.1	CAJ22203.1	CAJ22437.1	CAJ23736.1	CAJ24623.1	CAJ24946.1	CAJ24951.1	CAJ25516.2	CAJ26159.1	CAJ26169.1
potnis_2011_core_effectors.faa.versus.E3.fasta.tblastn	1	1	0.998507462686567	1	1	1	1	1	0.998936170212766	1	1	0.997777777777778	1
potnis_2011_core_effectors.faa.versus.FB570.fasta.tblastn	1	1	0.998507462686567	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.LMG_27970.fasta.tblastn	1	1	0	1	1	1	0	1	0	1	1	0.997777777777778	1
potnis_2011_core_effectors.faa.versus.LMG_667.fasta.tblastn	1	1	0.998507462686567	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.LMG_905.fasta.tblastn	1	1	0	1	1	1	1	0.980900409276944	0.998936170212766	1	1	0	0.982758620689655
potnis_2011_core_effectors.faa.versus.LMG_909.fasta.tblastn	1	1	0.998507462686567	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.LMG_930.fasta.tblastn	1	1	0.998507462686567	0	1	1	1	1	0.998936170212766	1	1	0.997777777777778	1
potnis_2011_core_effectors.faa.versus.LMG_933.fasta.tblastn	1	1	0.998507462686567	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.Ps-1.fasta.tblastn	1	1	0.998507462686567	0.945035460992908	1	1	1	0.99181446111869	0.998936170212766	1	1	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.Ps-7.fasta.tblastn	1	1	0.998507462686567	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.Tu-06.fasta.tblastn	1	1	0.998507462686567	0.945035460992908	1	1	1	0.99181446111869	0.998936170212766	1	1	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.Tu-08.fasta.tblastn	1	1	0.998507462686567	0.943262411347518	1	1	1	1	0.998936170212766	1	1	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.Tu-10.fasta.tblastn	1	1	0.982142857142857	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.Tu-11.fasta.tblastn	1	1	0.998507462686567	0.945035460992908	1	1	1	0.99181446111869	0.998936170212766	1	1	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.VTM10.fasta.tblastn	1	1	0.982142857142857	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.VTM12.fasta.tblastn	1	1	0.982142857142857	1	1	1	0.999279538904899	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.VTM15.fasta.tblastn	1	1	0.982142857142857	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.VTM16.fasta.tblastn	1	1	0.982142857142857	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.VTM17.fasta.tblastn	1	1	0.998507462686567	0.945035460992908	1	1	1	1	0.998936170212766	1	1	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.VTM4.fasta.tblastn	1	1	0.982142857142857	1	1	1	0.999279538904899	0.99181446111869	0.998936170212766	0.998484848484849	0.998546511627907	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.WHRI_8301.fasta.tblastn	0.99859943977591	1	0.998507462686567	1	1	1	1	1	0.998936170212766	1	1	0.997777777777778	1
potnis_2011_core_effectors.faa.versus.X13.fasta.tblastn	1	1	0.982142857142857	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.X22.fasta.tblastn	1	1	0.982142857142857	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.X31.fasta.tblastn	1	1	0.982142857142857	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.Xcv_DC_93-6.fasta.tblastn	1	1	0.998507462686567	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.Xcv_DC_93-7.fasta.tblastn	1	1	0.998507462686567	1	1	1	1	0.980900409276944	0.998936170212766	1	1	0.995555555555556	0.980603448275862
potnis_2011_core_effectors.faa.versus.Xcv_DC_93-8.fasta.tblastn	1	1	0.998507462686567	1	1	1	1	0.980900409276944	0.998936170212766	1	1	0.995555555555556	0.980603448275862
potnis_2011_core_effectors.faa.versus.Xcv_DC_93-9.fasta.tblastn	1	1	0.998507462686567	1	1	1	1	0.980900409276944	0.998936170212766	1	1	0.995555555555556	0.980603448275862
potnis_2011_core_effectors.faa.versus.Xcv_DC_96-1.fasta.tblastn	1	1	0.998507462686567	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.Xcv_DC_96-2.fasta.tblastn	1	1	0.998507462686567	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.Xcv_DC_96-3.fasta.tblastn	1	1	0.982142857142857	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.Xcv_DC_96-4.fasta.tblastn	1	1	0.998507462686567	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.Xcv_DC_96-5.fasta.tblastn	1	1	0.982142857142857	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.Xcv_DC_97_P1A.fasta.tblastn	1	1	0.982142857142857	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.Xcv_DC_97_P2A.fasta.tblastn	1	1	0.998507462686567	0.945035460992908	1	1	1	0.99181446111869	0.998936170212766	1	1	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.Xcv_DC_97_P3A.fasta.tblastn	1	1	0.998507462686567	0.945035460992908	1	1	1	0.99181446111869	0.998936170212766	1	1	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.Xcv_DC_98_P2A.fasta.tblastn	1	1	0.998507462686567	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.Xcv_Sspep_92.fasta.tblastn	1	1	0.998507462686567	0	1	1	1	0.99181446111869	0.998936170212766	1	1	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.Xv157.fasta.tblastn	0	1	0.998507462686567	1	1	1	1	0.99181446111869	0.998936170212766	1	0.998546511627907	0.995555555555556	0.982758620689655
potnis_2011_core_effectors.faa.versus.Xv_72.fasta.tblastn	1	1	0.998507462686567	1	1	1	1	1	0.998936170212766	1	1	0.997777777777778	1
potnis_2011_core_effectors.faa.versus.Xv_79.fasta.tblastn	1	1	0.998507462686567	1	1	1	1	1	0.998936170212766	1	1	0.997777777777778	1
