#Insert size (bp)	insert size
423.0	1926.0
424.0	1985.0
425.0	1970.0
426.0	1849.0
427.0	1904.0
428.0	1859.0
429.0	1921.0
430.0	1934.0
431.0	1869.0
432.0	1685.0
433.0	1881.0
434.0	1775.0
435.0	1855.0
436.0	1824.0
437.0	1892.0
438.0	1766.0
439.0	1749.0
440.0	1851.0
441.0	1778.0
442.0	1678.0
443.0	1569.0
444.0	1634.0
445.0	1636.0
446.0	1672.0
447.0	1641.0
448.0	1725.0
449.0	1672.0
450.0	1677.0
451.0	1453.0
452.0	1555.0
453.0	1537.0
454.0	1526.0
455.0	1532.0
456.0	1546.0
457.0	1608.0
458.0	1587.0
459.0	1593.0
460.0	1524.0
461.0	1573.0
462.0	1449.0
463.0	1498.0
464.0	1548.0
465.0	1403.0
466.0	1436.0
467.0	1500.0
468.0	1458.0
469.0	1410.0
470.0	1568.0
471.0	1446.0
472.0	1452.0
473.0	1430.0
474.0	1442.0
475.0	1347.0
476.0	1336.0
477.0	1338.0
478.0	1354.0
479.0	1436.0
480.0	1383.0
481.0	1373.0
482.0	1351.0
483.0	1384.0
484.0	1276.0
485.0	1267.0
486.0	1283.0
487.0	1257.0
488.0	1317.0
489.0	1243.0
490.0	1283.0
491.0	1213.0
492.0	1191.0
493.0	1198.0
494.0	1198.0
495.0	1152.0
496.0	1193.0
497.0	1230.0
498.0	1167.0
499.0	1133.0
500.0	1233.0
501.0	1229.0
502.0	1113.0
503.0	1166.0
504.0	1142.0
505.0	1155.0
506.0	1042.0
507.0	1018.0
508.0	1138.0
509.0	1143.0
510.0	1113.0
511.0	1055.0
512.0	1116.0
513.0	1122.0
514.0	1057.0
515.0	1006.0
516.0	1015.0
517.0	1000.0
518.0	1021.0
519.0	1052.0
520.0	1008.0
521.0	1029.0
522.0	1040.0
523.0	1007.0
524.0	1039.0
525.0	982.0
526.0	995.0
527.0	927.0
528.0	1000.0
529.0	970.0
530.0	972.0
531.0	966.0
532.0	962.0
533.0	915.0
534.0	934.0
535.0	923.0
536.0	907.0
537.0	928.0
538.0	899.0
539.0	893.0
540.0	931.0
541.0	896.0
542.0	895.0
543.0	865.0
544.0	868.0
545.0	784.0
546.0	798.0
547.0	873.0
548.0	889.0
549.0	777.0
550.0	833.0
551.0	802.0
552.0	844.0
553.0	848.0
554.0	830.0
555.0	767.0
556.0	704.0
557.0	727.0
558.0	762.0
559.0	713.0
560.0	781.0
561.0	783.0
562.0	783.0
563.0	719.0
564.0	703.0
565.0	762.0
566.0	713.0
567.0	755.0
568.0	730.0
569.0	750.0
570.0	727.0
571.0	660.0
572.0	674.0
573.0	647.0
574.0	687.0
575.0	703.0
576.0	611.0
577.0	659.0
578.0	668.0
579.0	670.0
580.0	653.0
581.0	693.0
582.0	653.0
583.0	673.0
584.0	642.0
585.0	610.0
586.0	611.0
587.0	638.0
588.0	636.0
589.0	573.0
590.0	620.0
591.0	565.0
592.0	598.0
593.0	663.0
594.0	600.0
595.0	599.0
596.0	616.0
597.0	587.0
598.0	585.0
599.0	536.0
600.0	575.0
601.0	552.0
602.0	524.0
603.0	552.0
604.0	497.0
605.0	541.0
606.0	538.0
607.0	576.0
608.0	538.0
609.0	523.0
610.0	503.0
611.0	514.0
612.0	436.0
613.0	484.0
614.0	485.0
615.0	538.0
616.0	509.0
617.0	466.0
618.0	498.0
619.0	482.0
620.0	474.0
621.0	525.0
622.0	468.0
623.0	442.0
624.0	465.0
625.0	461.0
626.0	407.0
627.0	470.0
628.0	473.0
629.0	423.0
630.0	414.0
631.0	438.0
632.0	410.0
633.0	441.0
634.0	403.0
635.0	424.0
636.0	416.0
637.0	413.0
638.0	367.0
639.0	411.0
640.0	417.0
641.0	363.0
642.0	390.0
643.0	372.0
644.0	396.0
645.0	362.0
646.0	386.0
647.0	391.0
648.0	363.0
649.0	350.0
650.0	361.0
651.0	350.0
652.0	340.0
653.0	343.0
654.0	358.0
655.0	330.0
656.0	359.0
657.0	393.0
658.0	345.0
659.0	335.0
660.0	349.0
661.0	338.0
662.0	295.0
663.0	340.0
664.0	325.0
665.0	304.0
666.0	325.0
667.0	318.0
668.0	302.0
669.0	349.0
670.0	302.0
671.0	329.0
672.0	302.0
673.0	315.0
674.0	297.0
675.0	344.0
676.0	298.0
677.0	308.0
678.0	279.0
679.0	280.0
680.0	254.0
681.0	295.0
682.0	278.0
683.0	266.0
684.0	223.0
685.0	290.0
686.0	255.0
687.0	228.0
688.0	254.0
689.0	270.0
690.0	249.0
691.0	234.0
692.0	216.0
693.0	235.0
694.0	232.0
695.0	243.0
696.0	215.0
697.0	201.0
698.0	224.0
699.0	248.0
700.0	199.0
701.0	198.0
702.0	223.0
703.0	243.0
704.0	234.0
705.0	195.0
706.0	203.0
707.0	213.0
708.0	216.0
709.0	219.0
710.0	205.0
711.0	218.0
712.0	178.0
713.0	180.0
714.0	193.0
715.0	208.0
716.0	178.0
717.0	191.0
718.0	183.0
719.0	172.0
720.0	178.0
721.0	160.0
722.0	180.0
723.0	160.0
724.0	191.0
725.0	190.0
726.0	173.0
727.0	159.0
728.0	181.0
729.0	156.0
730.0	174.0
731.0	152.0
732.0	167.0
733.0	171.0
734.0	152.0
735.0	164.0
736.0	139.0
737.0	144.0
738.0	132.0
739.0	128.0
740.0	139.0
741.0	141.0
742.0	139.0
743.0	126.0
744.0	140.0
745.0	148.0
746.0	121.0
747.0	106.0
748.0	99.0
749.0	110.0
750.0	132.0
751.0	146.0
752.0	149.0
753.0	105.0
754.0	121.0
755.0	82.0
756.0	103.0
757.0	130.0
758.0	97.0
759.0	102.0
760.0	106.0
761.0	114.0
762.0	103.0
763.0	106.0
764.0	114.0
765.0	125.0
766.0	105.0
767.0	97.0
768.0	89.0
769.0	99.0
770.0	90.0
771.0	93.0
772.0	94.0
773.0	95.0
774.0	94.0
775.0	98.0
776.0	77.0
777.0	84.0
778.0	74.0
779.0	84.0
780.0	87.0
781.0	67.0
782.0	84.0
783.0	89.0
784.0	69.0
785.0	70.0
786.0	77.0
787.0	71.0
788.0	76.0
789.0	67.0
790.0	72.0
791.0	66.0
792.0	69.0
793.0	58.0
794.0	66.0
795.0	71.0
796.0	71.0
797.0	75.0
798.0	65.0
799.0	69.0
800.0	64.0
801.0	73.0
802.0	57.0
803.0	55.0
804.0	62.0
805.0	66.0
806.0	42.0
807.0	42.0
808.0	67.0
809.0	40.0
810.0	62.0
811.0	61.0
812.0	65.0
813.0	43.0
814.0	53.0
815.0	46.0
816.0	37.0
817.0	48.0
818.0	54.0
819.0	47.0
820.0	51.0
821.0	38.0
822.0	41.0
823.0	42.0
824.0	43.0
825.0	49.0
826.0	44.0
827.0	39.0
828.0	30.0
829.0	35.0
830.0	38.0
831.0	40.0
832.0	26.0
833.0	20.0
834.0	35.0
835.0	39.0
836.0	31.0
837.0	35.0
838.0	31.0
839.0	27.0
840.0	31.0
841.0	27.0
842.0	45.0
843.0	36.0
844.0	27.0
845.0	23.0
846.0	29.0
847.0	37.0
848.0	29.0
849.0	22.0
850.0	21.0
851.0	21.0
852.0	28.0
853.0	24.0
854.0	31.0
855.0	26.0
856.0	20.0
857.0	20.0
858.0	26.0
859.0	16.0
860.0	19.0
861.0	20.0
862.0	26.0
863.0	30.0
864.0	22.0
865.0	12.0
866.0	19.0
867.0	23.0
868.0	17.0
869.0	21.0
870.0	25.0
871.0	16.0
872.0	14.0
873.0	17.0
874.0	10.0
875.0	23.0
876.0	6.0
877.0	17.0
878.0	17.0
879.0	19.0
880.0	12.0
881.0	9.0
882.0	20.0
