#Coverage	Number of genomic locations
241.0	10.0
242.0	19.0
243.0	20.0
244.0	24.0
245.0	9.0
246.0	5.0
247.0	8.0
248.0	7.0
249.0	14.0
250.0	12.0
251.0	12.0
252.0	6.0
253.0	22.0
254.0	19.0
255.0	22.0
256.0	7.0
257.0	15.0
258.0	7.0
259.0	15.0
260.0	18.0
261.0	25.0
262.0	24.0
263.0	16.0
264.0	13.0
265.0	18.0
266.0	9.0
267.0	15.0
268.0	4.0
269.0	7.0
270.0	17.0
271.0	20.0
272.0	24.0
273.0	25.0
274.0	13.0
275.0	7.0
276.0	9.0
277.0	14.0
278.0	16.0
279.0	10.0
280.0	6.0
281.0	9.0
282.0	12.0
283.0	13.0
284.0	11.0
285.0	15.0
286.0	11.0
287.0	11.0
288.0	15.0
289.0	14.0
290.0	10.0
291.0	4.0
292.0	12.0
293.0	6.0
294.0	8.0
295.0	9.0
296.0	7.0
297.0	8.0
298.0	7.0
299.0	6.0
300.0	7.0
301.0	11.0
302.0	9.0
303.0	14.0
304.0	7.0
305.0	4.0
306.0	1.0
307.0	10.0
308.0	1.0
309.0	2.0
310.0	1.0
311.0	1.0
312.0	4.0
313.0	5.0
314.0	8.0
315.0	8.0
316.0	6.0
317.0	10.0
318.0	9.0
319.0	10.0
320.0	10.0
321.0	10.0
322.0	11.0
323.0	10.0
324.0	12.0
325.0	8.0
326.0	7.0
327.0	11.0
328.0	11.0
329.0	9.0
330.0	8.0
331.0	4.0
332.0	5.0
333.0	5.0
334.0	5.0
335.0	5.0
336.0	4.0
337.0	6.0
338.0	1.0
339.0	4.0
340.0	3.0
341.0	2.0
342.0	3.0
343.0	7.0
344.0	1.0
345.0	3.0
346.0	1.0
347.0	8.0
348.0	7.0
349.0	5.0
350.0	4.0
351.0	2.0
352.0	1.0
354.0	1.0
355.0	7.0
356.0	2.0
357.0	4.0
358.0	10.0
359.0	3.0
360.0	2.0
361.0	4.0
362.0	5.0
363.0	3.0
364.0	4.0
365.0	9.0
366.0	5.0
367.0	2.0
368.0	4.0
369.0	3.0
370.0	1.0
371.0	6.0
372.0	10.0
373.0	9.0
374.0	4.0
375.0	4.0
376.0	1.0
377.0	4.0
378.0	9.0
379.0	8.0
380.0	2.0
381.0	4.0
382.0	5.0
383.0	4.0
384.0	6.0
385.0	8.0
386.0	4.0
387.0	3.0
388.0	7.0
389.0	5.0
390.0	1.0
391.0	1.0
392.0	2.0
393.0	4.0
394.0	4.0
395.0	2.0
396.0	2.0
397.0	4.0
398.0	3.0
399.0	3.0
400.0	5.0
401.0	6.0
403.0	5.0
404.0	6.0
405.0	4.0
406.0	4.0
407.0	7.0
408.0	4.0
410.0	1.0
411.0	4.0
412.0	7.0
413.0	4.0
414.0	3.0
415.0	1.0
416.0	5.0
417.0	1.0
418.0	9.0
419.0	5.0
420.0	6.0
421.0	4.0
422.0	3.0
423.0	3.0
424.0	10.0
425.0	4.0
426.0	3.0
427.0	4.0
428.0	5.0
429.0	4.0
430.0	2.0
431.0	11.0
432.0	4.0
433.0	2.0
434.0	7.0
435.0	8.0
436.0	8.0
437.0	11.0
438.0	3.0
439.0	8.0
440.0	2.0
441.0	5.0
442.0	4.0
443.0	5.0
444.0	10.0
445.0	9.0
446.0	6.0
447.0	3.0
448.0	4.0
449.0	2.0
450.0	7.0
451.0	8.0
452.0	7.0
453.0	5.0
454.0	4.0
455.0	11.0
456.0	5.0
457.0	3.0
458.0	8.0
459.0	4.0
460.0	3.0
461.0	1.0
462.0	4.0
463.0	4.0
464.0	7.0
465.0	2.0
467.0	4.0
468.0	1.0
469.0	3.0
470.0	1.0
471.0	4.0
472.0	4.0
474.0	3.0
482.0	1.0
483.0	1.0
484.0	2.0
485.0	3.0
486.0	1.0
487.0	5.0
488.0	5.0
489.0	4.0
490.0	1.0
492.0	3.0
493.0	3.0
494.0	6.0
495.0	4.0
496.0	3.0
497.0	2.0
498.0	2.0
499.0	1.0
500.0	7.0
501.0	3.0
502.0	1.0
503.0	3.0
504.0	4.0
505.0	6.0
506.0	3.0
507.0	4.0
509.0	2.0
510.0	2.0
512.0	2.0
513.0	2.0
514.0	1.0
515.0	2.0
516.0	3.0
518.0	1.0
531.0	1.0
532.0	2.0
536.0	1.0
