#Coverage	Number of genomic locations
189.0	425.0
190.0	426.0
191.0	482.0
192.0	503.0
193.0	500.0
194.0	559.0
195.0	549.0
196.0	585.0
197.0	724.0
198.0	666.0
199.0	774.0
200.0	787.0
201.0	693.0
202.0	748.0
203.0	821.0
204.0	900.0
205.0	928.0
206.0	892.0
207.0	889.0
208.0	887.0
209.0	933.0
210.0	906.0
211.0	914.0
212.0	975.0
213.0	1019.0
214.0	958.0
215.0	1001.0
216.0	1070.0
217.0	1015.0
218.0	1008.0
219.0	973.0
220.0	950.0
221.0	981.0
222.0	926.0
223.0	996.0
224.0	910.0
225.0	914.0
226.0	902.0
227.0	841.0
228.0	809.0
229.0	837.0
230.0	765.0
231.0	796.0
232.0	775.0
233.0	693.0
234.0	750.0
235.0	711.0
236.0	671.0
237.0	670.0
238.0	632.0
239.0	597.0
240.0	562.0
241.0	472.0
242.0	549.0
243.0	493.0
244.0	473.0
245.0	469.0
246.0	487.0
247.0	462.0
248.0	446.0
249.0	480.0
250.0	467.0
251.0	435.0
252.0	379.0
253.0	383.0
254.0	367.0
255.0	345.0
256.0	314.0
257.0	338.0
258.0	311.0
259.0	297.0
260.0	267.0
261.0	275.0
262.0	273.0
263.0	258.0
264.0	243.0
265.0	244.0
266.0	201.0
267.0	245.0
268.0	220.0
269.0	216.0
270.0	197.0
271.0	200.0
272.0	164.0
273.0	165.0
274.0	153.0
275.0	169.0
276.0	150.0
277.0	146.0
278.0	137.0
279.0	159.0
280.0	138.0
281.0	126.0
282.0	131.0
283.0	105.0
284.0	117.0
285.0	131.0
286.0	89.0
287.0	113.0
288.0	106.0
289.0	110.0
290.0	90.0
291.0	78.0
292.0	91.0
293.0	79.0
294.0	89.0
295.0	82.0
296.0	81.0
297.0	70.0
298.0	72.0
299.0	87.0
300.0	91.0
301.0	66.0
302.0	58.0
303.0	53.0
304.0	47.0
305.0	58.0
306.0	54.0
307.0	45.0
308.0	46.0
309.0	49.0
310.0	39.0
311.0	46.0
312.0	36.0
313.0	42.0
314.0	42.0
315.0	26.0
316.0	44.0
317.0	34.0
318.0	29.0
319.0	41.0
320.0	33.0
321.0	25.0
322.0	33.0
323.0	17.0
324.0	25.0
325.0	24.0
326.0	34.0
327.0	23.0
328.0	30.0
329.0	20.0
330.0	17.0
331.0	7.0
332.0	9.0
333.0	13.0
334.0	11.0
335.0	17.0
336.0	15.0
337.0	12.0
338.0	25.0
339.0	16.0
340.0	7.0
341.0	3.0
342.0	5.0
343.0	14.0
344.0	8.0
345.0	19.0
346.0	22.0
347.0	16.0
348.0	14.0
349.0	7.0
350.0	9.0
351.0	13.0
352.0	11.0
353.0	11.0
354.0	7.0
355.0	6.0
356.0	12.0
357.0	12.0
358.0	6.0
359.0	14.0
360.0	11.0
361.0	10.0
362.0	4.0
363.0	5.0
364.0	5.0
365.0	5.0
366.0	13.0
367.0	10.0
368.0	5.0
369.0	21.0
370.0	14.0
371.0	16.0
372.0	13.0
373.0	11.0
374.0	14.0
375.0	19.0
376.0	10.0
377.0	9.0
378.0	6.0
379.0	13.0
380.0	3.0
381.0	10.0
382.0	5.0
383.0	5.0
384.0	11.0
385.0	7.0
386.0	9.0
387.0	7.0
388.0	14.0
389.0	14.0
390.0	13.0
391.0	29.0
392.0	17.0
393.0	24.0
394.0	16.0
395.0	19.0
396.0	22.0
397.0	12.0
398.0	14.0
399.0	9.0
400.0	6.0
401.0	5.0
402.0	9.0
403.0	14.0
404.0	10.0
405.0	9.0
406.0	13.0
407.0	6.0
408.0	8.0
409.0	8.0
410.0	12.0
411.0	8.0
412.0	8.0
413.0	14.0
414.0	12.0
415.0	8.0
416.0	8.0
417.0	2.0
418.0	5.0
419.0	7.0
420.0	5.0
421.0	9.0
422.0	3.0
423.0	8.0
424.0	5.0
425.0	10.0
426.0	7.0
427.0	14.0
428.0	12.0
429.0	16.0
430.0	9.0
431.0	15.0
432.0	14.0
433.0	11.0
434.0	7.0
435.0	8.0
436.0	9.0
437.0	5.0
438.0	9.0
439.0	11.0
440.0	6.0
441.0	5.0
442.0	10.0
443.0	10.0
444.0	8.0
445.0	9.0
446.0	10.0
447.0	23.0
448.0	11.0
449.0	8.0
450.0	12.0
451.0	8.0
452.0	8.0
453.0	17.0
454.0	13.0
455.0	12.0
456.0	14.0
457.0	13.0
458.0	13.0
459.0	19.0
460.0	17.0
461.0	11.0
462.0	22.0
463.0	14.0
464.0	13.0
465.0	20.0
466.0	20.0
467.0	20.0
468.0	14.0
469.0	19.0
470.0	22.0
471.0	23.0
472.0	25.0
473.0	18.0
474.0	17.0
475.0	26.0
476.0	28.0
477.0	42.0
478.0	27.0
479.0	16.0
480.0	19.0
481.0	14.0
482.0	16.0
483.0	14.0
484.0	7.0
485.0	15.0
486.0	11.0
487.0	12.0
488.0	18.0
489.0	15.0
490.0	25.0
491.0	15.0
492.0	16.0
493.0	15.0
494.0	24.0
495.0	37.0
496.0	31.0
497.0	25.0
498.0	19.0
499.0	35.0
500.0	19.0
501.0	31.0
502.0	20.0
503.0	22.0
504.0	30.0
505.0	21.0
506.0	24.0
507.0	20.0
508.0	25.0
509.0	17.0
510.0	25.0
511.0	22.0
512.0	17.0
513.0	29.0
514.0	25.0
515.0	26.0
516.0	23.0
517.0	19.0
518.0	25.0
519.0	23.0
520.0	25.0
521.0	28.0
522.0	26.0
523.0	27.0
524.0	30.0
525.0	27.0
526.0	25.0
527.0	25.0
528.0	18.0
529.0	22.0
530.0	17.0
531.0	33.0
532.0	17.0
533.0	29.0
534.0	18.0
535.0	21.0
536.0	15.0
537.0	17.0
538.0	23.0
539.0	15.0
540.0	25.0
541.0	34.0
542.0	26.0
543.0	22.0
544.0	26.0
545.0	27.0
546.0	23.0
547.0	18.0
548.0	20.0
549.0	26.0
550.0	37.0
551.0	21.0
552.0	24.0
553.0	22.0
554.0	35.0
555.0	25.0
556.0	15.0
557.0	25.0
558.0	26.0
559.0	28.0
560.0	25.0
561.0	26.0
562.0	18.0
563.0	14.0
564.0	23.0
565.0	15.0
566.0	15.0
567.0	20.0
568.0	27.0
569.0	27.0
570.0	23.0
571.0	29.0
572.0	18.0
573.0	13.0
574.0	18.0
575.0	13.0
576.0	16.0
577.0	13.0
578.0	10.0
579.0	16.0
580.0	8.0
581.0	11.0
582.0	11.0
583.0	10.0
584.0	7.0
585.0	12.0
586.0	7.0
587.0	8.0
588.0	7.0
589.0	16.0
590.0	15.0
591.0	10.0
592.0	7.0
593.0	8.0
594.0	7.0
595.0	19.0
596.0	3.0
597.0	4.0
598.0	2.0
599.0	4.0
600.0	6.0
601.0	5.0
602.0	7.0
603.0	10.0
604.0	9.0
605.0	5.0
606.0	7.0
607.0	7.0
608.0	3.0
609.0	7.0
610.0	7.0
611.0	4.0
612.0	6.0
613.0	1.0
614.0	2.0
615.0	8.0
616.0	10.0
617.0	4.0
618.0	7.0
619.0	10.0
620.0	4.0
621.0	6.0
622.0	6.0
623.0	1.0
624.0	3.0
625.0	7.0
626.0	4.0
627.0	8.0
628.0	6.0
629.0	5.0
630.0	4.0
631.0	2.0
632.0	7.0
633.0	3.0
634.0	4.0
635.0	2.0
636.0	1.0
637.0	3.0
640.0	2.0
641.0	2.0
642.0	1.0
643.0	1.0
644.0	3.0
645.0	2.0
646.0	2.0
647.0	2.0
648.0	5.0
649.0	4.0
650.0	5.0
651.0	10.0
652.0	4.0
653.0	4.0
654.0	2.0
655.0	3.0
657.0	2.0
658.0	3.0
659.0	2.0
660.0	1.0
662.0	2.0
663.0	4.0
664.0	1.0
665.0	1.0
666.0	2.0
667.0	1.0
668.0	1.0
669.0	2.0
671.0	3.0
672.0	3.0
674.0	1.0
676.0	2.0
677.0	2.0
678.0	2.0
679.0	4.0
680.0	1.0
681.0	4.0
682.0	1.0
683.0	3.0
684.0	4.0
685.0	3.0
686.0	2.0
687.0	3.0
689.0	5.0
690.0	8.0
691.0	4.0
692.0	3.0
695.0	1.0
696.0	2.0
697.0	2.0
698.0	3.0
699.0	2.0
700.0	2.0
701.0	1.0
703.0	4.0
704.0	2.0
705.0	1.0
706.0	2.0
707.0	3.0
708.0	2.0
709.0	1.0
710.0	3.0
712.0	1.0
713.0	2.0
714.0	1.0
715.0	1.0
716.0	2.0
717.0	1.0
718.0	4.0
720.0	2.0
721.0	1.0
723.0	1.0
724.0	3.0
725.0	1.0
726.0	3.0
727.0	1.0
728.0	3.0
729.0	8.0
730.0	4.0
731.0	3.0
732.0	3.0
733.0	3.0
734.0	1.0
735.0	8.0
736.0	3.0
737.0	1.0
738.0	1.0
739.0	2.0
740.0	1.0
741.0	4.0
742.0	4.0
743.0	6.0
744.0	1.0
745.0	5.0
746.0	4.0
747.0	4.0
748.0	4.0
749.0	1.0
750.0	3.0
751.0	5.0
752.0	1.0
753.0	3.0
754.0	4.0
755.0	1.0
756.0	2.0
757.0	1.0
758.0	2.0
759.0	1.0
760.0	3.0
761.0	1.0
762.0	5.0
763.0	3.0
764.0	4.0
765.0	9.0
766.0	6.0
767.0	4.0
768.0	9.0
769.0	7.0
770.0	3.0
771.0	5.0
772.0	3.0
773.0	1.0
774.0	5.0
775.0	4.0
776.0	4.0
777.0	3.0
778.0	4.0
779.0	5.0
780.0	1.0
781.0	3.0
782.0	3.0
783.0	3.0
784.0	2.0
785.0	3.0
786.0	6.0
787.0	3.0
788.0	9.0
789.0	8.0
790.0	3.0
791.0	2.0
792.0	9.0
793.0	6.0
794.0	4.0
795.0	1.0
797.0	2.0
798.0	3.0
799.0	1.0
800.0	4.0
801.0	4.0
802.0	4.0
803.0	7.0
804.0	5.0
805.0	4.0
806.0	2.0
807.0	2.0
808.0	3.0
809.0	2.0
810.0	2.0
811.0	4.0
812.0	5.0
813.0	6.0
814.0	6.0
815.0	5.0
816.0	9.0
817.0	2.0
818.0	5.0
819.0	3.0
820.0	2.0
821.0	3.0
822.0	2.0
823.0	1.0
824.0	5.0
825.0	2.0
827.0	7.0
828.0	2.0
829.0	4.0
831.0	3.0
832.0	2.0
833.0	4.0
834.0	2.0
835.0	4.0
836.0	6.0
837.0	3.0
838.0	2.0
839.0	5.0
840.0	5.0
841.0	4.0
842.0	4.0
843.0	2.0
844.0	4.0
846.0	1.0
847.0	7.0
848.0	3.0
849.0	6.0
850.0	3.0
852.0	1.0
853.0	3.0
855.0	3.0
856.0	2.0
857.0	2.0
858.0	1.0
859.0	4.0
860.0	3.0
861.0	1.0
862.0	6.0
863.0	2.0
864.0	1.0
865.0	1.0
866.0	4.0
867.0	1.0
868.0	2.0
869.0	6.0
870.0	5.0
871.0	3.0
872.0	7.0
873.0	3.0
874.0	4.0
875.0	2.0
876.0	1.0
877.0	1.0
879.0	1.0
880.0	3.0
881.0	1.0
882.0	1.0
884.0	1.0
888.0	3.0
890.0	1.0
892.0	2.0
894.0	1.0
895.0	1.0
900.0	1.0
901.0	3.0
902.0	4.0
903.0	7.0
905.0	2.0
906.0	3.0
907.0	3.0
908.0	5.0
909.0	1.0
912.0	1.0
913.0	1.0
914.0	2.0
916.0	1.0
917.0	1.0
918.0	1.0
919.0	3.0
920.0	1.0
921.0	2.0
923.0	2.0
924.0	1.0
926.0	2.0
927.0	3.0
928.0	1.0
929.0	2.0
930.0	1.0
933.0	2.0
934.0	4.0
937.0	1.0
938.0	3.0
940.0	2.0
941.0	1.0
942.0	2.0
943.0	1.0
944.0	1.0
946.0	4.0
948.0	2.0
949.0	1.0
950.0	1.0
951.0	3.0
954.0	4.0
955.0	3.0
956.0	5.0
961.0	1.0
962.0	5.0
963.0	3.0
964.0	7.0
965.0	1.0
966.0	4.0
967.0	4.0
968.0	2.0
969.0	3.0
970.0	2.0
971.0	1.0
972.0	2.0
973.0	2.0
974.0	1.0
975.0	1.0
976.0	2.0
977.0	2.0
979.0	1.0
981.0	1.0
982.0	2.0
983.0	1.0
984.0	1.0
985.0	2.0
986.0	4.0
987.0	1.0
988.0	2.0
989.0	3.0
990.0	1.0
991.0	3.0
992.0	3.0
993.0	5.0
994.0	3.0
996.0	2.0
997.0	1.0
998.0	3.0
999.0	4.0
1000.0	2.0
1002.0	1.0
1003.0	1.0
1004.0	1.0
1005.0	1.0
1006.0	1.0
1008.0	3.0
1009.0	2.0
1011.0	1.0
1013.0	1.0
1014.0	2.0
1015.0	1.0
1016.0	1.0
1019.0	1.0
1022.0	2.0
1023.0	1.0
1024.0	1.0
1025.0	1.0
1026.0	1.0
1027.0	3.0
1028.0	4.0
1029.0	3.0
1030.0	1.0
1031.0	2.0
1034.0	3.0
1036.0	2.0
1037.0	2.0
1039.0	1.0
1040.0	1.0
1041.0	1.0
1044.0	1.0
1091.0	2.0
1093.0	1.0
1098.0	1.0
1106.0	1.0
1107.0	1.0
1108.0	1.0
1112.0	1.0
1121.0	1.0
1126.0	1.0
1128.0	1.0
1129.0	1.0
1130.0	1.0
1133.0	2.0
1135.0	1.0
1137.0	1.0
1138.0	1.0
1139.0	1.0
1141.0	1.0
1143.0	1.0
1144.0	1.0
1148.0	2.0
1154.0	1.0
1156.0	1.0
1158.0	1.0
1159.0	2.0
1161.0	2.0
1166.0	2.0
1168.0	1.0
1169.0	2.0
1170.0	1.0
1172.0	1.0
1177.0	2.0
1178.0	2.0
1180.0	2.0
1182.0	1.0
1192.0	2.0
1201.0	1.0
1203.0	1.0
1212.0	1.0
1213.0	1.0
1217.0	1.0
1219.0	1.0
1222.0	1.0
1224.0	2.0
1225.0	1.0
1227.0	1.0
1229.0	1.0
1230.0	1.0
1232.0	2.0
1235.0	4.0
1240.0	1.0
1241.0	1.0
1244.0	4.0
1245.0	1.0
1247.0	1.0
1250.0	1.0
1252.0	1.0
1255.0	1.0
1256.0	4.0
1257.0	1.0
1258.0	1.0
1260.0	1.0
1263.0	1.0
1265.0	1.0
1268.0	1.0
1269.0	3.0
1270.0	2.0
1273.0	1.0
1274.0	2.0
1275.0	2.0
1276.0	1.0
1277.0	1.0
1278.0	3.0
1279.0	3.0
1280.0	2.0
1281.0	1.0
1282.0	1.0
1283.0	4.0
1284.0	2.0
1285.0	1.0
1288.0	2.0
1289.0	2.0
1290.0	2.0
1291.0	2.0
1293.0	3.0
1294.0	2.0
1295.0	1.0
1296.0	1.0
1297.0	3.0
1298.0	2.0
1299.0	2.0
1300.0	2.0
1301.0	1.0
1302.0	1.0
1305.0	1.0
1306.0	2.0
1307.0	3.0
1308.0	2.0
1310.0	2.0
1312.0	2.0
1313.0	1.0
1314.0	2.0
1315.0	3.0
1316.0	4.0
1317.0	2.0
1318.0	3.0
1319.0	1.0
1320.0	3.0
1321.0	2.0
1322.0	1.0
1323.0	2.0
1324.0	2.0
1325.0	1.0
1326.0	2.0
1327.0	2.0
1328.0	2.0
1329.0	2.0
1331.0	2.0
1332.0	2.0
1333.0	2.0
1334.0	2.0
1338.0	2.0
1339.0	2.0
1341.0	2.0
1342.0	1.0
1344.0	3.0
1345.0	2.0
1346.0	4.0
1347.0	2.0
1348.0	3.0
1349.0	2.0
1350.0	2.0
1351.0	1.0
1352.0	1.0
1353.0	5.0
1354.0	3.0
1355.0	6.0
1356.0	1.0
1357.0	4.0
1358.0	3.0
1359.0	2.0
1360.0	3.0
1361.0	3.0
1362.0	2.0
1363.0	4.0
1364.0	2.0
1365.0	4.0
1366.0	1.0
1367.0	1.0
1369.0	6.0
1370.0	4.0
1371.0	3.0
1372.0	6.0
1373.0	3.0
1374.0	3.0
1375.0	1.0
1377.0	1.0
1378.0	3.0
1379.0	4.0
1380.0	5.0
1381.0	6.0
1382.0	2.0
1383.0	4.0
1384.0	4.0
1385.0	8.0
1386.0	1.0
1387.0	1.0
1388.0	1.0
1389.0	5.0
1390.0	4.0
1391.0	4.0
1392.0	6.0
1393.0	2.0
1394.0	2.0
1395.0	3.0
1397.0	3.0
1398.0	8.0
1399.0	5.0
1400.0	2.0
1401.0	2.0
1402.0	4.0
1403.0	1.0
1404.0	4.0
1405.0	7.0
1406.0	4.0
1407.0	4.0
1408.0	2.0
1409.0	2.0
1410.0	1.0
1411.0	3.0
1412.0	4.0
1413.0	3.0
1414.0	4.0
1415.0	2.0
1417.0	1.0
1418.0	4.0
1419.0	2.0
1420.0	1.0
1422.0	2.0
1423.0	2.0
1424.0	1.0
1426.0	1.0
1427.0	1.0
1431.0	2.0
1432.0	1.0
1435.0	1.0
1436.0	2.0
1443.0	1.0
1447.0	1.0
1451.0	1.0
1453.0	1.0
1454.0	1.0
1456.0	2.0
1457.0	1.0
1460.0	3.0
1462.0	2.0
1464.0	1.0
1466.0	1.0
1467.0	1.0
1468.0	1.0
1471.0	1.0
1472.0	1.0
1475.0	1.0
1476.0	1.0
1477.0	1.0
1479.0	1.0
1482.0	2.0
1487.0	4.0
1491.0	1.0
1492.0	2.0
1497.0	2.0
1507.0	1.0
1508.0	1.0
1511.0	2.0
1513.0	1.0
1515.0	1.0
1516.0	1.0
1518.0	3.0
1520.0	1.0
1522.0	1.0
1523.0	3.0
1525.0	1.0
1527.0	2.0
1534.0	1.0
1537.0	1.0
1540.0	2.0
1554.0	1.0
1561.0	1.0
1565.0	1.0
1568.0	1.0
1569.0	1.0
1576.0	1.0
1577.0	1.0
1599.0	2.0
1616.0	1.0
1623.0	1.0
1625.0	1.0
1635.0	1.0
