#Coverage	Number of genomic locations
114.0	59016.0
115.0	56418.0
116.0	55641.0
117.0	53101.0
118.0	52271.0
119.0	50225.0
120.0	48593.0
121.0	45624.0
122.0	43860.0
123.0	41935.0
124.0	40188.0
125.0	38086.0
126.0	35945.0
127.0	33922.0
128.0	32044.0
129.0	29697.0
130.0	28040.0
131.0	26229.0
132.0	24649.0
133.0	22530.0
134.0	21116.0
135.0	19531.0
136.0	17845.0
137.0	16410.0
138.0	14890.0
139.0	13663.0
140.0	12635.0
141.0	11686.0
142.0	10390.0
143.0	9480.0
144.0	8741.0
145.0	7724.0
146.0	6983.0
147.0	6070.0
148.0	5490.0
149.0	4716.0
150.0	4322.0
151.0	3796.0
152.0	3432.0
153.0	3085.0
154.0	2870.0
155.0	2500.0
156.0	2237.0
157.0	1901.0
158.0	1666.0
159.0	1555.0
160.0	1366.0
161.0	1264.0
162.0	1067.0
163.0	1015.0
164.0	777.0
165.0	698.0
166.0	553.0
167.0	530.0
168.0	392.0
169.0	383.0
170.0	359.0
171.0	321.0
172.0	281.0
173.0	236.0
174.0	234.0
175.0	223.0
176.0	199.0
177.0	177.0
178.0	195.0
179.0	145.0
180.0	132.0
181.0	172.0
182.0	149.0
183.0	167.0
184.0	147.0
185.0	163.0
186.0	168.0
187.0	195.0
188.0	138.0
189.0	165.0
190.0	169.0
191.0	164.0
192.0	213.0
193.0	175.0
194.0	170.0
195.0	148.0
196.0	127.0
197.0	138.0
198.0	148.0
199.0	193.0
200.0	155.0
201.0	170.0
202.0	156.0
203.0	182.0
204.0	187.0
205.0	180.0
206.0	213.0
207.0	210.0
208.0	192.0
209.0	173.0
210.0	167.0
211.0	175.0
212.0	186.0
213.0	179.0
214.0	185.0
215.0	162.0
216.0	201.0
217.0	162.0
218.0	211.0
219.0	192.0
220.0	207.0
221.0	173.0
222.0	178.0
223.0	176.0
224.0	142.0
225.0	209.0
226.0	204.0
227.0	215.0
228.0	204.0
229.0	193.0
230.0	205.0
231.0	186.0
232.0	205.0
233.0	247.0
234.0	188.0
235.0	187.0
236.0	201.0
237.0	173.0
238.0	156.0
239.0	148.0
240.0	136.0
241.0	150.0
242.0	155.0
243.0	168.0
244.0	148.0
245.0	167.0
246.0	144.0
247.0	153.0
248.0	150.0
249.0	127.0
250.0	122.0
251.0	138.0
252.0	135.0
253.0	134.0
254.0	157.0
255.0	123.0
256.0	157.0
257.0	132.0
258.0	132.0
259.0	135.0
260.0	155.0
261.0	162.0
262.0	153.0
263.0	155.0
264.0	161.0
265.0	149.0
266.0	154.0
267.0	154.0
268.0	135.0
269.0	127.0
270.0	164.0
271.0	163.0
272.0	162.0
273.0	189.0
274.0	130.0
275.0	129.0
276.0	175.0
277.0	164.0
278.0	172.0
279.0	153.0
280.0	201.0
281.0	196.0
282.0	193.0
283.0	200.0
284.0	223.0
285.0	180.0
286.0	184.0
287.0	188.0
288.0	167.0
289.0	212.0
290.0	186.0
291.0	193.0
292.0	195.0
293.0	227.0
294.0	235.0
295.0	206.0
296.0	169.0
297.0	205.0
298.0	177.0
299.0	198.0
300.0	195.0
301.0	177.0
302.0	212.0
303.0	180.0
304.0	163.0
305.0	192.0
306.0	183.0
307.0	179.0
308.0	149.0
309.0	161.0
310.0	176.0
311.0	149.0
312.0	148.0
313.0	168.0
314.0	161.0
315.0	143.0
316.0	157.0
317.0	173.0
318.0	181.0
319.0	211.0
320.0	175.0
321.0	187.0
322.0	181.0
323.0	201.0
324.0	154.0
325.0	147.0
326.0	169.0
327.0	172.0
328.0	158.0
329.0	150.0
330.0	176.0
331.0	174.0
332.0	169.0
333.0	157.0
334.0	178.0
335.0	206.0
336.0	208.0
337.0	176.0
338.0	182.0
339.0	185.0
340.0	191.0
341.0	177.0
342.0	201.0
343.0	217.0
344.0	185.0
345.0	202.0
346.0	208.0
347.0	207.0
348.0	173.0
349.0	186.0
350.0	187.0
351.0	191.0
352.0	221.0
353.0	201.0
354.0	226.0
355.0	197.0
356.0	210.0
357.0	217.0
358.0	225.0
359.0	229.0
360.0	211.0
361.0	189.0
362.0	193.0
363.0	183.0
364.0	209.0
365.0	188.0
366.0	213.0
367.0	180.0
368.0	199.0
369.0	199.0
370.0	187.0
371.0	190.0
372.0	192.0
373.0	191.0
374.0	210.0
375.0	188.0
376.0	166.0
377.0	166.0
378.0	152.0
379.0	141.0
380.0	181.0
381.0	161.0
382.0	138.0
383.0	146.0
384.0	147.0
385.0	140.0
386.0	121.0
387.0	109.0
388.0	127.0
389.0	120.0
390.0	113.0
391.0	98.0
392.0	93.0
393.0	90.0
394.0	75.0
395.0	75.0
396.0	68.0
397.0	76.0
398.0	75.0
399.0	69.0
400.0	52.0
401.0	73.0
402.0	63.0
403.0	54.0
404.0	51.0
405.0	60.0
406.0	36.0
407.0	55.0
408.0	35.0
409.0	42.0
410.0	35.0
411.0	52.0
412.0	56.0
413.0	56.0
414.0	54.0
415.0	46.0
416.0	45.0
417.0	36.0
418.0	43.0
419.0	34.0
420.0	40.0
421.0	38.0
422.0	33.0
423.0	28.0
424.0	30.0
425.0	18.0
426.0	31.0
427.0	22.0
428.0	23.0
429.0	34.0
430.0	39.0
431.0	30.0
432.0	31.0
433.0	22.0
434.0	19.0
435.0	32.0
436.0	23.0
437.0	28.0
438.0	32.0
439.0	17.0
440.0	26.0
441.0	29.0
442.0	23.0
443.0	16.0
444.0	13.0
445.0	20.0
446.0	12.0
447.0	13.0
448.0	10.0
449.0	10.0
450.0	11.0
451.0	8.0
452.0	12.0
453.0	8.0
454.0	12.0
455.0	6.0
456.0	9.0
457.0	16.0
458.0	7.0
459.0	8.0
460.0	3.0
461.0	5.0
462.0	13.0
463.0	5.0
464.0	6.0
465.0	5.0
466.0	9.0
467.0	6.0
468.0	1.0
469.0	12.0
470.0	4.0
471.0	10.0
472.0	14.0
473.0	6.0
474.0	16.0
475.0	20.0
476.0	11.0
477.0	12.0
478.0	21.0
479.0	10.0
480.0	20.0
481.0	16.0
482.0	17.0
483.0	7.0
484.0	8.0
485.0	13.0
486.0	6.0
487.0	7.0
488.0	4.0
489.0	12.0
490.0	10.0
491.0	6.0
492.0	13.0
493.0	10.0
494.0	11.0
495.0	15.0
496.0	17.0
497.0	9.0
498.0	10.0
499.0	17.0
500.0	8.0
501.0	10.0
502.0	12.0
503.0	10.0
504.0	7.0
505.0	10.0
506.0	11.0
507.0	15.0
508.0	11.0
509.0	7.0
510.0	6.0
511.0	12.0
512.0	15.0
513.0	15.0
514.0	18.0
515.0	14.0
516.0	14.0
517.0	16.0
518.0	18.0
519.0	20.0
520.0	19.0
521.0	9.0
522.0	28.0
523.0	12.0
524.0	16.0
525.0	18.0
526.0	29.0
527.0	23.0
528.0	15.0
529.0	23.0
530.0	21.0
531.0	25.0
532.0	17.0
533.0	24.0
534.0	25.0
535.0	11.0
536.0	18.0
537.0	18.0
538.0	18.0
539.0	16.0
540.0	13.0
541.0	12.0
542.0	9.0
543.0	12.0
544.0	8.0
545.0	12.0
546.0	13.0
547.0	13.0
548.0	20.0
549.0	16.0
550.0	16.0
551.0	16.0
552.0	23.0
553.0	16.0
554.0	13.0
555.0	17.0
556.0	16.0
557.0	14.0
558.0	23.0
559.0	21.0
560.0	14.0
561.0	15.0
562.0	14.0
563.0	12.0
564.0	25.0
565.0	11.0
566.0	11.0
567.0	9.0
568.0	8.0
569.0	9.0
570.0	3.0
571.0	5.0
572.0	4.0
573.0	5.0
574.0	16.0
575.0	5.0
576.0	10.0
577.0	10.0
578.0	2.0
579.0	8.0
580.0	7.0
581.0	8.0
582.0	2.0
583.0	11.0
584.0	9.0
585.0	7.0
586.0	14.0
587.0	5.0
588.0	2.0
589.0	12.0
590.0	5.0
591.0	8.0
592.0	10.0
593.0	12.0
594.0	17.0
595.0	4.0
596.0	7.0
597.0	6.0
598.0	5.0
599.0	6.0
600.0	6.0
601.0	7.0
602.0	7.0
603.0	9.0
604.0	5.0
605.0	13.0
606.0	9.0
607.0	8.0
608.0	10.0
609.0	8.0
610.0	6.0
611.0	6.0
612.0	8.0
613.0	12.0
614.0	5.0
615.0	8.0
616.0	5.0
617.0	7.0
618.0	5.0
619.0	9.0
620.0	4.0
621.0	4.0
622.0	8.0
623.0	2.0
624.0	10.0
625.0	5.0
626.0	6.0
627.0	5.0
628.0	7.0
629.0	6.0
630.0	9.0
631.0	3.0
632.0	2.0
633.0	1.0
634.0	3.0
635.0	1.0
636.0	4.0
637.0	3.0
638.0	3.0
639.0	6.0
640.0	3.0
641.0	1.0
642.0	2.0
643.0	2.0
645.0	3.0
646.0	2.0
647.0	3.0
648.0	1.0
649.0	7.0
650.0	4.0
651.0	5.0
652.0	3.0
654.0	2.0
655.0	1.0
656.0	2.0
657.0	2.0
658.0	2.0
659.0	2.0
660.0	3.0
661.0	1.0
662.0	2.0
663.0	1.0
664.0	2.0
665.0	2.0
666.0	2.0
667.0	2.0
668.0	5.0
669.0	3.0
671.0	4.0
672.0	1.0
673.0	8.0
674.0	2.0
675.0	4.0
676.0	4.0
677.0	2.0
678.0	3.0
679.0	4.0
680.0	3.0
681.0	2.0
682.0	7.0
683.0	2.0
684.0	5.0
685.0	6.0
686.0	3.0
687.0	1.0
688.0	4.0
689.0	5.0
690.0	2.0
691.0	4.0
692.0	6.0
693.0	3.0
694.0	3.0
696.0	3.0
697.0	9.0
698.0	3.0
699.0	4.0
700.0	1.0
701.0	3.0
702.0	5.0
703.0	6.0
704.0	4.0
705.0	5.0
706.0	5.0
707.0	4.0
708.0	7.0
709.0	3.0
710.0	5.0
711.0	4.0
712.0	4.0
713.0	5.0
714.0	7.0
715.0	4.0
716.0	4.0
717.0	3.0
718.0	4.0
719.0	5.0
720.0	1.0
721.0	3.0
723.0	3.0
724.0	3.0
725.0	2.0
726.0	1.0
727.0	1.0
728.0	3.0
729.0	2.0
730.0	7.0
732.0	1.0
733.0	1.0
734.0	1.0
736.0	2.0
737.0	1.0
740.0	2.0
741.0	1.0
742.0	1.0
743.0	2.0
744.0	1.0
746.0	1.0
747.0	1.0
749.0	3.0
750.0	7.0
751.0	5.0
752.0	6.0
753.0	2.0
754.0	5.0
756.0	2.0
758.0	4.0
759.0	2.0
760.0	1.0
761.0	1.0
763.0	1.0
764.0	1.0
765.0	2.0
766.0	1.0
768.0	1.0
769.0	2.0
770.0	1.0
771.0	1.0
775.0	3.0
776.0	2.0
778.0	1.0
780.0	1.0
781.0	3.0
782.0	1.0
787.0	1.0
788.0	2.0
789.0	3.0
791.0	2.0
797.0	1.0
798.0	1.0
800.0	2.0
801.0	3.0
802.0	2.0
805.0	1.0
806.0	1.0
807.0	2.0
810.0	2.0
812.0	4.0
813.0	3.0
814.0	1.0
815.0	1.0
816.0	2.0
818.0	1.0
819.0	1.0
828.0	1.0
830.0	1.0
837.0	1.0
838.0	1.0
840.0	1.0
841.0	2.0
844.0	2.0
845.0	1.0
846.0	1.0
847.0	3.0
