#Insert size (bp)	insert size
555.0	57.0
556.0	83.0
557.0	80.0
558.0	95.0
559.0	70.0
560.0	89.0
561.0	71.0
562.0	59.0
563.0	70.0
564.0	78.0
565.0	67.0
566.0	74.0
567.0	75.0
568.0	54.0
569.0	59.0
570.0	80.0
571.0	80.0
572.0	53.0
573.0	64.0
574.0	78.0
575.0	60.0
576.0	61.0
577.0	52.0
578.0	71.0
579.0	64.0
580.0	62.0
581.0	60.0
582.0	58.0
583.0	57.0
584.0	57.0
585.0	53.0
586.0	50.0
587.0	44.0
588.0	54.0
589.0	55.0
590.0	55.0
591.0	50.0
592.0	56.0
593.0	58.0
594.0	60.0
595.0	54.0
596.0	58.0
597.0	41.0
598.0	46.0
599.0	41.0
600.0	56.0
601.0	58.0
602.0	44.0
603.0	51.0
604.0	44.0
605.0	38.0
606.0	40.0
607.0	59.0
608.0	39.0
609.0	47.0
610.0	50.0
611.0	40.0
612.0	41.0
613.0	37.0
614.0	36.0
615.0	35.0
616.0	31.0
617.0	30.0
618.0	39.0
619.0	35.0
620.0	36.0
621.0	45.0
622.0	49.0
623.0	61.0
624.0	39.0
625.0	43.0
626.0	36.0
627.0	43.0
628.0	28.0
629.0	37.0
630.0	42.0
631.0	33.0
632.0	28.0
633.0	28.0
634.0	40.0
635.0	26.0
636.0	30.0
637.0	37.0
638.0	29.0
639.0	30.0
640.0	36.0
641.0	35.0
642.0	22.0
643.0	29.0
644.0	27.0
645.0	28.0
646.0	30.0
647.0	38.0
648.0	24.0
649.0	33.0
650.0	27.0
651.0	29.0
652.0	26.0
653.0	24.0
654.0	22.0
655.0	33.0
656.0	22.0
657.0	32.0
658.0	18.0
659.0	20.0
660.0	19.0
661.0	22.0
662.0	30.0
663.0	13.0
664.0	17.0
665.0	20.0
666.0	25.0
667.0	28.0
668.0	23.0
669.0	21.0
670.0	17.0
671.0	17.0
672.0	20.0
673.0	20.0
674.0	18.0
675.0	17.0
676.0	19.0
677.0	14.0
678.0	24.0
679.0	15.0
680.0	17.0
681.0	23.0
682.0	18.0
683.0	19.0
684.0	18.0
685.0	14.0
686.0	29.0
687.0	18.0
688.0	17.0
689.0	13.0
690.0	20.0
691.0	15.0
692.0	12.0
693.0	10.0
694.0	14.0
695.0	8.0
696.0	19.0
697.0	20.0
698.0	15.0
699.0	27.0
700.0	11.0
701.0	17.0
702.0	13.0
703.0	13.0
704.0	8.0
705.0	11.0
706.0	15.0
707.0	15.0
708.0	15.0
709.0	13.0
710.0	14.0
711.0	16.0
712.0	14.0
713.0	15.0
714.0	10.0
715.0	10.0
716.0	12.0
717.0	9.0
718.0	9.0
719.0	15.0
720.0	9.0
721.0	9.0
722.0	10.0
723.0	11.0
724.0	10.0
725.0	9.0
726.0	11.0
727.0	11.0
728.0	12.0
729.0	12.0
730.0	11.0
731.0	12.0
732.0	5.0
733.0	10.0
734.0	4.0
735.0	13.0
736.0	4.0
737.0	11.0
738.0	8.0
739.0	9.0
740.0	9.0
741.0	7.0
742.0	7.0
743.0	8.0
744.0	6.0
745.0	10.0
746.0	11.0
747.0	11.0
748.0	5.0
749.0	7.0
750.0	6.0
751.0	8.0
752.0	9.0
753.0	3.0
754.0	7.0
755.0	6.0
756.0	11.0
757.0	9.0
758.0	10.0
759.0	3.0
760.0	6.0
761.0	4.0
762.0	6.0
763.0	2.0
764.0	4.0
765.0	4.0
766.0	12.0
767.0	5.0
768.0	4.0
769.0	3.0
770.0	6.0
771.0	7.0
772.0	1.0
773.0	6.0
774.0	7.0
775.0	9.0
776.0	4.0
777.0	5.0
778.0	4.0
779.0	5.0
780.0	7.0
781.0	6.0
782.0	7.0
783.0	1.0
784.0	3.0
785.0	2.0
786.0	3.0
787.0	1.0
789.0	5.0
790.0	4.0
791.0	2.0
792.0	5.0
793.0	4.0
794.0	2.0
795.0	3.0
796.0	6.0
797.0	2.0
798.0	2.0
799.0	3.0
800.0	3.0
801.0	4.0
802.0	3.0
803.0	4.0
805.0	1.0
806.0	2.0
807.0	4.0
808.0	3.0
809.0	3.0
812.0	2.0
813.0	1.0
814.0	3.0
815.0	2.0
816.0	2.0
818.0	5.0
819.0	1.0
820.0	1.0
821.0	3.0
822.0	2.0
823.0	2.0
824.0	2.0
825.0	1.0
826.0	3.0
827.0	2.0
828.0	1.0
829.0	2.0
830.0	4.0
831.0	2.0
832.0	2.0
833.0	3.0
834.0	1.0
835.0	2.0
836.0	2.0
838.0	1.0
839.0	3.0
840.0	2.0
842.0	4.0
843.0	2.0
844.0	1.0
845.0	2.0
846.0	4.0
847.0	3.0
848.0	2.0
850.0	4.0
851.0	3.0
852.0	1.0
853.0	1.0
854.0	3.0
855.0	2.0
856.0	3.0
857.0	3.0
858.0	4.0
859.0	2.0
860.0	1.0
861.0	2.0
862.0	2.0
863.0	1.0
864.0	1.0
865.0	2.0
868.0	1.0
870.0	1.0
871.0	1.0
872.0	2.0
873.0	1.0
874.0	4.0
875.0	1.0
876.0	1.0
881.0	1.0
883.0	1.0
885.0	2.0
886.0	1.0
887.0	1.0
888.0	2.0
891.0	1.0
893.0	1.0
894.0	2.0
895.0	1.0
898.0	1.0
899.0	1.0
901.0	1.0
904.0	2.0
907.0	1.0
908.0	1.0
910.0	2.0
911.0	3.0
913.0	1.0
914.0	1.0
920.0	1.0
922.0	3.0
923.0	1.0
925.0	1.0
929.0	1.0
932.0	1.0
936.0	1.0
937.0	2.0
939.0	1.0
941.0	1.0
942.0	1.0
947.0	1.0
957.0	1.0
966.0	1.0
