#Coverage	Number of genomic locations
164.0	410.0
165.0	421.0
166.0	344.0
167.0	334.0
168.0	311.0
169.0	305.0
170.0	350.0
171.0	425.0
172.0	333.0
173.0	305.0
174.0	268.0
175.0	264.0
176.0	265.0
177.0	287.0
178.0	247.0
179.0	226.0
180.0	219.0
181.0	205.0
182.0	179.0
183.0	190.0
184.0	174.0
185.0	181.0
186.0	174.0
187.0	144.0
188.0	144.0
189.0	156.0
190.0	157.0
191.0	158.0
192.0	129.0
193.0	122.0
194.0	82.0
195.0	100.0
196.0	113.0
197.0	85.0
198.0	63.0
199.0	74.0
200.0	89.0
201.0	91.0
202.0	110.0
203.0	115.0
204.0	106.0
205.0	92.0
206.0	72.0
207.0	87.0
208.0	62.0
209.0	83.0
210.0	63.0
211.0	52.0
212.0	68.0
213.0	62.0
214.0	75.0
215.0	59.0
216.0	48.0
217.0	51.0
218.0	69.0
219.0	51.0
220.0	67.0
221.0	46.0
222.0	81.0
223.0	86.0
224.0	55.0
225.0	47.0
226.0	70.0
227.0	89.0
228.0	61.0
229.0	76.0
230.0	74.0
231.0	66.0
232.0	56.0
233.0	52.0
234.0	73.0
235.0	64.0
236.0	65.0
237.0	52.0
238.0	72.0
239.0	76.0
240.0	56.0
241.0	52.0
242.0	49.0
243.0	46.0
244.0	41.0
245.0	42.0
246.0	45.0
247.0	35.0
248.0	35.0
249.0	35.0
250.0	29.0
251.0	29.0
252.0	40.0
253.0	47.0
254.0	18.0
255.0	45.0
256.0	43.0
257.0	35.0
258.0	47.0
259.0	56.0
260.0	37.0
261.0	45.0
262.0	59.0
263.0	49.0
264.0	27.0
265.0	55.0
266.0	35.0
267.0	17.0
268.0	36.0
269.0	30.0
270.0	27.0
271.0	26.0
272.0	43.0
273.0	29.0
274.0	16.0
275.0	16.0
276.0	16.0
277.0	34.0
278.0	25.0
279.0	15.0
280.0	15.0
281.0	14.0
282.0	25.0
283.0	14.0
284.0	13.0
285.0	5.0
286.0	9.0
287.0	16.0
288.0	9.0
289.0	4.0
290.0	8.0
291.0	12.0
292.0	15.0
293.0	8.0
294.0	9.0
295.0	8.0
296.0	9.0
297.0	14.0
298.0	9.0
299.0	13.0
300.0	11.0
301.0	18.0
302.0	13.0
303.0	15.0
304.0	10.0
305.0	11.0
306.0	18.0
307.0	13.0
308.0	14.0
309.0	14.0
310.0	14.0
311.0	14.0
312.0	17.0
313.0	15.0
314.0	11.0
315.0	17.0
316.0	10.0
317.0	13.0
318.0	12.0
319.0	17.0
320.0	9.0
321.0	8.0
322.0	13.0
323.0	30.0
324.0	21.0
325.0	17.0
326.0	10.0
327.0	25.0
328.0	15.0
329.0	14.0
330.0	8.0
331.0	11.0
332.0	18.0
333.0	26.0
334.0	18.0
335.0	13.0
336.0	17.0
337.0	22.0
338.0	31.0
339.0	22.0
340.0	23.0
341.0	27.0
342.0	28.0
343.0	31.0
344.0	19.0
345.0	15.0
346.0	17.0
347.0	25.0
348.0	26.0
349.0	17.0
350.0	22.0
351.0	14.0
352.0	13.0
353.0	12.0
354.0	12.0
355.0	19.0
356.0	15.0
357.0	11.0
358.0	17.0
359.0	8.0
360.0	10.0
361.0	9.0
362.0	5.0
363.0	6.0
364.0	10.0
365.0	15.0
366.0	15.0
367.0	5.0
368.0	7.0
369.0	6.0
370.0	6.0
371.0	17.0
372.0	11.0
373.0	5.0
374.0	9.0
375.0	17.0
376.0	24.0
377.0	8.0
378.0	13.0
379.0	12.0
380.0	18.0
381.0	8.0
382.0	9.0
383.0	7.0
384.0	7.0
385.0	9.0
386.0	5.0
387.0	10.0
388.0	9.0
389.0	11.0
390.0	10.0
391.0	10.0
392.0	17.0
393.0	12.0
394.0	17.0
395.0	15.0
396.0	19.0
397.0	8.0
398.0	7.0
399.0	19.0
400.0	10.0
401.0	14.0
402.0	6.0
403.0	15.0
404.0	12.0
405.0	11.0
406.0	6.0
407.0	11.0
408.0	9.0
409.0	11.0
410.0	9.0
411.0	8.0
412.0	11.0
413.0	4.0
414.0	6.0
415.0	8.0
416.0	7.0
417.0	1.0
418.0	3.0
419.0	4.0
420.0	5.0
421.0	8.0
422.0	9.0
423.0	8.0
424.0	14.0
425.0	5.0
426.0	11.0
427.0	11.0
428.0	10.0
429.0	8.0
430.0	8.0
431.0	7.0
432.0	6.0
433.0	8.0
434.0	5.0
435.0	4.0
436.0	6.0
437.0	5.0
438.0	2.0
439.0	3.0
440.0	1.0
441.0	2.0
442.0	2.0
443.0	7.0
445.0	5.0
446.0	1.0
447.0	3.0
448.0	2.0
449.0	2.0
450.0	5.0
451.0	1.0
452.0	2.0
453.0	4.0
455.0	1.0
456.0	3.0
457.0	5.0
458.0	1.0
460.0	2.0
461.0	5.0
462.0	3.0
463.0	3.0
464.0	1.0
466.0	2.0
469.0	1.0
471.0	1.0
476.0	2.0
478.0	3.0
479.0	4.0
480.0	1.0
483.0	1.0
486.0	1.0
487.0	3.0
488.0	1.0
489.0	1.0
490.0	1.0
493.0	1.0
494.0	2.0
