#Coverage	Number of genomic locations
477.0	8.0
478.0	7.0
479.0	4.0
480.0	10.0
481.0	10.0
482.0	18.0
483.0	16.0
484.0	4.0
485.0	5.0
486.0	5.0
487.0	14.0
488.0	8.0
489.0	6.0
490.0	5.0
491.0	6.0
492.0	8.0
493.0	3.0
494.0	4.0
495.0	9.0
496.0	5.0
497.0	3.0
498.0	6.0
499.0	5.0
500.0	4.0
501.0	9.0
502.0	9.0
503.0	9.0
504.0	3.0
505.0	4.0
506.0	12.0
507.0	8.0
508.0	14.0
509.0	13.0
510.0	15.0
511.0	17.0
512.0	8.0
513.0	8.0
514.0	17.0
515.0	13.0
516.0	15.0
517.0	11.0
518.0	16.0
519.0	12.0
520.0	18.0
521.0	8.0
522.0	12.0
523.0	9.0
524.0	19.0
525.0	15.0
526.0	24.0
527.0	30.0
528.0	30.0
529.0	20.0
530.0	17.0
531.0	26.0
532.0	8.0
533.0	21.0
534.0	22.0
535.0	25.0
536.0	17.0
537.0	17.0
538.0	14.0
539.0	21.0
540.0	11.0
541.0	11.0
542.0	8.0
543.0	13.0
544.0	12.0
545.0	8.0
546.0	9.0
547.0	15.0
548.0	13.0
549.0	8.0
550.0	11.0
551.0	11.0
552.0	9.0
553.0	14.0
554.0	11.0
555.0	10.0
556.0	9.0
557.0	12.0
558.0	8.0
559.0	12.0
560.0	12.0
561.0	13.0
562.0	17.0
563.0	4.0
564.0	13.0
565.0	7.0
566.0	7.0
567.0	12.0
568.0	6.0
569.0	7.0
570.0	7.0
571.0	3.0
572.0	9.0
573.0	12.0
574.0	11.0
575.0	9.0
576.0	9.0
577.0	5.0
578.0	4.0
579.0	6.0
580.0	10.0
581.0	10.0
582.0	11.0
583.0	11.0
584.0	10.0
585.0	11.0
586.0	8.0
587.0	12.0
588.0	7.0
589.0	8.0
590.0	5.0
591.0	1.0
592.0	14.0
593.0	11.0
594.0	5.0
595.0	7.0
596.0	10.0
597.0	10.0
598.0	7.0
599.0	11.0
600.0	11.0
601.0	7.0
602.0	5.0
603.0	2.0
604.0	2.0
605.0	2.0
606.0	7.0
607.0	8.0
608.0	1.0
609.0	4.0
610.0	4.0
611.0	5.0
612.0	6.0
613.0	4.0
614.0	9.0
615.0	6.0
616.0	12.0
617.0	4.0
618.0	7.0
619.0	7.0
620.0	6.0
621.0	11.0
622.0	9.0
623.0	4.0
624.0	10.0
625.0	9.0
626.0	3.0
627.0	5.0
628.0	6.0
629.0	5.0
630.0	4.0
631.0	4.0
632.0	3.0
633.0	4.0
634.0	2.0
635.0	2.0
636.0	6.0
637.0	6.0
638.0	6.0
639.0	8.0
640.0	6.0
641.0	5.0
642.0	9.0
643.0	4.0
644.0	3.0
645.0	4.0
646.0	8.0
647.0	3.0
648.0	6.0
649.0	6.0
650.0	1.0
651.0	2.0
652.0	6.0
653.0	4.0
654.0	3.0
655.0	1.0
656.0	2.0
657.0	1.0
658.0	1.0
659.0	3.0
660.0	3.0
661.0	4.0
662.0	3.0
663.0	4.0
664.0	3.0
665.0	1.0
666.0	4.0
667.0	1.0
668.0	2.0
669.0	4.0
671.0	4.0
672.0	3.0
673.0	3.0
674.0	2.0
675.0	6.0
676.0	4.0
677.0	8.0
678.0	3.0
679.0	7.0
680.0	3.0
681.0	6.0
682.0	1.0
683.0	2.0
684.0	3.0
685.0	2.0
686.0	1.0
687.0	4.0
688.0	4.0
689.0	6.0
690.0	2.0
691.0	2.0
692.0	4.0
693.0	6.0
694.0	3.0
695.0	2.0
696.0	1.0
697.0	5.0
698.0	2.0
699.0	1.0
700.0	2.0
701.0	1.0
702.0	2.0
703.0	2.0
704.0	6.0
705.0	3.0
706.0	2.0
707.0	2.0
708.0	6.0
709.0	3.0
710.0	3.0
711.0	5.0
712.0	1.0
713.0	8.0
714.0	2.0
715.0	8.0
716.0	3.0
717.0	1.0
718.0	5.0
719.0	2.0
720.0	1.0
721.0	2.0
722.0	1.0
723.0	6.0
724.0	4.0
725.0	2.0
726.0	2.0
727.0	8.0
728.0	6.0
729.0	2.0
730.0	1.0
731.0	2.0
732.0	4.0
733.0	4.0
734.0	3.0
735.0	1.0
737.0	1.0
738.0	6.0
739.0	2.0
740.0	1.0
741.0	1.0
742.0	6.0
743.0	1.0
744.0	1.0
745.0	3.0
746.0	7.0
747.0	7.0
748.0	4.0
749.0	1.0
750.0	5.0
751.0	2.0
752.0	5.0
753.0	5.0
754.0	4.0
755.0	3.0
756.0	6.0
757.0	5.0
758.0	5.0
759.0	1.0
760.0	8.0
761.0	11.0
762.0	12.0
763.0	8.0
764.0	2.0
765.0	8.0
766.0	5.0
767.0	7.0
768.0	14.0
769.0	6.0
770.0	9.0
771.0	11.0
772.0	6.0
773.0	5.0
774.0	9.0
775.0	9.0
776.0	2.0
777.0	9.0
778.0	7.0
779.0	11.0
780.0	13.0
781.0	4.0
782.0	8.0
783.0	13.0
784.0	7.0
785.0	6.0
786.0	16.0
787.0	7.0
788.0	12.0
789.0	7.0
790.0	10.0
791.0	9.0
792.0	5.0
793.0	15.0
794.0	10.0
795.0	12.0
796.0	15.0
797.0	12.0
798.0	10.0
799.0	8.0
800.0	14.0
801.0	16.0
802.0	12.0
803.0	11.0
804.0	9.0
805.0	11.0
806.0	12.0
807.0	10.0
808.0	13.0
809.0	12.0
810.0	15.0
811.0	12.0
812.0	19.0
813.0	19.0
814.0	17.0
815.0	18.0
816.0	14.0
817.0	12.0
818.0	10.0
819.0	7.0
820.0	6.0
821.0	12.0
822.0	14.0
823.0	22.0
824.0	11.0
825.0	22.0
826.0	11.0
827.0	7.0
828.0	13.0
829.0	9.0
830.0	14.0
831.0	12.0
832.0	8.0
833.0	9.0
834.0	6.0
835.0	4.0
836.0	6.0
837.0	11.0
838.0	13.0
839.0	7.0
840.0	12.0
841.0	6.0
842.0	14.0
843.0	12.0
844.0	5.0
845.0	6.0
846.0	5.0
847.0	6.0
848.0	5.0
849.0	9.0
850.0	11.0
851.0	12.0
852.0	6.0
853.0	6.0
854.0	6.0
855.0	10.0
856.0	8.0
857.0	11.0
858.0	4.0
859.0	7.0
860.0	11.0
861.0	8.0
862.0	7.0
863.0	6.0
864.0	11.0
865.0	2.0
866.0	6.0
867.0	5.0
868.0	6.0
869.0	5.0
870.0	4.0
871.0	6.0
872.0	10.0
873.0	7.0
874.0	7.0
875.0	5.0
876.0	9.0
877.0	9.0
878.0	7.0
879.0	4.0
880.0	3.0
881.0	4.0
882.0	3.0
883.0	7.0
884.0	7.0
885.0	6.0
886.0	12.0
887.0	7.0
888.0	3.0
889.0	4.0
890.0	12.0
891.0	3.0
892.0	3.0
893.0	3.0
894.0	5.0
895.0	6.0
896.0	6.0
897.0	4.0
898.0	3.0
899.0	2.0
900.0	8.0
901.0	2.0
902.0	8.0
903.0	3.0
904.0	9.0
905.0	4.0
906.0	3.0
907.0	2.0
908.0	4.0
909.0	3.0
910.0	3.0
911.0	5.0
912.0	2.0
913.0	4.0
914.0	5.0
915.0	3.0
916.0	8.0
917.0	7.0
918.0	3.0
919.0	3.0
920.0	4.0
921.0	3.0
922.0	2.0
923.0	6.0
924.0	2.0
925.0	7.0
926.0	3.0
927.0	4.0
928.0	4.0
929.0	4.0
930.0	2.0
931.0	1.0
932.0	2.0
933.0	3.0
934.0	4.0
935.0	5.0
936.0	5.0
937.0	1.0
938.0	3.0
939.0	4.0
940.0	2.0
941.0	5.0
942.0	3.0
943.0	3.0
944.0	4.0
945.0	1.0
946.0	5.0
947.0	3.0
948.0	1.0
950.0	1.0
951.0	1.0
953.0	1.0
954.0	2.0
955.0	2.0
956.0	3.0
957.0	1.0
958.0	1.0
959.0	3.0
961.0	1.0
962.0	5.0
964.0	3.0
965.0	2.0
966.0	2.0
967.0	4.0
968.0	2.0
969.0	3.0
974.0	1.0
975.0	2.0
977.0	7.0
978.0	1.0
979.0	3.0
980.0	4.0
981.0	2.0
983.0	1.0
984.0	4.0
986.0	3.0
987.0	2.0
988.0	2.0
989.0	4.0
990.0	1.0
991.0	3.0
992.0	1.0
993.0	1.0
995.0	1.0
996.0	2.0
997.0	1.0
998.0	1.0
999.0	1.0
1003.0	1.0
1004.0	5.0
1005.0	2.0
1006.0	2.0
1007.0	2.0
1008.0	1.0
1009.0	2.0
1011.0	4.0
1013.0	2.0
1015.0	2.0
1017.0	3.0
1019.0	2.0
1020.0	2.0
1021.0	2.0
1022.0	1.0
1023.0	1.0
1024.0	1.0
1025.0	1.0
1026.0	1.0
1030.0	7.0
1032.0	3.0
1033.0	2.0
1034.0	1.0
1035.0	3.0
1037.0	3.0
1038.0	4.0
1040.0	2.0
1042.0	2.0
1043.0	1.0
1044.0	2.0
1046.0	1.0
1048.0	3.0
1049.0	3.0
1050.0	2.0
1051.0	1.0
1052.0	3.0
1053.0	7.0
1054.0	1.0
1055.0	4.0
1056.0	3.0
1057.0	8.0
1058.0	1.0
1059.0	3.0
1060.0	6.0
1061.0	1.0
1062.0	2.0
1063.0	1.0
1064.0	1.0
1065.0	4.0
1066.0	1.0
1067.0	5.0
1068.0	1.0
1069.0	1.0
1070.0	3.0
1071.0	4.0
1072.0	2.0
1073.0	1.0
1074.0	1.0
1075.0	1.0
1076.0	1.0
1078.0	3.0
1079.0	1.0
1080.0	2.0
1083.0	1.0
1084.0	1.0
1085.0	1.0
1086.0	1.0
1087.0	1.0
1088.0	2.0
1089.0	3.0
1091.0	1.0
1092.0	2.0
1093.0	2.0
1094.0	2.0
1095.0	1.0
1096.0	1.0
1097.0	2.0
1098.0	4.0
1099.0	2.0
1100.0	1.0
1101.0	2.0
1102.0	1.0
1103.0	3.0
1104.0	3.0
1105.0	1.0
1106.0	4.0
1107.0	5.0
1108.0	1.0
1109.0	2.0
1110.0	1.0
1111.0	3.0
1112.0	3.0
1113.0	2.0
1115.0	1.0
1117.0	1.0
1121.0	1.0
1122.0	2.0
1127.0	1.0
1129.0	2.0
1130.0	1.0
1131.0	1.0
1132.0	2.0
1134.0	3.0
1135.0	2.0
1136.0	1.0
1137.0	1.0
1139.0	1.0
1140.0	1.0
1141.0	2.0
1142.0	2.0
1143.0	1.0
1144.0	1.0
1145.0	1.0
1146.0	1.0
1148.0	1.0
1150.0	1.0
1152.0	1.0
1155.0	1.0
1156.0	1.0
1157.0	2.0
1160.0	3.0
1163.0	1.0
1167.0	1.0
1172.0	1.0
1181.0	1.0
1183.0	1.0
1186.0	2.0
1193.0	1.0
1207.0	1.0
1209.0	1.0
1213.0	1.0
1217.0	1.0
