#Insert size (bp)	insert size
155.0	1101.0
156.0	1212.0
157.0	1255.0
158.0	1190.0
159.0	1066.0
160.0	973.0
161.0	968.0
162.0	946.0
163.0	939.0
164.0	1005.0
165.0	1203.0
166.0	1283.0
167.0	1404.0
168.0	1347.0
169.0	1320.0
170.0	1251.0
171.0	1120.0
172.0	995.0
173.0	1108.0
174.0	1167.0
175.0	1232.0
176.0	1385.0
177.0	1450.0
178.0	1502.0
179.0	1462.0
180.0	1371.0
181.0	1290.0
182.0	1295.0
183.0	1227.0
184.0	1306.0
185.0	1403.0
186.0	1497.0
187.0	1656.0
188.0	1633.0
189.0	1732.0
190.0	1671.0
191.0	1592.0
192.0	1455.0
193.0	1386.0
194.0	1372.0
195.0	1562.0
196.0	1616.0
197.0	1760.0
198.0	1909.0
199.0	1918.0
200.0	1933.0
201.0	1770.0
202.0	1653.0
203.0	1618.0
204.0	1658.0
205.0	1738.0
206.0	1759.0
207.0	1940.0
208.0	2092.0
209.0	2177.0
210.0	2137.0
211.0	2041.0
212.0	1960.0
213.0	1774.0
214.0	1783.0
215.0	1887.0
216.0	1966.0
217.0	2076.0
218.0	2324.0
219.0	2349.0
220.0	2411.0
221.0	2282.0
222.0	2381.0
223.0	2195.0
224.0	2071.0
225.0	2145.0
226.0	2244.0
227.0	2288.0
228.0	2452.0
229.0	2593.0
230.0	2702.0
231.0	2631.0
232.0	2561.0
233.0	2485.0
234.0	2413.0
235.0	2394.0
236.0	2455.0
237.0	2686.0
238.0	2766.0
239.0	2761.0
240.0	2932.0
241.0	2877.0
242.0	3010.0
243.0	2859.0
244.0	2767.0
245.0	2655.0
246.0	2820.0
247.0	2820.0
248.0	2872.0
249.0	3198.0
250.0	3262.0
251.0	3280.0
252.0	3223.0
253.0	3102.0
254.0	3039.0
255.0	2999.0
256.0	2944.0
257.0	3002.0
258.0	3319.0
259.0	3381.0
260.0	3401.0
261.0	3544.0
262.0	3495.0
263.0	3474.0
264.0	3420.0
265.0	3186.0
266.0	3323.0
267.0	3376.0
268.0	3508.0
269.0	3632.0
270.0	3706.0
271.0	3822.0
272.0	3813.0
273.0	3759.0
274.0	3644.0
275.0	3564.0
276.0	3608.0
277.0	3529.0
278.0	3718.0
279.0	3932.0
280.0	4031.0
281.0	4022.0
282.0	4258.0
283.0	4039.0
284.0	3948.0
285.0	3926.0
286.0	3915.0
287.0	3770.0
288.0	3966.0
289.0	3968.0
290.0	4155.0
291.0	4257.0
292.0	4388.0
293.0	4404.0
294.0	4384.0
295.0	4165.0
296.0	4164.0
297.0	4206.0
298.0	4180.0
299.0	4228.0
300.0	4313.0
301.0	4467.0
302.0	4636.0
303.0	4626.0
304.0	4536.0
305.0	4352.0
306.0	4337.0
307.0	4210.0
308.0	4263.0
309.0	4315.0
310.0	4561.0
311.0	4533.0
312.0	4622.0
313.0	4743.0
314.0	4623.0
315.0	4553.0
316.0	4595.0
317.0	4358.0
318.0	4365.0
319.0	4480.0
320.0	4520.0
321.0	4628.0
322.0	4776.0
323.0	4709.0
324.0	4779.0
325.0	4668.0
326.0	4582.0
327.0	4581.0
328.0	4373.0
329.0	4443.0
330.0	4619.0
331.0	4653.0
332.0	4778.0
333.0	4769.0
334.0	4797.0
335.0	4672.0
336.0	4706.0
337.0	4450.0
338.0	4435.0
339.0	4442.0
340.0	4373.0
341.0	4605.0
342.0	4628.0
343.0	4680.0
344.0	4661.0
345.0	4638.0
346.0	4526.0
347.0	4562.0
348.0	4463.0
349.0	4290.0
350.0	4366.0
351.0	4539.0
352.0	4506.0
353.0	4594.0
354.0	4657.0
355.0	4640.0
356.0	4630.0
357.0	4440.0
358.0	4318.0
359.0	4260.0
360.0	4254.0
361.0	4334.0
362.0	4375.0
363.0	4448.0
364.0	4389.0
365.0	4408.0
366.0	4320.0
367.0	4363.0
368.0	4304.0
369.0	4128.0
370.0	4039.0
371.0	4053.0
372.0	4190.0
373.0	4179.0
374.0	4336.0
375.0	4105.0
376.0	4216.0
377.0	4133.0
378.0	3946.0
379.0	3945.0
380.0	3832.0
381.0	3928.0
382.0	3889.0
383.0	4015.0
384.0	3976.0
385.0	3963.0
386.0	3964.0
387.0	3933.0
388.0	3739.0
389.0	3681.0
390.0	3705.0
391.0	3707.0
392.0	3672.0
393.0	3654.0
394.0	3864.0
395.0	3851.0
396.0	3673.0
397.0	3648.0
398.0	3660.0
399.0	3621.0
400.0	3478.0
401.0	3487.0
402.0	3553.0
403.0	3504.0
404.0	3521.0
405.0	3663.0
406.0	3503.0
407.0	3576.0
408.0	3425.0
409.0	3393.0
410.0	3402.0
411.0	3356.0
412.0	3325.0
413.0	3285.0
414.0	3241.0
415.0	3330.0
416.0	3251.0
417.0	3281.0
418.0	3179.0
419.0	3113.0
420.0	3214.0
421.0	3096.0
422.0	3012.0
423.0	3026.0
424.0	3114.0
425.0	3157.0
426.0	3057.0
427.0	3051.0
428.0	3120.0
429.0	3092.0
430.0	2913.0
431.0	2936.0
432.0	2934.0
433.0	2804.0
434.0	2927.0
435.0	2826.0
436.0	2862.0
437.0	2668.0
438.0	2829.0
439.0	2751.0
440.0	2653.0
441.0	2712.0
442.0	2654.0
443.0	2628.0
444.0	2665.0
445.0	2628.0
446.0	2661.0
447.0	2549.0
448.0	2568.0
449.0	2540.0
450.0	2640.0
451.0	2478.0
452.0	2476.0
453.0	2470.0
454.0	2326.0
455.0	2309.0
456.0	2315.0
457.0	2427.0
458.0	2390.0
459.0	2403.0
460.0	2354.0
461.0	2337.0
462.0	2241.0
463.0	2166.0
464.0	2184.0
465.0	2174.0
466.0	2232.0
467.0	2271.0
468.0	2162.0
469.0	2217.0
470.0	2218.0
471.0	2146.0
472.0	2080.0
473.0	2010.0
474.0	2087.0
475.0	1988.0
476.0	2084.0
477.0	1943.0
478.0	2040.0
479.0	2083.0
480.0	1903.0
481.0	1915.0
482.0	1848.0
483.0	1894.0
484.0	1855.0
485.0	1832.0
486.0	1794.0
487.0	1761.0
488.0	1806.0
489.0	1833.0
490.0	1819.0
491.0	1823.0
492.0	1696.0
493.0	1778.0
494.0	1743.0
495.0	1687.0
496.0	1559.0
497.0	1613.0
498.0	1663.0
499.0	1661.0
500.0	1608.0
501.0	1619.0
502.0	1482.0
503.0	1598.0
504.0	1506.0
505.0	1498.0
506.0	1516.0
507.0	1544.0
508.0	1481.0
509.0	1469.0
510.0	1427.0
511.0	1538.0
512.0	1420.0
513.0	1474.0
514.0	1382.0
515.0	1382.0
516.0	1437.0
517.0	1324.0
518.0	1397.0
519.0	1418.0
520.0	1315.0
521.0	1377.0
522.0	1296.0
523.0	1285.0
524.0	1275.0
525.0	1241.0
526.0	1246.0
527.0	1201.0
528.0	1236.0
529.0	1244.0
530.0	1229.0
531.0	1253.0
532.0	1194.0
533.0	1167.0
534.0	1141.0
535.0	1207.0
536.0	1190.0
537.0	1125.0
538.0	1078.0
539.0	1095.0
540.0	1081.0
541.0	1122.0
542.0	1015.0
543.0	1082.0
544.0	1063.0
545.0	1017.0
546.0	1027.0
547.0	1014.0
548.0	1034.0
549.0	961.0
550.0	960.0
551.0	971.0
552.0	1030.0
553.0	948.0
554.0	954.0
555.0	927.0
556.0	853.0
557.0	895.0
558.0	926.0
559.0	857.0
560.0	856.0
561.0	879.0
562.0	881.0
563.0	873.0
564.0	880.0
565.0	850.0
566.0	841.0
567.0	824.0
568.0	817.0
569.0	770.0
570.0	767.0
571.0	792.0
572.0	800.0
573.0	724.0
574.0	785.0
575.0	752.0
576.0	713.0
577.0	713.0
578.0	685.0
579.0	753.0
580.0	670.0
581.0	725.0
582.0	713.0
583.0	649.0
584.0	671.0
585.0	694.0
586.0	643.0
587.0	667.0
588.0	628.0
589.0	615.0
590.0	618.0
591.0	670.0
592.0	641.0
593.0	661.0
594.0	574.0
595.0	611.0
596.0	543.0
597.0	598.0
598.0	581.0
599.0	560.0
600.0	545.0
601.0	580.0
602.0	532.0
603.0	523.0
604.0	508.0
605.0	508.0
606.0	543.0
607.0	559.0
608.0	494.0
609.0	529.0
610.0	498.0
611.0	475.0
612.0	476.0
613.0	465.0
614.0	482.0
615.0	483.0
616.0	446.0
617.0	438.0
618.0	443.0
619.0	425.0
620.0	414.0
621.0	442.0
622.0	418.0
623.0	400.0
624.0	424.0
625.0	393.0
626.0	422.0
627.0	399.0
628.0	418.0
629.0	393.0
630.0	370.0
631.0	403.0
632.0	370.0
633.0	384.0
634.0	320.0
635.0	383.0
636.0	330.0
637.0	339.0
638.0	307.0
639.0	368.0
640.0	322.0
641.0	330.0
642.0	317.0
643.0	352.0
644.0	329.0
645.0	297.0
646.0	345.0
647.0	358.0
648.0	294.0
649.0	266.0
650.0	287.0
651.0	296.0
652.0	310.0
653.0	288.0
654.0	274.0
655.0	296.0
656.0	261.0
657.0	259.0
658.0	297.0
659.0	233.0
660.0	267.0
661.0	277.0
662.0	245.0
663.0	264.0
664.0	231.0
665.0	240.0
666.0	222.0
667.0	253.0
668.0	256.0
669.0	230.0
670.0	215.0
671.0	212.0
672.0	227.0
673.0	207.0
674.0	241.0
675.0	218.0
676.0	191.0
677.0	224.0
678.0	227.0
679.0	199.0
680.0	201.0
681.0	181.0
682.0	193.0
683.0	172.0
684.0	201.0
685.0	186.0
686.0	182.0
687.0	182.0
688.0	179.0
689.0	169.0
690.0	150.0
691.0	148.0
692.0	172.0
693.0	157.0
694.0	137.0
695.0	144.0
696.0	152.0
697.0	147.0
698.0	135.0
699.0	149.0
700.0	124.0
701.0	153.0
702.0	136.0
703.0	134.0
704.0	132.0
705.0	123.0
706.0	134.0
707.0	148.0
708.0	110.0
709.0	133.0
710.0	134.0
711.0	112.0
712.0	115.0
713.0	112.0
714.0	101.0
715.0	118.0
716.0	111.0
717.0	117.0
718.0	111.0
719.0	113.0
720.0	98.0
721.0	111.0
722.0	106.0
723.0	96.0
724.0	128.0
725.0	109.0
726.0	108.0
727.0	99.0
728.0	91.0
729.0	93.0
730.0	94.0
731.0	108.0
732.0	85.0
733.0	79.0
734.0	92.0
735.0	93.0
736.0	80.0
737.0	69.0
738.0	84.0
739.0	78.0
740.0	69.0
741.0	75.0
742.0	101.0
743.0	68.0
744.0	93.0
745.0	65.0
746.0	65.0
747.0	59.0
748.0	71.0
749.0	70.0
750.0	51.0
751.0	72.0
752.0	75.0
753.0	64.0
754.0	73.0
755.0	62.0
756.0	67.0
757.0	58.0
758.0	61.0
759.0	50.0
760.0	58.0
761.0	46.0
762.0	54.0
763.0	50.0
764.0	49.0
765.0	48.0
766.0	49.0
767.0	51.0
768.0	43.0
769.0	33.0
770.0	50.0
771.0	42.0
772.0	49.0
773.0	69.0
774.0	52.0
775.0	41.0
776.0	41.0
777.0	37.0
778.0	31.0
779.0	39.0
780.0	33.0
781.0	34.0
782.0	33.0
783.0	35.0
784.0	45.0
785.0	42.0
786.0	43.0
787.0	27.0
788.0	38.0
789.0	25.0
790.0	42.0
791.0	30.0
792.0	43.0
793.0	44.0
794.0	30.0
795.0	27.0
796.0	27.0
797.0	25.0
798.0	29.0
799.0	29.0
800.0	21.0
801.0	24.0
802.0	39.0
803.0	21.0
804.0	26.0
805.0	30.0
806.0	27.0
807.0	22.0
808.0	15.0
809.0	19.0
810.0	20.0
811.0	30.0
812.0	25.0
813.0	25.0
814.0	24.0
815.0	14.0
816.0	18.0
817.0	15.0
818.0	19.0
819.0	21.0
820.0	14.0
821.0	12.0
822.0	20.0
823.0	27.0
824.0	16.0
825.0	16.0
826.0	11.0
827.0	23.0
828.0	16.0
829.0	9.0
830.0	17.0
831.0	19.0
832.0	12.0
833.0	17.0
834.0	18.0
835.0	13.0
836.0	12.0
837.0	13.0
838.0	15.0
839.0	17.0
840.0	17.0
841.0	17.0
842.0	14.0
843.0	12.0
844.0	15.0
845.0	13.0
846.0	16.0
847.0	10.0
848.0	13.0
849.0	13.0
850.0	6.0
851.0	11.0
852.0	10.0
