#Coverage	Number of genomic locations
390.0	18.0
391.0	8.0
392.0	10.0
393.0	12.0
394.0	10.0
395.0	5.0
396.0	5.0
397.0	9.0
398.0	5.0
399.0	9.0
400.0	7.0
401.0	5.0
402.0	11.0
403.0	5.0
404.0	6.0
405.0	8.0
406.0	5.0
407.0	3.0
408.0	1.0
409.0	4.0
411.0	9.0
412.0	6.0
413.0	2.0
414.0	4.0
415.0	2.0
416.0	8.0
417.0	1.0
418.0	5.0
420.0	1.0
421.0	3.0
422.0	5.0
423.0	8.0
424.0	1.0
425.0	1.0
426.0	3.0
428.0	3.0
429.0	3.0
430.0	3.0
431.0	2.0
432.0	5.0
433.0	1.0
434.0	1.0
435.0	3.0
436.0	5.0
437.0	3.0
438.0	2.0
439.0	6.0
440.0	3.0
441.0	1.0
442.0	4.0
443.0	1.0
444.0	2.0
445.0	3.0
446.0	2.0
447.0	3.0
448.0	6.0
449.0	4.0
450.0	7.0
451.0	4.0
452.0	1.0
453.0	4.0
454.0	3.0
455.0	5.0
456.0	6.0
457.0	3.0
458.0	4.0
459.0	7.0
460.0	6.0
461.0	6.0
462.0	5.0
463.0	2.0
464.0	2.0
465.0	4.0
466.0	1.0
467.0	4.0
468.0	5.0
469.0	8.0
470.0	6.0
471.0	3.0
472.0	1.0
473.0	5.0
474.0	5.0
477.0	2.0
478.0	5.0
479.0	2.0
480.0	1.0
481.0	4.0
482.0	1.0
483.0	2.0
485.0	2.0
487.0	1.0
488.0	2.0
489.0	1.0
490.0	1.0
491.0	1.0
493.0	3.0
494.0	1.0
495.0	3.0
496.0	3.0
498.0	2.0
500.0	5.0
501.0	8.0
503.0	2.0
504.0	5.0
505.0	1.0
506.0	7.0
507.0	2.0
508.0	4.0
509.0	2.0
510.0	2.0
511.0	1.0
513.0	3.0
514.0	2.0
515.0	2.0
516.0	5.0
517.0	1.0
518.0	5.0
519.0	4.0
520.0	5.0
521.0	5.0
522.0	5.0
523.0	5.0
524.0	2.0
525.0	3.0
528.0	4.0
529.0	5.0
530.0	2.0
531.0	1.0
532.0	2.0
533.0	2.0
534.0	2.0
535.0	2.0
536.0	4.0
537.0	1.0
538.0	2.0
539.0	9.0
540.0	4.0
541.0	7.0
542.0	2.0
543.0	1.0
544.0	1.0
545.0	3.0
547.0	5.0
550.0	3.0
552.0	1.0
553.0	1.0
555.0	2.0
556.0	4.0
557.0	1.0
558.0	1.0
559.0	2.0
560.0	6.0
561.0	2.0
563.0	3.0
564.0	1.0
565.0	3.0
566.0	4.0
567.0	4.0
568.0	3.0
569.0	6.0
570.0	3.0
571.0	3.0
572.0	1.0
573.0	5.0
574.0	3.0
575.0	2.0
577.0	1.0
578.0	1.0
579.0	4.0
580.0	5.0
581.0	5.0
582.0	1.0
583.0	7.0
584.0	4.0
585.0	2.0
586.0	2.0
587.0	3.0
588.0	6.0
589.0	5.0
590.0	3.0
591.0	3.0
592.0	5.0
593.0	4.0
594.0	7.0
595.0	5.0
596.0	4.0
597.0	4.0
598.0	3.0
599.0	2.0
600.0	2.0
601.0	7.0
602.0	7.0
603.0	1.0
604.0	4.0
605.0	4.0
606.0	5.0
607.0	10.0
608.0	9.0
609.0	4.0
610.0	8.0
611.0	5.0
612.0	8.0
613.0	9.0
614.0	7.0
615.0	7.0
616.0	4.0
617.0	10.0
618.0	8.0
619.0	8.0
620.0	11.0
621.0	5.0
622.0	2.0
623.0	4.0
624.0	1.0
625.0	9.0
626.0	1.0
627.0	4.0
628.0	3.0
629.0	1.0
630.0	2.0
631.0	3.0
633.0	6.0
634.0	3.0
636.0	2.0
637.0	1.0
638.0	2.0
639.0	2.0
641.0	3.0
642.0	3.0
643.0	3.0
644.0	2.0
645.0	7.0
646.0	2.0
647.0	6.0
648.0	4.0
649.0	2.0
650.0	2.0
653.0	1.0
655.0	1.0
656.0	2.0
658.0	1.0
661.0	1.0
664.0	3.0
665.0	1.0
666.0	4.0
667.0	1.0
670.0	3.0
672.0	1.0
675.0	2.0
676.0	3.0
677.0	2.0
678.0	1.0
680.0	1.0
681.0	3.0
682.0	2.0
683.0	1.0
684.0	1.0
685.0	2.0
686.0	2.0
687.0	3.0
688.0	4.0
689.0	2.0
691.0	2.0
695.0	2.0
696.0	2.0
697.0	3.0
698.0	2.0
700.0	2.0
701.0	1.0
702.0	1.0
703.0	3.0
704.0	1.0
705.0	2.0
706.0	3.0
708.0	2.0
709.0	3.0
710.0	1.0
711.0	3.0
714.0	1.0
718.0	1.0
719.0	1.0
724.0	1.0
725.0	1.0
726.0	2.0
728.0	2.0
730.0	1.0
732.0	1.0
733.0	3.0
734.0	3.0
736.0	1.0
742.0	1.0
743.0	1.0
746.0	1.0
751.0	1.0
755.0	1.0
760.0	1.0
