#Coverage	Number of genomic locations
201.0	137.0
202.0	84.0
203.0	84.0
204.0	98.0
205.0	122.0
206.0	94.0
207.0	94.0
208.0	103.0
209.0	84.0
210.0	127.0
211.0	97.0
212.0	69.0
213.0	80.0
214.0	90.0
215.0	89.0
216.0	78.0
217.0	78.0
218.0	88.0
219.0	107.0
220.0	57.0
221.0	111.0
222.0	67.0
223.0	91.0
224.0	119.0
225.0	102.0
226.0	107.0
227.0	91.0
228.0	143.0
229.0	121.0
230.0	119.0
231.0	92.0
232.0	77.0
233.0	100.0
234.0	116.0
235.0	101.0
236.0	104.0
237.0	102.0
238.0	83.0
239.0	104.0
240.0	120.0
241.0	92.0
242.0	105.0
243.0	134.0
244.0	111.0
245.0	133.0
246.0	122.0
247.0	126.0
248.0	139.0
249.0	128.0
250.0	94.0
251.0	120.0
252.0	140.0
253.0	134.0
254.0	180.0
255.0	140.0
256.0	155.0
257.0	155.0
258.0	178.0
259.0	165.0
260.0	174.0
261.0	152.0
262.0	145.0
263.0	142.0
264.0	175.0
265.0	173.0
266.0	160.0
267.0	182.0
268.0	193.0
269.0	215.0
270.0	196.0
271.0	161.0
272.0	187.0
273.0	199.0
274.0	211.0
275.0	190.0
276.0	194.0
277.0	201.0
278.0	226.0
279.0	204.0
280.0	190.0
281.0	216.0
282.0	278.0
283.0	290.0
284.0	225.0
285.0	259.0
286.0	244.0
287.0	290.0
288.0	296.0
289.0	267.0
290.0	294.0
291.0	327.0
292.0	350.0
293.0	310.0
294.0	345.0
295.0	351.0
296.0	358.0
297.0	337.0
298.0	365.0
299.0	383.0
300.0	435.0
301.0	455.0
302.0	409.0
303.0	404.0
304.0	450.0
305.0	445.0
306.0	498.0
307.0	486.0
308.0	451.0
309.0	479.0
310.0	430.0
311.0	423.0
312.0	450.0
313.0	439.0
314.0	483.0
315.0	473.0
316.0	493.0
317.0	548.0
318.0	457.0
319.0	513.0
320.0	493.0
321.0	509.0
322.0	549.0
323.0	487.0
324.0	526.0
325.0	508.0
326.0	444.0
327.0	504.0
328.0	489.0
329.0	529.0
330.0	503.0
331.0	536.0
332.0	477.0
333.0	491.0
334.0	483.0
335.0	481.0
336.0	500.0
337.0	493.0
338.0	492.0
339.0	481.0
340.0	469.0
341.0	481.0
342.0	469.0
343.0	439.0
344.0	443.0
345.0	406.0
346.0	448.0
347.0	446.0
348.0	405.0
349.0	444.0
350.0	450.0
351.0	436.0
352.0	411.0
353.0	389.0
354.0	405.0
355.0	408.0
356.0	413.0
357.0	400.0
358.0	391.0
359.0	351.0
360.0	323.0
361.0	367.0
362.0	334.0
363.0	310.0
364.0	335.0
365.0	325.0
366.0	296.0
367.0	301.0
368.0	365.0
369.0	356.0
370.0	344.0
371.0	324.0
372.0	338.0
373.0	332.0
374.0	318.0
375.0	281.0
376.0	296.0
377.0	316.0
378.0	261.0
379.0	288.0
380.0	283.0
381.0	301.0
382.0	309.0
383.0	215.0
384.0	264.0
385.0	255.0
386.0	240.0
387.0	251.0
388.0	258.0
389.0	271.0
390.0	307.0
391.0	248.0
392.0	260.0
393.0	270.0
394.0	236.0
395.0	250.0
396.0	256.0
397.0	262.0
398.0	249.0
399.0	273.0
400.0	250.0
401.0	256.0
402.0	240.0
403.0	252.0
404.0	244.0
405.0	237.0
406.0	212.0
407.0	195.0
408.0	214.0
409.0	223.0
410.0	223.0
411.0	215.0
412.0	225.0
413.0	215.0
414.0	249.0
415.0	206.0
416.0	189.0
417.0	199.0
418.0	182.0
419.0	184.0
420.0	173.0
421.0	198.0
422.0	189.0
423.0	214.0
424.0	189.0
425.0	202.0
426.0	192.0
427.0	144.0
428.0	182.0
429.0	188.0
430.0	179.0
431.0	183.0
432.0	142.0
433.0	135.0
434.0	145.0
435.0	147.0
436.0	135.0
437.0	153.0
438.0	149.0
439.0	129.0
440.0	141.0
441.0	139.0
442.0	152.0
443.0	145.0
444.0	154.0
445.0	132.0
446.0	145.0
447.0	132.0
448.0	142.0
449.0	149.0
450.0	133.0
451.0	113.0
452.0	139.0
453.0	143.0
454.0	130.0
455.0	132.0
456.0	110.0
457.0	133.0
458.0	132.0
459.0	126.0
460.0	114.0
461.0	88.0
462.0	116.0
463.0	119.0
464.0	98.0
465.0	93.0
466.0	82.0
467.0	78.0
468.0	89.0
469.0	74.0
470.0	69.0
471.0	87.0
472.0	75.0
473.0	61.0
474.0	63.0
475.0	76.0
476.0	60.0
477.0	61.0
478.0	65.0
479.0	70.0
480.0	71.0
481.0	59.0
482.0	53.0
483.0	54.0
484.0	65.0
485.0	54.0
486.0	70.0
487.0	64.0
488.0	84.0
489.0	62.0
490.0	59.0
491.0	43.0
492.0	45.0
493.0	47.0
494.0	42.0
495.0	52.0
496.0	52.0
497.0	32.0
498.0	35.0
499.0	49.0
500.0	21.0
501.0	41.0
502.0	45.0
503.0	30.0
504.0	38.0
505.0	38.0
506.0	34.0
507.0	31.0
508.0	20.0
509.0	23.0
510.0	24.0
511.0	19.0
512.0	20.0
513.0	22.0
514.0	22.0
515.0	14.0
516.0	24.0
517.0	24.0
518.0	30.0
519.0	10.0
520.0	24.0
521.0	22.0
522.0	25.0
523.0	19.0
524.0	19.0
525.0	10.0
526.0	17.0
527.0	17.0
528.0	8.0
529.0	17.0
530.0	9.0
531.0	17.0
532.0	14.0
533.0	13.0
534.0	14.0
535.0	11.0
536.0	5.0
537.0	15.0
538.0	8.0
539.0	4.0
540.0	5.0
541.0	4.0
542.0	9.0
543.0	10.0
544.0	10.0
545.0	5.0
546.0	4.0
547.0	5.0
548.0	2.0
549.0	5.0
550.0	2.0
551.0	3.0
552.0	2.0
553.0	3.0
554.0	6.0
555.0	5.0
556.0	1.0
557.0	5.0
558.0	7.0
559.0	1.0
560.0	5.0
561.0	6.0
562.0	3.0
563.0	2.0
564.0	1.0
565.0	7.0
566.0	6.0
567.0	6.0
568.0	9.0
569.0	4.0
570.0	6.0
571.0	9.0
572.0	7.0
573.0	6.0
574.0	1.0
575.0	4.0
576.0	2.0
577.0	3.0
578.0	5.0
579.0	1.0
580.0	4.0
581.0	9.0
582.0	5.0
583.0	5.0
584.0	7.0
585.0	3.0
586.0	2.0
587.0	10.0
588.0	11.0
589.0	7.0
590.0	8.0
591.0	8.0
592.0	6.0
593.0	10.0
594.0	11.0
595.0	11.0
596.0	8.0
597.0	12.0
598.0	12.0
599.0	9.0
600.0	10.0
601.0	7.0
602.0	5.0
603.0	5.0
604.0	11.0
605.0	11.0
606.0	5.0
607.0	8.0
608.0	8.0
609.0	6.0
610.0	12.0
611.0	10.0
612.0	9.0
613.0	4.0
614.0	8.0
615.0	12.0
616.0	12.0
617.0	11.0
618.0	8.0
619.0	9.0
620.0	12.0
621.0	6.0
622.0	5.0
623.0	9.0
624.0	12.0
625.0	4.0
626.0	6.0
627.0	10.0
628.0	8.0
629.0	11.0
630.0	12.0
631.0	6.0
632.0	9.0
633.0	9.0
634.0	5.0
635.0	8.0
636.0	9.0
637.0	5.0
638.0	7.0
639.0	8.0
640.0	10.0
641.0	10.0
642.0	15.0
643.0	5.0
644.0	8.0
645.0	9.0
646.0	8.0
647.0	8.0
648.0	7.0
649.0	7.0
650.0	8.0
651.0	10.0
652.0	8.0
653.0	13.0
654.0	11.0
655.0	8.0
656.0	5.0
657.0	9.0
658.0	6.0
659.0	8.0
660.0	7.0
661.0	14.0
662.0	13.0
663.0	9.0
664.0	13.0
665.0	7.0
666.0	15.0
667.0	19.0
668.0	14.0
669.0	7.0
670.0	10.0
671.0	14.0
672.0	16.0
673.0	24.0
674.0	18.0
675.0	11.0
676.0	13.0
677.0	16.0
678.0	12.0
679.0	11.0
680.0	8.0
681.0	16.0
682.0	10.0
683.0	15.0
684.0	8.0
685.0	16.0
686.0	18.0
687.0	10.0
688.0	14.0
689.0	11.0
690.0	16.0
691.0	18.0
692.0	23.0
693.0	16.0
694.0	12.0
695.0	16.0
696.0	19.0
697.0	15.0
698.0	11.0
699.0	18.0
700.0	13.0
701.0	11.0
702.0	13.0
703.0	10.0
704.0	9.0
705.0	13.0
706.0	14.0
707.0	19.0
708.0	9.0
709.0	14.0
710.0	13.0
711.0	9.0
712.0	16.0
713.0	19.0
714.0	7.0
715.0	16.0
716.0	10.0
717.0	10.0
718.0	18.0
719.0	15.0
720.0	9.0
721.0	11.0
722.0	12.0
723.0	11.0
724.0	11.0
725.0	9.0
726.0	8.0
727.0	9.0
728.0	18.0
729.0	10.0
730.0	11.0
731.0	10.0
732.0	7.0
733.0	10.0
734.0	7.0
735.0	7.0
736.0	6.0
737.0	5.0
738.0	8.0
739.0	15.0
740.0	9.0
741.0	14.0
742.0	11.0
743.0	20.0
744.0	13.0
745.0	17.0
746.0	15.0
747.0	8.0
748.0	12.0
749.0	10.0
750.0	19.0
751.0	7.0
752.0	10.0
753.0	18.0
754.0	6.0
755.0	8.0
756.0	4.0
757.0	8.0
758.0	3.0
759.0	3.0
760.0	2.0
761.0	8.0
762.0	3.0
763.0	6.0
764.0	2.0
765.0	7.0
766.0	3.0
767.0	8.0
768.0	4.0
769.0	8.0
770.0	13.0
771.0	20.0
772.0	7.0
773.0	2.0
774.0	6.0
775.0	7.0
776.0	4.0
777.0	7.0
778.0	5.0
779.0	8.0
780.0	9.0
781.0	8.0
782.0	8.0
783.0	9.0
784.0	5.0
785.0	8.0
786.0	9.0
787.0	10.0
788.0	5.0
789.0	13.0
790.0	12.0
791.0	7.0
792.0	5.0
793.0	9.0
794.0	5.0
795.0	5.0
796.0	3.0
797.0	3.0
798.0	8.0
799.0	6.0
800.0	6.0
801.0	6.0
802.0	3.0
803.0	9.0
804.0	4.0
805.0	7.0
806.0	7.0
807.0	8.0
808.0	6.0
809.0	6.0
810.0	8.0
811.0	5.0
812.0	8.0
813.0	6.0
814.0	11.0
815.0	11.0
816.0	8.0
817.0	7.0
818.0	6.0
819.0	7.0
820.0	6.0
821.0	3.0
822.0	8.0
823.0	9.0
824.0	6.0
825.0	3.0
826.0	6.0
827.0	5.0
828.0	9.0
829.0	4.0
830.0	5.0
831.0	8.0
832.0	5.0
833.0	5.0
834.0	4.0
835.0	4.0
836.0	2.0
837.0	7.0
838.0	5.0
839.0	6.0
840.0	7.0
841.0	7.0
842.0	3.0
843.0	5.0
844.0	3.0
845.0	5.0
846.0	3.0
847.0	6.0
848.0	6.0
849.0	3.0
851.0	1.0
852.0	3.0
853.0	7.0
854.0	5.0
855.0	4.0
856.0	4.0
857.0	4.0
858.0	2.0
859.0	1.0
860.0	1.0
861.0	6.0
862.0	4.0
864.0	6.0
865.0	5.0
866.0	2.0
867.0	2.0
868.0	4.0
869.0	3.0
871.0	5.0
872.0	2.0
874.0	2.0
878.0	3.0
880.0	1.0
881.0	3.0
883.0	1.0
888.0	1.0
890.0	3.0
891.0	1.0
892.0	2.0
893.0	3.0
894.0	3.0
895.0	1.0
896.0	2.0
897.0	2.0
898.0	2.0
899.0	2.0
901.0	2.0
902.0	1.0
903.0	3.0
906.0	1.0
907.0	1.0
908.0	2.0
909.0	2.0
911.0	2.0
912.0	3.0
915.0	1.0
919.0	2.0
922.0	1.0
923.0	1.0
925.0	1.0
926.0	2.0
928.0	1.0
931.0	1.0
932.0	1.0
934.0	3.0
936.0	3.0
937.0	2.0
938.0	1.0
940.0	4.0
943.0	1.0
949.0	2.0
955.0	1.0
956.0	1.0
957.0	1.0
960.0	1.0
961.0	1.0
962.0	2.0
963.0	2.0
964.0	2.0
965.0	1.0
966.0	2.0
967.0	1.0
968.0	1.0
969.0	1.0
970.0	1.0
971.0	4.0
972.0	5.0
975.0	4.0
976.0	2.0
977.0	3.0
979.0	3.0
981.0	1.0
982.0	1.0
983.0	2.0
984.0	3.0
988.0	1.0
990.0	1.0
991.0	2.0
992.0	1.0
993.0	1.0
994.0	3.0
995.0	1.0
998.0	2.0
999.0	1.0
1000.0	1.0
1002.0	2.0
1003.0	1.0
1008.0	2.0
1009.0	2.0
1010.0	2.0
1011.0	4.0
1017.0	1.0
1019.0	3.0
1020.0	2.0
1021.0	3.0
1022.0	1.0
1023.0	1.0
1025.0	1.0
1029.0	1.0
1030.0	1.0
1037.0	1.0
1038.0	2.0
1039.0	4.0
1046.0	2.0
1047.0	1.0
1048.0	1.0
1049.0	3.0
1050.0	2.0
1054.0	2.0
1055.0	1.0
1056.0	1.0
1058.0	2.0
1059.0	1.0
1060.0	1.0
1062.0	1.0
1063.0	1.0
1064.0	3.0
1065.0	2.0
1067.0	3.0
1069.0	1.0
1075.0	3.0
1076.0	1.0
1077.0	2.0
1080.0	1.0
1081.0	2.0
1082.0	2.0
1085.0	1.0
1086.0	2.0
1087.0	2.0
1088.0	1.0
1089.0	3.0
1090.0	1.0
1093.0	1.0
1095.0	1.0
1098.0	1.0
1099.0	1.0
1100.0	1.0
1101.0	1.0
1103.0	1.0
1108.0	1.0
1116.0	2.0
1142.0	1.0
1143.0	1.0
1151.0	1.0
1167.0	1.0
1169.0	2.0
1170.0	1.0
1172.0	1.0
1175.0	1.0
1177.0	1.0
1185.0	2.0
1197.0	1.0
1199.0	1.0
1200.0	1.0
1205.0	1.0
1212.0	1.0
1213.0	1.0
1215.0	1.0
1220.0	1.0
1223.0	1.0
1226.0	1.0
1227.0	1.0
1235.0	1.0
1237.0	1.0
1243.0	1.0
1244.0	1.0
1245.0	1.0
1247.0	1.0
1248.0	1.0
1250.0	1.0
1252.0	3.0
1253.0	2.0
1259.0	2.0
1260.0	1.0
1261.0	1.0
1262.0	2.0
1264.0	1.0
1266.0	1.0
1267.0	1.0
1268.0	1.0
1270.0	1.0
1277.0	3.0
1280.0	1.0
1297.0	1.0
1312.0	1.0
1327.0	1.0
