#Insert size (bp)	insert size
779.0	47.0
780.0	53.0
781.0	49.0
782.0	43.0
783.0	60.0
784.0	52.0
785.0	45.0
786.0	42.0
787.0	40.0
788.0	33.0
789.0	45.0
790.0	50.0
791.0	35.0
792.0	46.0
793.0	35.0
794.0	33.0
795.0	37.0
796.0	42.0
797.0	37.0
798.0	42.0
799.0	43.0
800.0	39.0
801.0	27.0
802.0	36.0
803.0	36.0
804.0	32.0
805.0	29.0
806.0	29.0
807.0	30.0
808.0	30.0
809.0	19.0
810.0	36.0
811.0	37.0
812.0	24.0
813.0	35.0
814.0	23.0
815.0	22.0
816.0	22.0
817.0	29.0
818.0	28.0
819.0	20.0
820.0	18.0
821.0	27.0
822.0	26.0
823.0	25.0
824.0	23.0
825.0	27.0
826.0	21.0
827.0	14.0
828.0	26.0
829.0	18.0
830.0	18.0
831.0	24.0
832.0	17.0
833.0	16.0
834.0	19.0
835.0	19.0
836.0	13.0
837.0	9.0
838.0	19.0
839.0	21.0
840.0	17.0
841.0	13.0
842.0	16.0
843.0	13.0
844.0	17.0
