#Insert size (bp)	insert size
159.0	43.0
160.0	55.0
161.0	31.0
162.0	57.0
163.0	44.0
164.0	53.0
165.0	51.0
166.0	66.0
167.0	59.0
168.0	64.0
169.0	59.0
170.0	54.0
171.0	61.0
172.0	49.0
173.0	78.0
174.0	56.0
175.0	63.0
176.0	67.0
177.0	102.0
178.0	70.0
179.0	57.0
180.0	77.0
181.0	71.0
182.0	58.0
183.0	55.0
184.0	93.0
185.0	91.0
186.0	76.0
187.0	72.0
188.0	89.0
189.0	58.0
190.0	91.0
191.0	78.0
192.0	64.0
193.0	75.0
194.0	76.0
195.0	81.0
196.0	77.0
197.0	85.0
198.0	106.0
199.0	96.0
200.0	86.0
201.0	98.0
202.0	75.0
203.0	115.0
204.0	74.0
205.0	88.0
206.0	80.0
207.0	102.0
208.0	91.0
209.0	112.0
210.0	140.0
211.0	96.0
212.0	82.0
213.0	101.0
214.0	87.0
215.0	80.0
216.0	99.0
217.0	90.0
218.0	113.0
219.0	120.0
220.0	107.0
221.0	129.0
222.0	85.0
223.0	125.0
224.0	120.0
225.0	103.0
226.0	94.0
227.0	112.0
228.0	120.0
229.0	158.0
230.0	117.0
231.0	113.0
232.0	119.0
233.0	125.0
234.0	109.0
235.0	112.0
236.0	123.0
237.0	114.0
238.0	118.0
239.0	131.0
240.0	121.0
241.0	97.0
242.0	134.0
243.0	129.0
244.0	137.0
245.0	138.0
246.0	126.0
247.0	156.0
248.0	118.0
249.0	157.0
250.0	174.0
251.0	151.0
252.0	155.0
253.0	143.0
254.0	138.0
255.0	154.0
256.0	173.0
257.0	143.0
258.0	155.0
259.0	156.0
260.0	167.0
261.0	162.0
262.0	161.0
263.0	166.0
264.0	177.0
265.0	169.0
266.0	162.0
267.0	182.0
268.0	147.0
269.0	172.0
270.0	175.0
271.0	205.0
272.0	179.0
273.0	155.0
274.0	167.0
275.0	155.0
276.0	164.0
277.0	186.0
278.0	212.0
279.0	151.0
280.0	200.0
281.0	191.0
282.0	174.0
283.0	199.0
284.0	179.0
285.0	169.0
286.0	203.0
287.0	148.0
288.0	184.0
289.0	198.0
290.0	189.0
291.0	209.0
292.0	197.0
293.0	224.0
294.0	196.0
295.0	177.0
296.0	215.0
297.0	172.0
298.0	173.0
299.0	191.0
300.0	196.0
301.0	209.0
302.0	184.0
303.0	182.0
304.0	217.0
305.0	187.0
306.0	222.0
307.0	191.0
308.0	179.0
309.0	156.0
310.0	213.0
311.0	214.0
312.0	203.0
313.0	196.0
314.0	196.0
315.0	231.0
316.0	196.0
317.0	224.0
318.0	218.0
319.0	196.0
320.0	200.0
321.0	198.0
322.0	214.0
323.0	217.0
324.0	198.0
325.0	185.0
326.0	196.0
327.0	200.0
328.0	212.0
329.0	216.0
330.0	178.0
331.0	238.0
332.0	200.0
333.0	210.0
334.0	221.0
335.0	211.0
336.0	208.0
337.0	182.0
338.0	207.0
339.0	194.0
340.0	188.0
341.0	199.0
342.0	194.0
343.0	195.0
344.0	246.0
345.0	203.0
346.0	227.0
347.0	226.0
348.0	171.0
349.0	178.0
350.0	185.0
351.0	196.0
352.0	223.0
353.0	211.0
354.0	212.0
355.0	224.0
356.0	205.0
357.0	192.0
358.0	190.0
359.0	161.0
360.0	187.0
361.0	193.0
362.0	214.0
363.0	208.0
364.0	228.0
365.0	182.0
366.0	195.0
367.0	164.0
368.0	183.0
369.0	171.0
370.0	164.0
371.0	182.0
372.0	170.0
373.0	175.0
374.0	188.0
375.0	208.0
376.0	185.0
377.0	205.0
378.0	185.0
379.0	172.0
380.0	164.0
381.0	172.0
382.0	170.0
383.0	173.0
384.0	172.0
385.0	164.0
386.0	178.0
387.0	194.0
388.0	149.0
389.0	147.0
390.0	171.0
391.0	162.0
392.0	186.0
393.0	161.0
394.0	166.0
395.0	161.0
396.0	161.0
397.0	143.0
398.0	137.0
399.0	150.0
400.0	133.0
401.0	143.0
402.0	154.0
403.0	160.0
404.0	176.0
405.0	184.0
406.0	135.0
407.0	149.0
408.0	140.0
409.0	167.0
410.0	150.0
411.0	154.0
412.0	125.0
413.0	136.0
414.0	142.0
415.0	141.0
416.0	149.0
417.0	140.0
418.0	156.0
419.0	124.0
420.0	135.0
421.0	111.0
422.0	137.0
423.0	90.0
424.0	137.0
425.0	141.0
426.0	132.0
427.0	134.0
428.0	142.0
429.0	116.0
430.0	120.0
431.0	115.0
432.0	119.0
433.0	113.0
434.0	137.0
435.0	115.0
436.0	120.0
437.0	117.0
438.0	123.0
439.0	130.0
440.0	111.0
441.0	121.0
442.0	133.0
443.0	94.0
444.0	119.0
445.0	115.0
446.0	143.0
447.0	102.0
448.0	104.0
449.0	100.0
450.0	112.0
451.0	90.0
452.0	103.0
453.0	89.0
454.0	98.0
455.0	101.0
456.0	84.0
457.0	128.0
458.0	100.0
459.0	94.0
460.0	98.0
461.0	91.0
462.0	111.0
463.0	92.0
464.0	100.0
465.0	89.0
466.0	82.0
467.0	91.0
468.0	85.0
469.0	94.0
470.0	101.0
471.0	81.0
472.0	71.0
473.0	80.0
474.0	82.0
475.0	95.0
476.0	86.0
477.0	86.0
478.0	91.0
479.0	75.0
480.0	94.0
481.0	72.0
482.0	83.0
483.0	82.0
484.0	69.0
485.0	79.0
486.0	69.0
487.0	101.0
488.0	59.0
489.0	70.0
490.0	82.0
491.0	78.0
492.0	58.0
493.0	66.0
494.0	69.0
495.0	69.0
496.0	69.0
497.0	76.0
498.0	76.0
499.0	67.0
500.0	68.0
501.0	64.0
502.0	58.0
503.0	62.0
504.0	49.0
505.0	60.0
506.0	63.0
507.0	70.0
508.0	69.0
509.0	48.0
510.0	71.0
511.0	59.0
512.0	65.0
513.0	65.0
514.0	67.0
515.0	49.0
516.0	60.0
517.0	62.0
518.0	47.0
519.0	54.0
520.0	68.0
521.0	58.0
522.0	47.0
523.0	42.0
524.0	48.0
525.0	46.0
526.0	54.0
527.0	38.0
528.0	49.0
529.0	45.0
530.0	51.0
531.0	46.0
532.0	49.0
533.0	49.0
534.0	45.0
535.0	48.0
536.0	36.0
537.0	41.0
538.0	39.0
539.0	46.0
540.0	58.0
541.0	44.0
542.0	46.0
543.0	36.0
544.0	61.0
545.0	53.0
546.0	45.0
547.0	30.0
548.0	39.0
549.0	37.0
550.0	37.0
551.0	49.0
552.0	35.0
553.0	32.0
554.0	48.0
555.0	45.0
556.0	32.0
557.0	35.0
558.0	30.0
559.0	32.0
560.0	38.0
561.0	34.0
562.0	29.0
563.0	26.0
564.0	24.0
565.0	40.0
566.0	32.0
567.0	32.0
568.0	29.0
569.0	38.0
570.0	34.0
571.0	46.0
572.0	26.0
573.0	34.0
574.0	35.0
575.0	25.0
576.0	31.0
577.0	28.0
578.0	22.0
579.0	29.0
580.0	36.0
581.0	39.0
582.0	18.0
583.0	24.0
584.0	24.0
585.0	22.0
586.0	19.0
587.0	26.0
588.0	27.0
589.0	22.0
590.0	32.0
591.0	19.0
592.0	33.0
593.0	27.0
594.0	21.0
595.0	20.0
596.0	22.0
597.0	21.0
598.0	29.0
599.0	22.0
600.0	23.0
601.0	28.0
602.0	17.0
603.0	15.0
604.0	17.0
605.0	32.0
606.0	22.0
607.0	20.0
608.0	17.0
609.0	21.0
610.0	28.0
611.0	21.0
612.0	15.0
613.0	9.0
614.0	16.0
615.0	16.0
616.0	13.0
617.0	15.0
618.0	27.0
619.0	14.0
620.0	20.0
621.0	18.0
622.0	21.0
623.0	18.0
624.0	12.0
625.0	16.0
626.0	14.0
627.0	19.0
628.0	17.0
629.0	17.0
630.0	14.0
631.0	11.0
632.0	7.0
633.0	15.0
634.0	14.0
635.0	13.0
636.0	13.0
637.0	15.0
638.0	18.0
639.0	10.0
640.0	19.0
641.0	19.0
642.0	13.0
643.0	8.0
644.0	17.0
645.0	13.0
646.0	9.0
647.0	14.0
648.0	12.0
649.0	8.0
650.0	11.0
651.0	10.0
652.0	6.0
653.0	6.0
654.0	14.0
655.0	12.0
656.0	10.0
657.0	8.0
658.0	10.0
659.0	11.0
660.0	8.0
661.0	12.0
662.0	12.0
663.0	12.0
664.0	9.0
665.0	5.0
666.0	8.0
667.0	10.0
668.0	14.0
669.0	11.0
670.0	7.0
671.0	8.0
672.0	11.0
673.0	10.0
674.0	9.0
675.0	4.0
676.0	13.0
677.0	3.0
678.0	4.0
679.0	5.0
680.0	6.0
681.0	5.0
682.0	8.0
683.0	6.0
684.0	11.0
685.0	9.0
686.0	4.0
687.0	4.0
688.0	10.0
689.0	4.0
690.0	9.0
691.0	5.0
692.0	3.0
693.0	7.0
694.0	6.0
695.0	5.0
696.0	10.0
697.0	6.0
698.0	9.0
699.0	11.0
700.0	1.0
701.0	5.0
702.0	2.0
703.0	3.0
704.0	7.0
705.0	5.0
706.0	6.0
707.0	5.0
708.0	4.0
709.0	3.0
710.0	6.0
711.0	7.0
712.0	5.0
713.0	4.0
714.0	4.0
715.0	7.0
716.0	3.0
717.0	5.0
718.0	6.0
719.0	4.0
720.0	2.0
721.0	3.0
722.0	2.0
723.0	2.0
724.0	5.0
725.0	3.0
726.0	5.0
727.0	2.0
728.0	1.0
729.0	4.0
730.0	5.0
731.0	4.0
732.0	5.0
733.0	4.0
734.0	3.0
735.0	4.0
736.0	3.0
737.0	3.0
738.0	4.0
740.0	2.0
741.0	4.0
742.0	8.0
743.0	5.0
744.0	2.0
745.0	4.0
746.0	2.0
747.0	3.0
748.0	2.0
749.0	1.0
750.0	4.0
751.0	2.0
752.0	1.0
753.0	1.0
754.0	1.0
755.0	2.0
757.0	3.0
758.0	3.0
761.0	1.0
762.0	1.0
763.0	3.0
764.0	2.0
765.0	4.0
766.0	2.0
767.0	1.0
768.0	2.0
769.0	4.0
770.0	2.0
771.0	1.0
772.0	2.0
773.0	5.0
774.0	2.0
775.0	4.0
776.0	4.0
778.0	5.0
779.0	2.0
780.0	2.0
781.0	2.0
782.0	1.0
785.0	1.0
787.0	3.0
788.0	1.0
790.0	1.0
791.0	2.0
793.0	1.0
794.0	1.0
795.0	1.0
796.0	3.0
798.0	1.0
799.0	3.0
801.0	1.0
802.0	2.0
807.0	1.0
808.0	1.0
809.0	1.0
810.0	1.0
813.0	1.0
814.0	1.0
815.0	1.0
816.0	1.0
819.0	2.0
820.0	1.0
822.0	2.0
826.0	2.0
827.0	1.0
831.0	2.0
832.0	1.0
833.0	3.0
834.0	1.0
835.0	1.0
838.0	1.0
