#Insert size (bp)	insert size
667.0	12.0
668.0	13.0
669.0	18.0
670.0	11.0
671.0	7.0
672.0	12.0
673.0	7.0
674.0	10.0
675.0	11.0
676.0	10.0
677.0	11.0
678.0	13.0
679.0	11.0
680.0	13.0
681.0	9.0
682.0	8.0
683.0	11.0
684.0	11.0
685.0	9.0
686.0	11.0
687.0	11.0
688.0	7.0
689.0	10.0
690.0	13.0
691.0	8.0
692.0	13.0
693.0	8.0
694.0	11.0
695.0	9.0
696.0	10.0
697.0	9.0
698.0	8.0
699.0	10.0
700.0	12.0
701.0	11.0
702.0	9.0
703.0	6.0
704.0	4.0
705.0	10.0
706.0	5.0
707.0	5.0
708.0	8.0
709.0	9.0
710.0	12.0
711.0	9.0
712.0	8.0
