[2025-08-19 13:41:31] INFO: CheckM v1.2.4
[2025-08-19 13:41:31] INFO: checkm qa checkm_out/Xanthomonas.ms checkm_out
[2025-08-19 13:41:31] INFO: CheckM data: /data/djs217/miniconda3/envs/checkm_env/checkm_data
[2025-08-19 13:41:31] INFO: [CheckM - qa] Tabulating genome statistics.
[2025-08-19 13:41:31] INFO: Calculating AAI between multi-copy marker genes.
[2025-08-19 13:41:31] INFO: Reading HMM info from file.
[2025-08-19 13:41:33] INFO: Parsing HMM hits to marker genes:
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id                                     Marker lineage   # genomes   # markers   # marker sets   0     1     2    3   4   5+   Completeness   Contamination   Strain heterogeneity  
  GCA_028599415.1_ASM2859941v1_genomic      Xanthomonas (5)       16         1163          401        3    1158   2    0   0   0       99.94            0.05               0.00          
  GCA_028598895.1_ASM2859889v1_genomic      Xanthomonas (5)       16         1163          401        3    1158   2    0   0   0       99.94            0.05               0.00          
  GCA_028598835.1_ASM2859883v1_genomic      Xanthomonas (5)       16         1163          401        3    1159   1    0   0   0       99.94            0.03               0.00          
  GCA_020880895.1_ASM2088089v1_genomic      Xanthomonas (5)       16         1163          401        3    1158   2    0   0   0       99.94            0.05               0.00          
  GCA_020880855.1_ASM2088085v1_genomic      Xanthomonas (5)       16         1163          401        3    1159   1    0   0   0       99.94            0.03               0.00          
  GCA_020880835.1_ASM2088083v1_genomic      Xanthomonas (5)       16         1163          401        3    1159   1    0   0   0       99.94            0.03               0.00          
  GCA_020880635.1_ASM2088063v1_genomic      Xanthomonas (5)       16         1163          401        3    1157   3    0   0   0       99.94            0.17               0.00          
  GCA_020880575.1_ASM2088057v1_genomic      Xanthomonas (5)       16         1163          401        3    1159   1    0   0   0       99.94            0.03               0.00          
  GCA_020880435.1_ASM2088043v1_genomic      Xanthomonas (5)       16         1163          401        3    1153   7    0   0   0       99.94            0.63               0.00          
  GCA_020880415.1_ASM2088041v1_genomic      Xanthomonas (5)       16         1163          401        3    1148   10   2   0   0       99.94            1.13               0.00          
  GCA_020880395.1_ASM2088039v1_genomic      Xanthomonas (5)       16         1163          401        3    1158   2    0   0   0       99.94            0.05               0.00          
  GCA_020880345.1_ASM2088034v1_genomic      Xanthomonas (5)       16         1163          401        3    1159   1    0   0   0       99.94            0.03               0.00          
  GCA_020880315.1_ASM2088031v1_genomic      Xanthomonas (5)       16         1163          401        3    1159   1    0   0   0       99.94            0.03               0.00          
  GCA_020880275.1_ASM2088027v1_genomic      Xanthomonas (5)       16         1163          401        3    1158   2    0   0   0       99.94            0.05               0.00          
  GCA_020880235.1_ASM2088023v1_genomic      Xanthomonas (5)       16         1163          401        3    1157   3    0   0   0       99.94            0.20               0.00          
  GCA_020880165.1_ASM2088016v1_genomic      Xanthomonas (5)       16         1163          401        3    1153   7    0   0   0       99.94            0.63               0.00          
  GCA_020880135.1_ASM2088013v1_genomic      Xanthomonas (5)       16         1163          401        3    1159   1    0   0   0       99.94            0.03               0.00          
  GCA_020880115.1_ASM2088011v1_genomic      Xanthomonas (5)       16         1163          401        3    1159   1    0   0   0       99.94            0.03               0.00          
  GCA_020880045.1_ASM2088004v1_genomic      Xanthomonas (5)       16         1163          401        3    1157   3    0   0   0       99.94            0.20               0.00          
  GCA_020880035.1_ASM2088003v1_genomic      Xanthomonas (5)       16         1163          401        3    1151   9    0   0   0       99.94            0.76               0.00          
  GCA_020880015.1_ASM2088001v1_genomic      Xanthomonas (5)       16         1163          401        3    1157   3    0   0   0       99.94            0.20               0.00          
  GCA_020879875.1_ASM2087987v1_genomic      Xanthomonas (5)       16         1163          401        3    1157   3    0   0   0       99.94            0.20               0.00          
  GCA_020879845.1_ASM2087984v1_genomic      Xanthomonas (5)       16         1163          401        3    1159   1    0   0   0       99.94            0.03               0.00          
  GCA_020879825.1_ASM2087982v1_genomic      Xanthomonas (5)       16         1163          401        3    1157   3    0   0   0       99.94            0.20               0.00          
  GCA_020879815.1_ASM2087981v1_genomic      Xanthomonas (5)       16         1163          401        3    1157   3    0   0   0       99.94            0.20               0.00          
  GCA_020879795.1_ASM2087979v1_genomic      Xanthomonas (5)       16         1163          401        3    1159   1    0   0   0       99.94            0.03               0.00          
  GCA_020879775.1_ASM2087977v1_genomic      Xanthomonas (5)       16         1163          401        3    1157   3    0   0   0       99.94            0.20               0.00          
  GCA_020879745.1_ASM2087974v1_genomic      Xanthomonas (5)       16         1163          401        3    1159   1    0   0   0       99.94            0.03               0.00          
  GCA_020879655.1_ASM2087965v1_genomic      Xanthomonas (5)       16         1163          401        3    1159   1    0   0   0       99.94            0.03               0.00          
  GCA_020879635.1_ASM2087963v1_genomic      Xanthomonas (5)       16         1163          401        3    1159   1    0   0   0       99.94            0.03               0.00          
  GCA_020879415.1_ASM2087941v1_genomic      Xanthomonas (5)       16         1163          401        3    1157   3    0   0   0       99.94            0.20               0.00          
  GCA_020879265.1_ASM2087926v1_genomic      Xanthomonas (5)       16         1163          401        3    1153   7    0   0   0       99.94            0.42               0.00          
  GCA_020879155.1_ASM2087915v1_genomic      Xanthomonas (5)       16         1163          401        3    1153   7    0   0   0       99.94            0.42               0.00          
  GCA_020879135.1_ASM2087913v1_genomic      Xanthomonas (5)       16         1163          401        3    1157   3    0   0   0       99.94            0.20               0.00          
  GCA_019192985.1_ASM1919298v1_genomic      Xanthomonas (5)       16         1163          401        3    1159   1    0   0   0       99.94            0.03               0.00          
  GCA_001908795.1_ASM190879v1_genomic       Xanthomonas (5)       16         1163          401        3    1151   9    0   0   0       99.94            0.76               0.00          
  GCA_001854165.1_ASM185416v1_genomic       Xanthomonas (5)       16         1163          401        3    1159   1    0   0   0       99.94            0.03               0.00          
  GCA_000009165.1_ASM916v1_genomic          Xanthomonas (5)       16         1163          401        3    1159   1    0   0   0       99.94            0.03               0.00          
  GCA_001691375.1_XEU_LMG933_E1.0_genomic   Xanthomonas (5)       16         1163          401        4    1143   16   0   0   0       99.92            1.69              75.00          
  GCA_000802325.1_XEU_66b_E1.0_genomic      Xanthomonas (5)       16         1163          401        4    1154   5    0   0   0       99.89            0.23              60.00          
  GCA_019201325.1_ASM1920132v1_genomic      Xanthomonas (5)       16         1163          401        4    1157   1    1   0   0       99.87            0.53               0.00          
  GCA_020879485.1_ASM2087948v1_genomic      Xanthomonas (5)       16         1163          401        4    1150   9    0   0   0       99.85            0.76               0.00          
  GCA_001691345.1_XEU_LMG909_E1.0_genomic   Xanthomonas (5)       16         1163          401        5    1147   11   0   0   0       99.77            1.35              63.64          
  GCA_001691315.1_XEU_LMG667_E1.0_genomic   Xanthomonas (5)       16         1163          401        6    1146   11   0   0   0       99.61            1.14              36.36          
  GCA_000802345.1_XEU_83M_E1.0_genomic      Xanthomonas (5)       16         1163          401        6    1145   12   0   0   0       99.61            0.92              58.33          
  GCA_001691325.1_XEU_LMG905_E1.0_genomic   Xanthomonas (5)       16         1163          401        6    1142   15   0   0   0       99.60            1.22              66.67          
  GCA_001691385.1_XEU_LMG918_E1.0_genomic   Xanthomonas (5)       16         1163          401        8    1144   11   0   0   0       99.36            1.06              63.64          
  GCA_003136175.1_ASM313617v1_genomic       Xanthomonas (5)       16         1163          401        25   1130   8    0   0   0       97.92            0.78              25.00          
  GCA_020880375.1_ASM2088037v1_genomic      Xanthomonas (5)       16         1163          401        28   1134   1    0   0   0       97.69            0.03               0.00          
  GCA_001401555.1_Xeu_LMG27970_genomic      Xanthomonas (5)       16         1163          401        32   1092   38   1   0   0       96.98            3.45              63.41          
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2025-08-19 13:41:47] INFO: { Current stage: 0:00:16.723 || Total: 0:00:16.723 }
