[2025-08-19 14:08:12] INFO: CheckM v1.2.4
[2025-08-19 14:08:12] INFO: checkm qa --out_format 2 checkm_out/Xanthomonas.ms checkm_out
[2025-08-19 14:08:12] INFO: CheckM data: /data/djs217/miniconda3/envs/checkm_env/checkm_data
[2025-08-19 14:08:12] INFO: [CheckM - qa] Tabulating genome statistics.
[2025-08-19 14:08:12] INFO: Calculating AAI between multi-copy marker genes.
[2025-08-19 14:08:12] INFO: Reading HMM info from file.
[2025-08-19 14:08:14] INFO: Parsing HMM hits to marker genes:
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id                                     Marker lineage   # genomes   # markers   # marker sets   Completeness   Contamination   Strain heterogeneity   Genome size (bp)   # ambiguous bases   # scaffolds   # contigs   N50 (scaffolds)   N50 (contigs)   Mean scaffold length (bp)   Mean contig length (bp)   Longest scaffold (bp)   Longest contig (bp)     GC    GC std (scaffolds > 1kbp)   Coding density   Translation table   # predicted genes   0     1     2    3   4   5+  
  GCA_020879745.1_ASM2087974v1_genomic      Xanthomonas (5)       16         1163          401           99.94            0.03               0.00               5098207                0                97           97           135247           135247                52558                      52558                    386839                 386839         64.69              3.74                 85.83                11                 4330         3    1159   1    0   0   0   
  GCA_020879655.1_ASM2087965v1_genomic      Xanthomonas (5)       16         1163          401           99.94            0.03               0.00               5256227                0               118          118           123182           123182                44544                      44544                    325746                 325746         64.57              4.22                 85.99                11                 4508         3    1159   1    0   0   0   
  GCA_020879635.1_ASM2087963v1_genomic      Xanthomonas (5)       16         1163          401           99.94            0.03               0.00               5190523                0                89           89           148294           148294                58320                      58320                    401869                 401869         64.69              3.90                 86.11                11                 4442         3    1159   1    0   0   0   
  GCA_020879415.1_ASM2087941v1_genomic      Xanthomonas (5)       16         1163          401           99.94            0.20               0.00               5300250                0               115          115           113488           113488                46089                      46089                    257569                 257569         64.54              3.76                 86.05                11                 4577         3    1157   3    0   0   0   
  GCA_020879265.1_ASM2087926v1_genomic      Xanthomonas (5)       16         1163          401           99.94            0.42               0.00               5456988                0               124          124           101621           101621                44007                      44007                    254049                 254049         64.50              4.86                 86.09                11                 4716         3    1153   7    0   0   0   
  GCA_020879155.1_ASM2087915v1_genomic      Xanthomonas (5)       16         1163          401           99.94            0.42               0.00               5438590                0               114          114           114481           114481                47706                      47706                    254049                 254049         64.51              5.26                 86.10                11                 4696         3    1153   7    0   0   0   
  GCA_020879135.1_ASM2087913v1_genomic      Xanthomonas (5)       16         1163          401           99.94            0.20               0.00               5296329                0               130          130           90883            90883                 40740                      40740                    343970                 343970         64.55              3.40                 86.07                11                 4570         3    1157   3    0   0   0   
  GCA_019192985.1_ASM1919298v1_genomic      Xanthomonas (5)       16         1163          401           99.94            0.03               0.00               5125394                0                37           37           354850           354850                138524                     138524                   715915                 715915         64.66              4.51                 85.70                11                 4370         3    1159   1    0   0   0   
  GCA_001908795.1_ASM190879v1_genomic       Xanthomonas (5)       16         1163          401           99.94            0.76               0.00               5500184                0                5            5           5079107          5079107               1100036                    1100036                  5079107                5079107         64.44              2.96                 85.96                11                 4772         3    1151   9    0   0   0   
  GCA_001854165.1_ASM185416v1_genomic       Xanthomonas (5)       16         1163          401           99.94            0.03               0.00               5418283                0                4            4           5178450          5178450               1354570                    1354570                  5178450                5178450         64.56              3.68                 85.98                11                 4684         3    1159   1    0   0   0   
  GCA_000009165.1_ASM916v1_genomic          Xanthomonas (5)       16         1163          401           99.94            0.03               0.00               5420152                0                5            5           5178466          5178466               1084030                    1084030                  5178466                5178466         64.56              4.85                 86.00                11                 4689         3    1159   1    0   0   0   
  GCA_001691375.1_XEU_LMG933_E1.0_genomic   Xanthomonas (5)       16         1163          401           99.92            1.69              75.00               5063804                0               498          498           19253            19253                 10168                      10168                    77066                  77066          64.74              3.29                 85.71                11                 4574         4    1143   16   0   0   0   
  GCA_000802325.1_XEU_66b_E1.0_genomic      Xanthomonas (5)       16         1163          401           99.89            0.23              60.00               5306942                0               384          384           28793            28793                 13820                      13820                    117401                 117401         64.56              3.45                 85.81                11                 4758         4    1154   5    0   0   0   
  GCA_019201325.1_ASM1920132v1_genomic      Xanthomonas (5)       16         1163          401           99.87            0.53               0.00               5173277                0                46           46           333897           333897                112462                     112462                   660964                 660964         64.76              4.60                 86.04                11                 4489         4    1157   1    1   0   0   
  GCA_020879485.1_ASM2087948v1_genomic      Xanthomonas (5)       16         1163          401           99.85            0.76               0.00               5270563                0               127          127           95630            95630                 41500                      41500                    236441                 236441         64.57              4.16                 86.00                11                 4506         4    1150   9    0   0   0   
  GCA_001691345.1_XEU_LMG909_E1.0_genomic   Xanthomonas (5)       16         1163          401           99.77            1.35              63.64               5092005                0               380          380           23348            23348                 13400                      13400                    114212                 114212         64.72              2.87                 85.76                11                 4537         5    1147   11   0   0   0   
  GCA_001691315.1_XEU_LMG667_E1.0_genomic   Xanthomonas (5)       16         1163          401           99.61            1.14              36.36               5396926                0               375          375           29903            29903                 14391                      14391                    131092                 131092         64.48              2.96                 86.09                11                 4862         6    1146   11   0   0   0   
  GCA_000802345.1_XEU_83M_E1.0_genomic      Xanthomonas (5)       16         1163          401           99.61            0.92              58.33               5103637                0               317          317           31385            31385                 16099                      16099                    82658                  82658          64.68              3.00                 85.77                11                 4479         6    1145   12   0   0   0   
  GCA_001691325.1_XEU_LMG905_E1.0_genomic   Xanthomonas (5)       16         1163          401           99.60            1.22              66.67               5157086                0               399          399           24007            24007                 12925                      12925                    134046                 134046         64.71              3.14                 86.05                11                 4610         6    1142   15   0   0   0   
  GCA_001691385.1_XEU_LMG918_E1.0_genomic   Xanthomonas (5)       16         1163          401           99.36            1.06              63.64               5110294                0               407          407           22691            22691                 12556                      12556                    91016                  91016          64.72              3.43                 85.54                11                 4585         8    1144   11   0   0   0   
  GCA_003136175.1_ASM313617v1_genomic       Xanthomonas (5)       16         1163          401           97.92            0.78              25.00               4922982               630              323          332           23748            23537                 15241                      14826                    120313                 120313         64.73              3.13                 85.96                11                 4346         25   1130   8    0   0   0   
  GCA_020880375.1_ASM2088037v1_genomic      Xanthomonas (5)       16         1163          401           97.69            0.03               0.00               5249995                0               150          150           76453            76453                 34999                      34999                    160817                 160817         64.57              4.16                 86.10                11                 4523         28   1134   1    0   0   0   
  GCA_001401555.1_Xeu_LMG27970_genomic      Xanthomonas (5)       16         1163          401           96.98            3.45              63.41               5037373                0               1491         1491           9186             9186                  3378                       3378                    42983                  42983          64.68              3.21                 85.89                11                 5342         32   1092   38   1   0   0   
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2025-08-19 14:08:29] INFO: { Current stage: 0:00:16.740 || Total: 0:00:16.740 }
