#Coverage	Number of genomic locations
291.0	16.0
292.0	26.0
293.0	19.0
294.0	11.0
295.0	20.0
296.0	21.0
297.0	11.0
298.0	16.0
299.0	9.0
300.0	7.0
301.0	7.0
302.0	7.0
303.0	8.0
304.0	10.0
305.0	3.0
306.0	7.0
307.0	9.0
308.0	7.0
309.0	11.0
310.0	9.0
311.0	11.0
312.0	9.0
313.0	11.0
314.0	10.0
315.0	16.0
316.0	7.0
317.0	13.0
318.0	14.0
319.0	7.0
320.0	10.0
321.0	12.0
322.0	8.0
323.0	15.0
324.0	7.0
325.0	9.0
326.0	10.0
327.0	8.0
328.0	14.0
329.0	5.0
330.0	13.0
331.0	9.0
332.0	6.0
333.0	9.0
334.0	12.0
335.0	7.0
336.0	9.0
337.0	12.0
338.0	3.0
339.0	5.0
340.0	16.0
341.0	6.0
342.0	8.0
343.0	3.0
344.0	10.0
345.0	11.0
346.0	3.0
347.0	8.0
348.0	6.0
349.0	5.0
350.0	8.0
351.0	8.0
352.0	8.0
353.0	6.0
354.0	12.0
355.0	8.0
356.0	15.0
357.0	27.0
358.0	12.0
359.0	7.0
360.0	10.0
361.0	8.0
362.0	8.0
363.0	6.0
364.0	7.0
365.0	6.0
366.0	5.0
367.0	10.0
368.0	7.0
369.0	11.0
370.0	17.0
371.0	9.0
372.0	16.0
373.0	5.0
374.0	7.0
375.0	12.0
376.0	7.0
377.0	10.0
378.0	14.0
379.0	10.0
380.0	6.0
381.0	7.0
382.0	6.0
383.0	7.0
384.0	12.0
385.0	3.0
386.0	4.0
387.0	7.0
388.0	11.0
389.0	7.0
391.0	5.0
392.0	6.0
393.0	10.0
394.0	11.0
395.0	4.0
396.0	3.0
397.0	10.0
398.0	2.0
399.0	5.0
400.0	4.0
401.0	4.0
402.0	3.0
403.0	5.0
404.0	7.0
405.0	9.0
406.0	13.0
407.0	7.0
408.0	8.0
409.0	13.0
410.0	4.0
411.0	4.0
412.0	11.0
413.0	6.0
414.0	3.0
415.0	7.0
416.0	5.0
417.0	4.0
418.0	3.0
419.0	4.0
420.0	3.0
421.0	4.0
422.0	4.0
423.0	5.0
424.0	5.0
425.0	4.0
426.0	2.0
427.0	2.0
429.0	2.0
430.0	2.0
431.0	2.0
432.0	1.0
433.0	5.0
434.0	2.0
435.0	2.0
436.0	3.0
437.0	5.0
438.0	2.0
439.0	3.0
440.0	2.0
441.0	8.0
442.0	3.0
443.0	7.0
444.0	5.0
445.0	4.0
447.0	1.0
448.0	2.0
450.0	1.0
451.0	2.0
452.0	1.0
453.0	3.0
454.0	6.0
455.0	1.0
456.0	2.0
457.0	2.0
458.0	5.0
459.0	1.0
460.0	1.0
461.0	2.0
462.0	5.0
463.0	3.0
464.0	1.0
465.0	3.0
466.0	2.0
467.0	2.0
468.0	3.0
469.0	7.0
470.0	2.0
471.0	1.0
472.0	1.0
473.0	2.0
474.0	3.0
475.0	1.0
476.0	1.0
477.0	3.0
478.0	2.0
479.0	1.0
480.0	7.0
481.0	5.0
482.0	5.0
483.0	2.0
484.0	6.0
485.0	1.0
486.0	5.0
487.0	2.0
488.0	3.0
489.0	7.0
490.0	8.0
491.0	5.0
492.0	3.0
493.0	3.0
494.0	3.0
495.0	1.0
496.0	4.0
497.0	1.0
499.0	1.0
500.0	3.0
502.0	2.0
503.0	2.0
506.0	2.0
508.0	1.0
509.0	2.0
510.0	5.0
511.0	2.0
512.0	2.0
513.0	4.0
514.0	7.0
516.0	2.0
517.0	1.0
518.0	2.0
519.0	4.0
520.0	1.0
521.0	1.0
522.0	1.0
524.0	1.0
525.0	5.0
532.0	1.0
533.0	1.0
534.0	1.0
536.0	2.0
544.0	1.0
547.0	1.0
553.0	1.0
554.0	1.0
555.0	1.0
556.0	3.0
558.0	1.0
560.0	2.0
563.0	2.0
564.0	1.0
565.0	2.0
585.0	1.0
586.0	1.0
588.0	1.0
589.0	2.0
597.0	1.0
599.0	1.0
601.0	1.0
603.0	1.0
604.0	1.0
605.0	1.0
607.0	1.0
608.0	2.0
609.0	2.0
615.0	1.0
617.0	1.0
625.0	2.0
632.0	1.0
635.0	1.0
648.0	1.0
650.0	1.0
651.0	1.0
653.0	1.0
664.0	1.0
668.0	1.0
672.0	1.0
673.0	2.0
675.0	2.0
676.0	2.0
677.0	1.0
680.0	1.0
682.0	1.0
687.0	1.0
688.0	1.0
689.0	1.0
694.0	2.0
696.0	2.0
698.0	1.0
699.0	2.0
700.0	1.0
701.0	2.0
703.0	2.0
704.0	1.0
705.0	1.0
706.0	3.0
710.0	1.0
711.0	1.0
712.0	3.0
714.0	1.0
740.0	1.0
743.0	1.0
744.0	2.0
748.0	3.0
749.0	2.0
753.0	1.0
774.0	2.0
775.0	1.0
778.0	2.0
779.0	2.0
781.0	2.0
782.0	3.0
783.0	4.0
784.0	1.0
786.0	2.0
789.0	3.0
790.0	1.0
792.0	2.0
793.0	1.0
794.0	2.0
796.0	2.0
797.0	4.0
798.0	8.0
799.0	2.0
800.0	2.0
801.0	4.0
802.0	2.0
803.0	2.0
804.0	3.0
805.0	1.0
807.0	1.0
809.0	1.0
