#Coverage	Number of genomic locations
395.0	30.0
396.0	24.0
397.0	29.0
398.0	39.0
399.0	28.0
400.0	25.0
401.0	22.0
402.0	19.0
403.0	19.0
404.0	24.0
405.0	17.0
406.0	10.0
407.0	15.0
408.0	14.0
409.0	9.0
410.0	10.0
411.0	15.0
412.0	15.0
413.0	11.0
414.0	17.0
415.0	16.0
416.0	10.0
417.0	16.0
418.0	9.0
419.0	4.0
420.0	7.0
421.0	18.0
422.0	10.0
423.0	13.0
424.0	9.0
425.0	6.0
426.0	7.0
427.0	12.0
428.0	12.0
429.0	8.0
430.0	14.0
431.0	14.0
432.0	10.0
433.0	9.0
434.0	7.0
435.0	14.0
436.0	6.0
437.0	5.0
438.0	3.0
439.0	8.0
440.0	12.0
441.0	7.0
442.0	8.0
443.0	9.0
444.0	3.0
445.0	7.0
446.0	11.0
447.0	7.0
448.0	12.0
449.0	5.0
450.0	15.0
451.0	11.0
452.0	15.0
453.0	7.0
454.0	5.0
455.0	12.0
456.0	7.0
457.0	17.0
458.0	12.0
459.0	10.0
460.0	9.0
461.0	10.0
462.0	10.0
463.0	12.0
464.0	7.0
465.0	5.0
466.0	9.0
467.0	6.0
468.0	5.0
469.0	10.0
470.0	16.0
471.0	16.0
472.0	10.0
473.0	16.0
474.0	11.0
475.0	11.0
476.0	9.0
477.0	9.0
478.0	18.0
479.0	14.0
480.0	8.0
481.0	14.0
482.0	21.0
483.0	24.0
484.0	27.0
485.0	23.0
486.0	21.0
487.0	15.0
488.0	19.0
489.0	17.0
490.0	23.0
491.0	15.0
492.0	24.0
493.0	17.0
494.0	23.0
495.0	17.0
496.0	25.0
497.0	31.0
498.0	30.0
499.0	24.0
500.0	26.0
501.0	16.0
502.0	19.0
503.0	21.0
504.0	11.0
505.0	23.0
506.0	14.0
507.0	14.0
508.0	9.0
509.0	21.0
510.0	24.0
511.0	17.0
512.0	13.0
513.0	8.0
514.0	7.0
515.0	12.0
516.0	16.0
517.0	9.0
518.0	11.0
519.0	6.0
520.0	21.0
521.0	5.0
522.0	12.0
523.0	14.0
524.0	15.0
525.0	10.0
526.0	22.0
527.0	14.0
528.0	16.0
529.0	17.0
530.0	9.0
531.0	22.0
532.0	16.0
533.0	18.0
534.0	19.0
535.0	17.0
536.0	12.0
537.0	16.0
538.0	27.0
539.0	17.0
540.0	12.0
541.0	10.0
542.0	3.0
543.0	8.0
544.0	11.0
545.0	21.0
546.0	9.0
547.0	7.0
548.0	9.0
549.0	6.0
550.0	5.0
551.0	5.0
552.0	9.0
553.0	7.0
554.0	9.0
555.0	6.0
556.0	8.0
557.0	5.0
558.0	6.0
559.0	8.0
560.0	4.0
561.0	9.0
562.0	16.0
563.0	7.0
564.0	10.0
565.0	10.0
566.0	14.0
567.0	12.0
568.0	2.0
569.0	4.0
570.0	8.0
571.0	5.0
572.0	6.0
573.0	6.0
574.0	11.0
575.0	17.0
576.0	8.0
577.0	8.0
578.0	9.0
579.0	3.0
580.0	2.0
581.0	3.0
582.0	7.0
583.0	8.0
584.0	7.0
585.0	6.0
586.0	9.0
587.0	5.0
588.0	18.0
589.0	7.0
590.0	13.0
591.0	6.0
592.0	9.0
593.0	9.0
594.0	8.0
595.0	11.0
596.0	3.0
597.0	8.0
598.0	1.0
599.0	5.0
600.0	7.0
601.0	4.0
602.0	5.0
603.0	3.0
604.0	4.0
605.0	9.0
606.0	7.0
607.0	1.0
608.0	3.0
609.0	4.0
610.0	8.0
611.0	6.0
612.0	6.0
613.0	8.0
614.0	8.0
615.0	5.0
616.0	4.0
617.0	5.0
618.0	7.0
621.0	5.0
622.0	6.0
623.0	3.0
624.0	1.0
625.0	1.0
627.0	4.0
628.0	1.0
629.0	4.0
631.0	3.0
632.0	3.0
633.0	5.0
634.0	6.0
642.0	4.0
643.0	1.0
644.0	1.0
646.0	1.0
649.0	1.0
650.0	1.0
652.0	1.0
654.0	1.0
655.0	1.0
656.0	1.0
658.0	1.0
661.0	1.0
662.0	1.0
663.0	1.0
664.0	1.0
666.0	1.0
669.0	1.0
670.0	1.0
678.0	4.0
679.0	2.0
680.0	1.0
686.0	1.0
688.0	2.0
694.0	1.0
696.0	5.0
697.0	2.0
699.0	1.0
700.0	1.0
701.0	2.0
702.0	1.0
703.0	2.0
704.0	3.0
705.0	3.0
707.0	1.0
708.0	2.0
714.0	1.0
715.0	2.0
