#Coverage	Number of genomic locations
348.0	282.0
349.0	269.0
350.0	269.0
351.0	273.0
352.0	261.0
353.0	244.0
354.0	252.0
355.0	218.0
356.0	224.0
357.0	186.0
358.0	220.0
359.0	194.0
360.0	185.0
361.0	184.0
362.0	179.0
363.0	182.0
364.0	175.0
365.0	159.0
366.0	177.0
367.0	158.0
368.0	166.0
369.0	153.0
370.0	166.0
371.0	150.0
372.0	165.0
373.0	122.0
374.0	129.0
375.0	99.0
376.0	115.0
377.0	89.0
378.0	98.0
379.0	96.0
380.0	72.0
381.0	97.0
382.0	82.0
383.0	68.0
384.0	97.0
385.0	63.0
386.0	58.0
387.0	57.0
388.0	69.0
389.0	67.0
390.0	65.0
391.0	65.0
392.0	68.0
393.0	64.0
394.0	54.0
395.0	49.0
396.0	60.0
397.0	65.0
398.0	52.0
399.0	85.0
400.0	55.0
401.0	54.0
402.0	54.0
403.0	62.0
404.0	59.0
405.0	45.0
406.0	58.0
407.0	52.0
408.0	52.0
409.0	59.0
410.0	44.0
411.0	51.0
412.0	48.0
413.0	64.0
414.0	59.0
415.0	69.0
416.0	50.0
417.0	46.0
418.0	56.0
419.0	47.0
420.0	48.0
421.0	48.0
422.0	61.0
423.0	54.0
424.0	42.0
425.0	47.0
426.0	44.0
427.0	36.0
428.0	38.0
429.0	32.0
430.0	45.0
431.0	42.0
432.0	29.0
433.0	16.0
434.0	26.0
435.0	42.0
436.0	39.0
437.0	23.0
438.0	36.0
439.0	28.0
440.0	37.0
441.0	32.0
442.0	31.0
443.0	30.0
444.0	36.0
445.0	31.0
446.0	21.0
447.0	23.0
448.0	20.0
449.0	32.0
450.0	26.0
451.0	31.0
452.0	29.0
453.0	20.0
454.0	37.0
455.0	27.0
456.0	15.0
457.0	14.0
458.0	33.0
459.0	24.0
460.0	29.0
461.0	21.0
462.0	16.0
463.0	25.0
464.0	17.0
465.0	18.0
466.0	22.0
467.0	23.0
468.0	18.0
469.0	29.0
470.0	32.0
471.0	17.0
472.0	18.0
473.0	18.0
474.0	21.0
475.0	25.0
476.0	19.0
477.0	15.0
478.0	17.0
479.0	10.0
480.0	26.0
481.0	18.0
482.0	13.0
483.0	11.0
484.0	20.0
485.0	7.0
486.0	19.0
487.0	19.0
488.0	12.0
489.0	19.0
490.0	15.0
491.0	27.0
492.0	12.0
493.0	18.0
494.0	9.0
495.0	14.0
496.0	11.0
497.0	11.0
498.0	17.0
499.0	8.0
500.0	7.0
501.0	6.0
502.0	5.0
503.0	7.0
504.0	4.0
505.0	10.0
506.0	7.0
507.0	6.0
508.0	6.0
509.0	7.0
510.0	9.0
511.0	2.0
512.0	6.0
513.0	6.0
514.0	8.0
515.0	2.0
516.0	3.0
517.0	3.0
518.0	5.0
519.0	5.0
520.0	7.0
521.0	12.0
522.0	10.0
523.0	5.0
524.0	10.0
525.0	9.0
526.0	14.0
527.0	8.0
528.0	14.0
529.0	6.0
530.0	5.0
531.0	4.0
532.0	6.0
533.0	7.0
534.0	12.0
535.0	5.0
536.0	7.0
537.0	4.0
538.0	9.0
539.0	5.0
540.0	3.0
541.0	6.0
542.0	4.0
543.0	4.0
544.0	9.0
545.0	10.0
546.0	10.0
547.0	13.0
548.0	6.0
549.0	7.0
550.0	9.0
551.0	5.0
552.0	5.0
553.0	6.0
554.0	13.0
555.0	8.0
556.0	11.0
557.0	3.0
558.0	5.0
559.0	5.0
560.0	8.0
561.0	12.0
562.0	10.0
563.0	7.0
564.0	7.0
565.0	11.0
566.0	8.0
567.0	3.0
568.0	6.0
569.0	6.0
570.0	9.0
571.0	6.0
572.0	12.0
573.0	7.0
574.0	3.0
575.0	8.0
576.0	7.0
578.0	3.0
579.0	7.0
580.0	5.0
581.0	3.0
582.0	12.0
583.0	4.0
584.0	7.0
585.0	8.0
586.0	5.0
587.0	11.0
588.0	5.0
589.0	11.0
590.0	10.0
591.0	9.0
592.0	9.0
593.0	4.0
594.0	10.0
595.0	6.0
596.0	6.0
597.0	3.0
598.0	9.0
600.0	3.0
601.0	4.0
602.0	2.0
603.0	2.0
604.0	4.0
605.0	3.0
606.0	4.0
607.0	4.0
608.0	6.0
609.0	1.0
610.0	10.0
611.0	4.0
612.0	9.0
613.0	8.0
614.0	13.0
615.0	4.0
616.0	7.0
617.0	9.0
618.0	8.0
619.0	6.0
620.0	4.0
621.0	7.0
622.0	8.0
623.0	4.0
624.0	6.0
625.0	8.0
626.0	4.0
627.0	4.0
628.0	5.0
629.0	3.0
630.0	2.0
631.0	4.0
632.0	8.0
633.0	4.0
634.0	2.0
635.0	4.0
636.0	5.0
637.0	4.0
638.0	3.0
639.0	2.0
640.0	3.0
641.0	2.0
642.0	4.0
643.0	3.0
644.0	1.0
645.0	8.0
646.0	3.0
647.0	5.0
648.0	7.0
649.0	1.0
650.0	5.0
651.0	5.0
652.0	3.0
653.0	5.0
654.0	5.0
655.0	4.0
656.0	5.0
657.0	4.0
658.0	6.0
659.0	4.0
660.0	2.0
661.0	11.0
662.0	4.0
663.0	9.0
664.0	5.0
665.0	4.0
666.0	3.0
667.0	4.0
668.0	8.0
669.0	3.0
670.0	4.0
671.0	4.0
672.0	8.0
673.0	3.0
674.0	7.0
675.0	9.0
676.0	8.0
677.0	2.0
678.0	7.0
679.0	2.0
680.0	1.0
681.0	9.0
682.0	2.0
683.0	7.0
684.0	6.0
685.0	5.0
686.0	3.0
687.0	6.0
688.0	5.0
689.0	4.0
690.0	7.0
691.0	8.0
692.0	4.0
693.0	11.0
694.0	6.0
695.0	4.0
696.0	4.0
697.0	3.0
698.0	4.0
699.0	8.0
700.0	3.0
701.0	3.0
702.0	3.0
703.0	9.0
704.0	7.0
705.0	4.0
706.0	4.0
707.0	6.0
708.0	2.0
709.0	5.0
710.0	6.0
711.0	8.0
712.0	2.0
713.0	6.0
714.0	7.0
715.0	8.0
716.0	3.0
717.0	14.0
718.0	5.0
719.0	5.0
720.0	9.0
721.0	5.0
722.0	9.0
723.0	3.0
724.0	7.0
725.0	9.0
726.0	7.0
727.0	6.0
728.0	2.0
729.0	10.0
730.0	4.0
731.0	11.0
732.0	7.0
733.0	1.0
734.0	3.0
735.0	3.0
736.0	3.0
737.0	5.0
738.0	5.0
739.0	2.0
740.0	5.0
741.0	3.0
742.0	5.0
743.0	6.0
744.0	6.0
745.0	8.0
746.0	9.0
747.0	9.0
748.0	4.0
749.0	13.0
750.0	8.0
751.0	3.0
752.0	2.0
753.0	5.0
754.0	2.0
755.0	3.0
756.0	1.0
757.0	3.0
758.0	3.0
759.0	2.0
760.0	2.0
761.0	2.0
762.0	4.0
763.0	4.0
764.0	6.0
765.0	3.0
766.0	3.0
767.0	7.0
768.0	13.0
769.0	3.0
770.0	3.0
771.0	2.0
772.0	3.0
773.0	4.0
774.0	4.0
776.0	8.0
777.0	4.0
778.0	5.0
779.0	5.0
780.0	7.0
781.0	8.0
782.0	6.0
783.0	2.0
784.0	4.0
785.0	4.0
786.0	6.0
787.0	8.0
788.0	7.0
789.0	11.0
790.0	5.0
791.0	4.0
792.0	8.0
793.0	8.0
794.0	5.0
795.0	4.0
796.0	7.0
797.0	5.0
798.0	8.0
799.0	10.0
800.0	4.0
801.0	2.0
802.0	4.0
803.0	5.0
804.0	9.0
805.0	7.0
806.0	6.0
807.0	4.0
808.0	8.0
809.0	8.0
810.0	8.0
811.0	6.0
812.0	8.0
813.0	7.0
814.0	10.0
815.0	9.0
816.0	10.0
817.0	10.0
818.0	11.0
819.0	7.0
820.0	8.0
821.0	5.0
822.0	9.0
823.0	4.0
824.0	7.0
825.0	1.0
826.0	5.0
827.0	12.0
828.0	7.0
829.0	15.0
830.0	11.0
831.0	8.0
832.0	10.0
833.0	14.0
834.0	9.0
835.0	6.0
836.0	6.0
837.0	8.0
838.0	11.0
839.0	11.0
840.0	6.0
841.0	7.0
842.0	4.0
843.0	7.0
844.0	15.0
845.0	10.0
846.0	6.0
847.0	14.0
848.0	15.0
849.0	20.0
850.0	12.0
851.0	7.0
852.0	18.0
853.0	13.0
854.0	15.0
855.0	10.0
856.0	18.0
857.0	19.0
858.0	17.0
859.0	17.0
860.0	14.0
861.0	16.0
862.0	13.0
863.0	15.0
864.0	16.0
865.0	15.0
866.0	13.0
867.0	20.0
868.0	11.0
869.0	17.0
870.0	9.0
871.0	13.0
872.0	16.0
873.0	13.0
874.0	8.0
875.0	11.0
876.0	8.0
877.0	19.0
878.0	17.0
879.0	6.0
880.0	9.0
881.0	8.0
882.0	16.0
883.0	12.0
884.0	10.0
885.0	8.0
886.0	13.0
887.0	9.0
888.0	12.0
889.0	11.0
890.0	10.0
891.0	12.0
892.0	8.0
893.0	20.0
894.0	11.0
895.0	6.0
896.0	11.0
897.0	17.0
898.0	18.0
899.0	11.0
900.0	20.0
901.0	16.0
902.0	14.0
903.0	17.0
904.0	17.0
905.0	13.0
906.0	16.0
907.0	19.0
908.0	13.0
909.0	14.0
910.0	17.0
911.0	10.0
912.0	15.0
913.0	11.0
914.0	14.0
915.0	9.0
916.0	12.0
917.0	14.0
918.0	8.0
919.0	14.0
920.0	11.0
921.0	11.0
922.0	8.0
923.0	10.0
924.0	15.0
925.0	14.0
926.0	10.0
927.0	12.0
928.0	7.0
929.0	15.0
930.0	7.0
931.0	9.0
932.0	6.0
933.0	14.0
934.0	11.0
935.0	10.0
936.0	11.0
937.0	10.0
938.0	8.0
939.0	13.0
940.0	14.0
941.0	5.0
942.0	10.0
943.0	12.0
944.0	12.0
945.0	10.0
946.0	9.0
947.0	9.0
948.0	5.0
949.0	7.0
950.0	6.0
951.0	7.0
952.0	8.0
953.0	10.0
954.0	8.0
955.0	5.0
956.0	14.0
957.0	10.0
958.0	7.0
959.0	4.0
960.0	11.0
961.0	5.0
962.0	8.0
963.0	11.0
964.0	6.0
965.0	1.0
966.0	9.0
967.0	8.0
968.0	4.0
969.0	13.0
970.0	6.0
971.0	13.0
972.0	10.0
973.0	9.0
974.0	8.0
975.0	8.0
976.0	12.0
977.0	8.0
978.0	10.0
979.0	6.0
980.0	13.0
981.0	9.0
982.0	7.0
983.0	12.0
984.0	7.0
985.0	10.0
986.0	14.0
987.0	7.0
988.0	10.0
989.0	18.0
990.0	12.0
991.0	9.0
992.0	16.0
993.0	13.0
994.0	9.0
995.0	14.0
996.0	6.0
997.0	9.0
998.0	14.0
999.0	13.0
1000.0	8.0
1001.0	4.0
1002.0	7.0
1003.0	16.0
1004.0	10.0
1005.0	6.0
1006.0	4.0
1007.0	7.0
1008.0	8.0
1009.0	4.0
1010.0	9.0
1011.0	8.0
1012.0	9.0
1013.0	7.0
1014.0	8.0
1015.0	5.0
1016.0	4.0
1017.0	10.0
1018.0	7.0
1019.0	6.0
1020.0	9.0
1021.0	11.0
1022.0	7.0
1023.0	8.0
1024.0	6.0
1025.0	11.0
1026.0	4.0
1027.0	11.0
1028.0	8.0
1029.0	7.0
1030.0	14.0
1031.0	10.0
1032.0	10.0
1033.0	12.0
1034.0	7.0
1035.0	11.0
1036.0	11.0
1037.0	8.0
1038.0	12.0
1039.0	12.0
1040.0	5.0
1041.0	7.0
1042.0	11.0
1043.0	7.0
1044.0	7.0
1045.0	11.0
1046.0	9.0
1047.0	10.0
1048.0	8.0
1049.0	15.0
1050.0	12.0
1051.0	8.0
1052.0	10.0
1053.0	10.0
1054.0	7.0
1055.0	7.0
1056.0	14.0
1057.0	7.0
1058.0	7.0
1059.0	8.0
1060.0	6.0
1061.0	8.0
1062.0	8.0
1063.0	10.0
1064.0	7.0
1065.0	10.0
1066.0	14.0
1067.0	9.0
1068.0	15.0
1069.0	11.0
1070.0	16.0
1071.0	7.0
1072.0	9.0
1073.0	17.0
1074.0	8.0
1075.0	6.0
1076.0	14.0
1077.0	13.0
1078.0	7.0
1079.0	15.0
1080.0	5.0
1081.0	10.0
1082.0	11.0
1083.0	5.0
1084.0	6.0
1085.0	4.0
1086.0	9.0
1087.0	5.0
1088.0	6.0
1089.0	8.0
1090.0	5.0
1091.0	9.0
1092.0	4.0
1093.0	8.0
1094.0	10.0
1095.0	5.0
1096.0	4.0
1097.0	10.0
1098.0	5.0
1099.0	7.0
1100.0	9.0
1101.0	5.0
1102.0	3.0
1103.0	11.0
1104.0	8.0
1105.0	11.0
1106.0	5.0
1107.0	6.0
1108.0	5.0
1109.0	5.0
1110.0	4.0
1111.0	4.0
1112.0	9.0
1113.0	5.0
1114.0	4.0
1115.0	12.0
1116.0	5.0
1117.0	2.0
1118.0	6.0
1119.0	4.0
1120.0	4.0
1121.0	6.0
1122.0	7.0
1123.0	3.0
1124.0	1.0
1125.0	1.0
1126.0	3.0
1127.0	5.0
1128.0	4.0
1129.0	4.0
1130.0	3.0
1131.0	6.0
1132.0	4.0
1133.0	4.0
1134.0	6.0
1135.0	7.0
1136.0	4.0
1137.0	1.0
1138.0	2.0
1139.0	2.0
1140.0	6.0
1141.0	2.0
1142.0	4.0
1143.0	3.0
1144.0	1.0
1145.0	3.0
1146.0	4.0
1147.0	1.0
1150.0	3.0
1151.0	5.0
1152.0	2.0
1153.0	1.0
1154.0	3.0
1155.0	1.0
1156.0	2.0
1157.0	3.0
1158.0	2.0
1159.0	2.0
1160.0	2.0
1161.0	2.0
1163.0	1.0
1164.0	1.0
1165.0	1.0
1166.0	3.0
1167.0	7.0
1168.0	3.0
1169.0	3.0
1170.0	5.0
1171.0	2.0
1173.0	2.0
1174.0	2.0
1175.0	2.0
1176.0	1.0
1177.0	2.0
1178.0	2.0
1179.0	5.0
1180.0	2.0
1181.0	4.0
1182.0	3.0
1183.0	3.0
1184.0	3.0
1185.0	6.0
1186.0	4.0
1187.0	4.0
1188.0	6.0
1189.0	4.0
1190.0	4.0
1191.0	2.0
1192.0	3.0
1193.0	3.0
1194.0	1.0
1195.0	9.0
1196.0	1.0
1197.0	3.0
1198.0	5.0
1199.0	3.0
1200.0	6.0
1202.0	5.0
1203.0	3.0
1204.0	1.0
1205.0	2.0
1206.0	5.0
1207.0	3.0
1208.0	1.0
1210.0	4.0
1211.0	2.0
1212.0	2.0
1213.0	1.0
1214.0	1.0
1216.0	2.0
1218.0	4.0
1219.0	1.0
1220.0	3.0
1221.0	1.0
1223.0	2.0
1225.0	2.0
1226.0	1.0
1227.0	2.0
1228.0	3.0
1229.0	2.0
1230.0	3.0
1231.0	2.0
1232.0	1.0
1233.0	2.0
1234.0	6.0
1235.0	3.0
1236.0	4.0
1237.0	2.0
1238.0	4.0
1239.0	2.0
1240.0	1.0
1241.0	3.0
1242.0	1.0
1243.0	2.0
1244.0	3.0
1245.0	1.0
1246.0	3.0
1247.0	2.0
1248.0	1.0
1249.0	1.0
1250.0	1.0
1252.0	4.0
1253.0	2.0
1255.0	1.0
1256.0	1.0
1257.0	2.0
1258.0	4.0
1259.0	4.0
1261.0	2.0
1262.0	1.0
1263.0	2.0
1264.0	1.0
1267.0	3.0
1268.0	4.0
1270.0	2.0
1271.0	2.0
1272.0	1.0
1274.0	1.0
1275.0	1.0
1276.0	2.0
1277.0	2.0
1278.0	2.0
1279.0	2.0
1280.0	2.0
1281.0	3.0
1282.0	1.0
1284.0	1.0
1285.0	1.0
1286.0	1.0
1288.0	3.0
1289.0	2.0
1290.0	1.0
1291.0	2.0
1293.0	1.0
1294.0	2.0
1295.0	1.0
1296.0	4.0
1297.0	1.0
1298.0	1.0
1302.0	1.0
1304.0	1.0
1305.0	1.0
1308.0	2.0
1309.0	2.0
1313.0	1.0
1314.0	1.0
1316.0	1.0
1317.0	3.0
1325.0	1.0
1332.0	4.0
1340.0	1.0
1344.0	1.0
1348.0	4.0
1350.0	1.0
1357.0	1.0
1358.0	1.0
1366.0	1.0
1367.0	1.0
1388.0	1.0
1389.0	1.0
1390.0	1.0
1401.0	1.0
1403.0	1.0
1404.0	2.0
1405.0	1.0
1406.0	1.0
1407.0	1.0
1408.0	1.0
1409.0	1.0
1410.0	1.0
1411.0	2.0
1412.0	1.0
1413.0	1.0
1414.0	1.0
1430.0	1.0
1432.0	1.0
1438.0	1.0
1442.0	1.0
1449.0	1.0
1465.0	1.0
1468.0	1.0
1473.0	1.0
1478.0	1.0
1481.0	1.0
1485.0	1.0
1490.0	1.0
1491.0	1.0
1496.0	1.0
1500.0	2.0
1501.0	1.0
1504.0	2.0
1505.0	1.0
1511.0	1.0
1514.0	2.0
1521.0	1.0
1531.0	1.0
1539.0	1.0
1541.0	1.0
1544.0	1.0
1549.0	1.0
1550.0	1.0
1564.0	1.0
1566.0	1.0
1568.0	1.0
1570.0	1.0
1574.0	1.0
1579.0	2.0
1583.0	1.0
1584.0	1.0
1588.0	1.0
1593.0	2.0
