#Coverage	Number of genomic locations
439.0	110.0
440.0	110.0
441.0	115.0
442.0	130.0
443.0	124.0
444.0	116.0
445.0	116.0
446.0	150.0
447.0	142.0
448.0	156.0
449.0	140.0
450.0	154.0
451.0	161.0
452.0	165.0
453.0	160.0
454.0	151.0
455.0	158.0
456.0	154.0
457.0	128.0
458.0	125.0
459.0	138.0
460.0	141.0
461.0	128.0
462.0	119.0
463.0	126.0
464.0	105.0
465.0	112.0
466.0	98.0
467.0	126.0
468.0	100.0
469.0	92.0
470.0	78.0
471.0	112.0
472.0	80.0
473.0	96.0
474.0	94.0
475.0	95.0
476.0	88.0
477.0	87.0
478.0	78.0
479.0	94.0
480.0	84.0
481.0	95.0
482.0	68.0
483.0	80.0
484.0	73.0
485.0	69.0
486.0	87.0
487.0	54.0
488.0	59.0
489.0	52.0
490.0	39.0
491.0	52.0
492.0	35.0
493.0	39.0
494.0	36.0
495.0	29.0
496.0	30.0
497.0	42.0
498.0	27.0
499.0	31.0
500.0	23.0
501.0	34.0
502.0	46.0
503.0	32.0
504.0	30.0
505.0	34.0
506.0	36.0
507.0	27.0
508.0	35.0
509.0	29.0
510.0	47.0
511.0	57.0
512.0	41.0
513.0	39.0
514.0	43.0
515.0	29.0
516.0	50.0
517.0	34.0
518.0	28.0
519.0	32.0
520.0	23.0
521.0	20.0
522.0	17.0
523.0	32.0
524.0	23.0
525.0	15.0
526.0	24.0
527.0	17.0
528.0	14.0
529.0	17.0
530.0	21.0
531.0	23.0
532.0	14.0
533.0	24.0
534.0	20.0
535.0	16.0
536.0	23.0
537.0	21.0
538.0	21.0
539.0	11.0
540.0	21.0
541.0	18.0
542.0	18.0
543.0	20.0
544.0	23.0
545.0	14.0
546.0	23.0
547.0	10.0
548.0	13.0
549.0	20.0
550.0	12.0
551.0	10.0
552.0	13.0
553.0	7.0
554.0	10.0
555.0	13.0
556.0	11.0
557.0	6.0
558.0	6.0
559.0	10.0
560.0	9.0
561.0	12.0
562.0	10.0
563.0	6.0
564.0	7.0
565.0	13.0
566.0	13.0
567.0	12.0
568.0	11.0
569.0	7.0
570.0	10.0
571.0	8.0
572.0	10.0
573.0	12.0
574.0	13.0
575.0	12.0
576.0	16.0
577.0	5.0
578.0	14.0
579.0	13.0
580.0	8.0
581.0	12.0
582.0	6.0
583.0	12.0
584.0	11.0
585.0	11.0
586.0	8.0
587.0	9.0
588.0	7.0
589.0	13.0
590.0	9.0
591.0	7.0
592.0	6.0
593.0	8.0
594.0	3.0
595.0	5.0
596.0	5.0
597.0	5.0
598.0	5.0
599.0	13.0
600.0	3.0
601.0	6.0
602.0	6.0
603.0	7.0
604.0	11.0
605.0	10.0
606.0	10.0
607.0	6.0
608.0	9.0
609.0	6.0
610.0	12.0
611.0	13.0
612.0	7.0
613.0	7.0
614.0	10.0
615.0	8.0
616.0	7.0
617.0	6.0
618.0	3.0
619.0	11.0
620.0	15.0
621.0	7.0
622.0	9.0
623.0	12.0
624.0	7.0
625.0	20.0
626.0	6.0
627.0	9.0
628.0	7.0
629.0	6.0
630.0	10.0
631.0	3.0
632.0	3.0
633.0	6.0
634.0	13.0
635.0	8.0
636.0	4.0
637.0	12.0
638.0	5.0
639.0	4.0
640.0	4.0
641.0	5.0
642.0	7.0
643.0	10.0
644.0	10.0
645.0	9.0
646.0	7.0
647.0	5.0
648.0	5.0
649.0	8.0
650.0	11.0
651.0	9.0
652.0	12.0
653.0	11.0
654.0	11.0
655.0	12.0
656.0	15.0
657.0	9.0
658.0	12.0
659.0	11.0
660.0	20.0
661.0	10.0
662.0	2.0
663.0	5.0
664.0	13.0
665.0	6.0
666.0	7.0
667.0	4.0
668.0	10.0
669.0	13.0
670.0	10.0
671.0	14.0
672.0	8.0
673.0	5.0
674.0	12.0
675.0	5.0
676.0	7.0
677.0	5.0
678.0	3.0
679.0	2.0
680.0	1.0
682.0	2.0
683.0	1.0
684.0	1.0
685.0	3.0
687.0	1.0
688.0	1.0
690.0	1.0
691.0	1.0
776.0	1.0
779.0	1.0
787.0	2.0
788.0	1.0
790.0	1.0
791.0	2.0
795.0	2.0
797.0	1.0
798.0	1.0
802.0	1.0
803.0	1.0
804.0	1.0
806.0	1.0
807.0	1.0
811.0	1.0
814.0	1.0
824.0	2.0
826.0	1.0
844.0	1.0
847.0	1.0
851.0	2.0
852.0	1.0
855.0	3.0
856.0	1.0
857.0	3.0
858.0	1.0
862.0	1.0
863.0	4.0
864.0	2.0
866.0	1.0
868.0	3.0
870.0	1.0
874.0	1.0
877.0	1.0
878.0	1.0
880.0	2.0
883.0	1.0
884.0	1.0
885.0	2.0
886.0	3.0
888.0	2.0
906.0	1.0
907.0	1.0
912.0	1.0
914.0	1.0
916.0	1.0
918.0	2.0
921.0	1.0
922.0	1.0
925.0	1.0
928.0	2.0
932.0	1.0
935.0	2.0
940.0	2.0
941.0	2.0
945.0	1.0
946.0	1.0
948.0	2.0
949.0	2.0
951.0	2.0
953.0	1.0
963.0	1.0
964.0	4.0
966.0	2.0
972.0	1.0
974.0	1.0
975.0	1.0
976.0	1.0
977.0	1.0
979.0	1.0
980.0	3.0
981.0	1.0
