#Coverage	Number of genomic locations
199.0	936.0
200.0	974.0
201.0	892.0
202.0	851.0
203.0	782.0
204.0	752.0
205.0	729.0
206.0	678.0
207.0	664.0
208.0	569.0
209.0	563.0
210.0	566.0
211.0	552.0
212.0	553.0
213.0	512.0
214.0	468.0
215.0	486.0
216.0	461.0
217.0	461.0
218.0	460.0
219.0	379.0
220.0	334.0
221.0	299.0
222.0	314.0
223.0	272.0
224.0	236.0
225.0	255.0
226.0	230.0
227.0	223.0
228.0	168.0
229.0	169.0
230.0	161.0
231.0	120.0
232.0	127.0
233.0	109.0
234.0	111.0
235.0	83.0
236.0	64.0
237.0	76.0
238.0	59.0
239.0	50.0
240.0	49.0
241.0	40.0
242.0	51.0
243.0	66.0
244.0	75.0
245.0	74.0
246.0	73.0
247.0	58.0
248.0	57.0
249.0	52.0
250.0	69.0
251.0	54.0
252.0	42.0
253.0	32.0
254.0	38.0
255.0	38.0
256.0	38.0
257.0	14.0
258.0	41.0
259.0	37.0
260.0	32.0
261.0	35.0
262.0	38.0
263.0	65.0
264.0	49.0
265.0	44.0
266.0	38.0
267.0	41.0
268.0	31.0
269.0	35.0
270.0	30.0
271.0	47.0
272.0	39.0
273.0	42.0
274.0	37.0
275.0	46.0
276.0	31.0
277.0	32.0
278.0	41.0
279.0	28.0
280.0	20.0
281.0	30.0
282.0	36.0
283.0	46.0
284.0	41.0
285.0	45.0
286.0	55.0
287.0	54.0
288.0	59.0
289.0	57.0
290.0	70.0
291.0	66.0
292.0	60.0
293.0	71.0
294.0	78.0
295.0	74.0
296.0	56.0
297.0	81.0
298.0	69.0
299.0	67.0
300.0	75.0
301.0	80.0
302.0	80.0
303.0	68.0
304.0	68.0
305.0	68.0
306.0	77.0
307.0	66.0
308.0	78.0
309.0	66.0
310.0	53.0
311.0	49.0
312.0	60.0
313.0	66.0
314.0	77.0
315.0	73.0
316.0	76.0
317.0	56.0
318.0	71.0
319.0	85.0
320.0	63.0
321.0	83.0
322.0	68.0
323.0	47.0
324.0	63.0
325.0	47.0
326.0	64.0
327.0	55.0
328.0	72.0
329.0	55.0
330.0	52.0
331.0	51.0
332.0	55.0
333.0	44.0
334.0	42.0
335.0	32.0
336.0	39.0
337.0	35.0
338.0	29.0
339.0	33.0
340.0	23.0
341.0	40.0
342.0	34.0
343.0	18.0
344.0	28.0
345.0	23.0
346.0	23.0
347.0	27.0
348.0	28.0
349.0	25.0
350.0	24.0
351.0	17.0
352.0	19.0
353.0	38.0
354.0	25.0
355.0	20.0
356.0	23.0
357.0	23.0
358.0	16.0
359.0	15.0
360.0	20.0
361.0	18.0
362.0	12.0
363.0	16.0
364.0	11.0
365.0	11.0
366.0	22.0
367.0	18.0
368.0	26.0
369.0	13.0
370.0	25.0
371.0	14.0
372.0	15.0
373.0	19.0
374.0	13.0
375.0	20.0
376.0	26.0
377.0	24.0
378.0	28.0
379.0	28.0
380.0	32.0
381.0	26.0
382.0	36.0
383.0	29.0
384.0	18.0
385.0	16.0
386.0	25.0
387.0	33.0
388.0	23.0
389.0	20.0
390.0	12.0
391.0	19.0
392.0	22.0
393.0	33.0
394.0	20.0
395.0	21.0
396.0	21.0
397.0	15.0
398.0	15.0
399.0	14.0
400.0	13.0
401.0	17.0
402.0	16.0
403.0	8.0
404.0	11.0
405.0	12.0
406.0	17.0
407.0	13.0
408.0	16.0
409.0	20.0
410.0	22.0
411.0	13.0
412.0	20.0
413.0	14.0
414.0	16.0
415.0	17.0
416.0	22.0
417.0	16.0
418.0	17.0
419.0	9.0
420.0	7.0
421.0	6.0
422.0	3.0
423.0	7.0
424.0	2.0
425.0	4.0
426.0	12.0
427.0	12.0
428.0	5.0
429.0	2.0
430.0	7.0
431.0	4.0
432.0	1.0
433.0	2.0
434.0	1.0
435.0	1.0
436.0	1.0
437.0	1.0
438.0	3.0
440.0	1.0
441.0	1.0
442.0	1.0
443.0	1.0
444.0	1.0
445.0	3.0
447.0	1.0
449.0	4.0
450.0	4.0
451.0	7.0
452.0	3.0
453.0	10.0
454.0	4.0
455.0	5.0
456.0	2.0
458.0	6.0
459.0	2.0
464.0	2.0
467.0	1.0
468.0	4.0
469.0	1.0
471.0	2.0
472.0	4.0
473.0	1.0
475.0	1.0
476.0	3.0
478.0	2.0
479.0	1.0
480.0	2.0
481.0	1.0
482.0	3.0
483.0	3.0
484.0	1.0
487.0	1.0
488.0	1.0
491.0	2.0
492.0	1.0
494.0	2.0
495.0	3.0
496.0	1.0
497.0	1.0
498.0	3.0
500.0	2.0
501.0	5.0
502.0	2.0
503.0	1.0
504.0	3.0
506.0	2.0
507.0	1.0
508.0	5.0
509.0	3.0
510.0	4.0
511.0	3.0
512.0	3.0
513.0	1.0
515.0	5.0
516.0	3.0
517.0	3.0
518.0	6.0
519.0	4.0
520.0	1.0
521.0	7.0
522.0	4.0
523.0	3.0
525.0	1.0
526.0	2.0
527.0	6.0
528.0	5.0
529.0	7.0
530.0	3.0
531.0	8.0
532.0	3.0
533.0	1.0
534.0	1.0
535.0	4.0
537.0	1.0
538.0	1.0
539.0	1.0
541.0	2.0
542.0	2.0
543.0	3.0
544.0	3.0
545.0	1.0
546.0	2.0
548.0	2.0
549.0	3.0
550.0	5.0
551.0	5.0
552.0	4.0
553.0	6.0
554.0	5.0
555.0	6.0
556.0	6.0
557.0	4.0
558.0	4.0
559.0	4.0
560.0	5.0
561.0	5.0
562.0	6.0
563.0	11.0
564.0	5.0
565.0	4.0
566.0	4.0
567.0	4.0
568.0	5.0
569.0	3.0
570.0	3.0
571.0	4.0
572.0	4.0
573.0	5.0
574.0	2.0
575.0	1.0
576.0	7.0
577.0	4.0
578.0	6.0
579.0	2.0
580.0	3.0
581.0	4.0
583.0	3.0
584.0	2.0
585.0	8.0
586.0	3.0
587.0	4.0
588.0	6.0
589.0	3.0
590.0	3.0
591.0	7.0
592.0	4.0
593.0	3.0
594.0	4.0
595.0	1.0
596.0	4.0
597.0	9.0
598.0	6.0
599.0	5.0
600.0	4.0
601.0	3.0
602.0	5.0
603.0	6.0
604.0	6.0
605.0	8.0
606.0	4.0
607.0	3.0
608.0	5.0
609.0	9.0
610.0	1.0
611.0	6.0
612.0	8.0
613.0	2.0
614.0	1.0
615.0	8.0
616.0	6.0
617.0	6.0
618.0	6.0
619.0	6.0
620.0	5.0
621.0	2.0
622.0	7.0
623.0	4.0
624.0	5.0
625.0	4.0
626.0	3.0
627.0	7.0
628.0	4.0
629.0	5.0
630.0	7.0
631.0	4.0
632.0	6.0
633.0	5.0
634.0	3.0
635.0	7.0
636.0	2.0
637.0	4.0
638.0	1.0
639.0	5.0
641.0	6.0
642.0	1.0
643.0	1.0
644.0	4.0
646.0	5.0
647.0	5.0
648.0	3.0
650.0	1.0
651.0	3.0
652.0	2.0
653.0	6.0
654.0	3.0
655.0	2.0
656.0	2.0
657.0	4.0
658.0	2.0
659.0	2.0
660.0	2.0
661.0	2.0
662.0	2.0
664.0	2.0
665.0	3.0
666.0	3.0
667.0	6.0
668.0	3.0
669.0	6.0
670.0	4.0
671.0	1.0
672.0	3.0
673.0	4.0
674.0	4.0
675.0	4.0
676.0	2.0
677.0	6.0
678.0	5.0
679.0	6.0
680.0	2.0
681.0	3.0
682.0	8.0
683.0	6.0
684.0	2.0
685.0	8.0
686.0	8.0
687.0	11.0
688.0	5.0
689.0	6.0
690.0	4.0
691.0	10.0
692.0	6.0
693.0	4.0
694.0	3.0
695.0	6.0
696.0	2.0
697.0	5.0
698.0	4.0
699.0	7.0
700.0	10.0
701.0	7.0
702.0	13.0
703.0	6.0
704.0	7.0
705.0	4.0
706.0	7.0
707.0	3.0
708.0	7.0
709.0	6.0
710.0	5.0
711.0	8.0
712.0	6.0
713.0	6.0
714.0	6.0
715.0	14.0
716.0	7.0
717.0	4.0
718.0	10.0
719.0	9.0
720.0	3.0
721.0	6.0
722.0	8.0
723.0	4.0
724.0	5.0
725.0	4.0
726.0	8.0
727.0	9.0
728.0	6.0
729.0	3.0
730.0	3.0
731.0	6.0
732.0	12.0
733.0	7.0
734.0	10.0
735.0	9.0
736.0	6.0
737.0	5.0
738.0	4.0
739.0	4.0
740.0	11.0
741.0	2.0
742.0	6.0
743.0	14.0
744.0	4.0
745.0	14.0
746.0	8.0
747.0	10.0
748.0	10.0
749.0	11.0
750.0	12.0
751.0	8.0
752.0	8.0
753.0	9.0
754.0	10.0
755.0	8.0
756.0	6.0
757.0	8.0
758.0	9.0
759.0	11.0
760.0	9.0
761.0	8.0
762.0	5.0
763.0	5.0
764.0	7.0
765.0	4.0
766.0	7.0
767.0	6.0
768.0	4.0
769.0	2.0
770.0	2.0
771.0	3.0
773.0	3.0
774.0	3.0
776.0	2.0
777.0	4.0
778.0	1.0
779.0	4.0
780.0	6.0
781.0	2.0
782.0	3.0
783.0	7.0
784.0	8.0
785.0	6.0
786.0	8.0
787.0	6.0
788.0	9.0
789.0	4.0
790.0	3.0
791.0	1.0
792.0	4.0
793.0	3.0
794.0	3.0
795.0	2.0
796.0	8.0
797.0	9.0
798.0	6.0
799.0	4.0
800.0	6.0
801.0	9.0
802.0	8.0
803.0	6.0
804.0	7.0
805.0	4.0
806.0	4.0
807.0	3.0
808.0	5.0
809.0	6.0
810.0	2.0
811.0	8.0
812.0	10.0
813.0	6.0
814.0	2.0
815.0	4.0
816.0	3.0
817.0	1.0
818.0	3.0
819.0	9.0
820.0	3.0
821.0	7.0
822.0	4.0
823.0	3.0
824.0	3.0
825.0	6.0
826.0	3.0
827.0	2.0
828.0	2.0
829.0	9.0
830.0	5.0
831.0	7.0
832.0	5.0
833.0	3.0
834.0	6.0
835.0	4.0
836.0	4.0
837.0	5.0
838.0	7.0
840.0	3.0
841.0	3.0
842.0	3.0
843.0	4.0
844.0	5.0
845.0	3.0
847.0	2.0
848.0	6.0
849.0	1.0
850.0	3.0
851.0	3.0
852.0	3.0
853.0	1.0
854.0	2.0
859.0	3.0
860.0	4.0
861.0	1.0
862.0	2.0
863.0	4.0
864.0	1.0
865.0	2.0
867.0	1.0
868.0	2.0
869.0	4.0
870.0	5.0
871.0	2.0
872.0	2.0
873.0	5.0
874.0	1.0
875.0	3.0
876.0	2.0
877.0	2.0
878.0	1.0
879.0	1.0
880.0	1.0
882.0	2.0
883.0	2.0
884.0	1.0
885.0	3.0
886.0	2.0
888.0	1.0
891.0	2.0
892.0	2.0
893.0	2.0
894.0	2.0
895.0	1.0
896.0	1.0
897.0	3.0
898.0	1.0
899.0	3.0
900.0	1.0
901.0	2.0
902.0	1.0
904.0	3.0
905.0	1.0
910.0	2.0
911.0	1.0
913.0	1.0
916.0	1.0
918.0	2.0
919.0	2.0
920.0	2.0
921.0	1.0
922.0	1.0
923.0	1.0
924.0	4.0
925.0	2.0
926.0	4.0
927.0	2.0
928.0	2.0
929.0	1.0
930.0	1.0
931.0	1.0
932.0	1.0
933.0	1.0
934.0	1.0
936.0	2.0
937.0	1.0
938.0	1.0
948.0	1.0
961.0	1.0
964.0	1.0
973.0	1.0
974.0	1.0
977.0	1.0
979.0	2.0
980.0	1.0
982.0	1.0
985.0	1.0
987.0	3.0
989.0	1.0
990.0	5.0
991.0	1.0
992.0	1.0
993.0	1.0
995.0	2.0
996.0	2.0
998.0	2.0
999.0	2.0
1000.0	2.0
1001.0	2.0
1002.0	1.0
1003.0	4.0
1004.0	5.0
1005.0	3.0
1006.0	3.0
1007.0	2.0
1008.0	2.0
1010.0	4.0
1011.0	1.0
1012.0	4.0
1013.0	8.0
1014.0	1.0
1015.0	5.0
1016.0	5.0
1017.0	1.0
1018.0	6.0
1019.0	5.0
1020.0	3.0
1021.0	3.0
1022.0	6.0
1023.0	5.0
1024.0	1.0
1025.0	6.0
1026.0	3.0
1027.0	5.0
1028.0	8.0
1029.0	8.0
1030.0	4.0
1031.0	5.0
1032.0	12.0
1033.0	5.0
1034.0	8.0
1035.0	2.0
1036.0	15.0
1037.0	6.0
1038.0	11.0
1039.0	13.0
1040.0	7.0
1041.0	15.0
1042.0	8.0
1043.0	10.0
1044.0	8.0
1045.0	7.0
1046.0	7.0
1047.0	10.0
1048.0	4.0
1049.0	5.0
1050.0	6.0
1051.0	4.0
1052.0	9.0
1053.0	4.0
1054.0	5.0
1055.0	4.0
1056.0	4.0
1057.0	2.0
1058.0	5.0
1059.0	7.0
1060.0	5.0
1061.0	1.0
1062.0	1.0
1063.0	4.0
1064.0	2.0
1065.0	1.0
1066.0	1.0
1068.0	2.0
1069.0	2.0
1070.0	4.0
1072.0	1.0
1073.0	1.0
1074.0	1.0
1075.0	2.0
1084.0	1.0
1085.0	3.0
1087.0	5.0
1090.0	1.0
1092.0	2.0
1094.0	1.0
1098.0	2.0
1099.0	1.0
1101.0	4.0
1102.0	3.0
1103.0	6.0
1104.0	5.0
1105.0	2.0
1107.0	3.0
1108.0	1.0
1109.0	1.0
1110.0	3.0
1111.0	2.0
1112.0	2.0
1114.0	2.0
1115.0	1.0
1117.0	2.0
1118.0	1.0
1121.0	1.0
1122.0	3.0
1123.0	3.0
1125.0	2.0
1126.0	3.0
1129.0	2.0
1130.0	2.0
1131.0	1.0
1135.0	3.0
1137.0	1.0
1139.0	1.0
1144.0	1.0
1145.0	1.0
1148.0	1.0
