#Coverage	Number of genomic locations
324.0	19.0
325.0	27.0
326.0	26.0
327.0	20.0
328.0	19.0
329.0	21.0
330.0	18.0
331.0	23.0
332.0	18.0
333.0	22.0
334.0	16.0
335.0	15.0
336.0	24.0
337.0	13.0
338.0	21.0
339.0	12.0
340.0	7.0
341.0	4.0
342.0	23.0
343.0	14.0
344.0	10.0
345.0	29.0
346.0	23.0
347.0	21.0
348.0	19.0
349.0	21.0
350.0	30.0
351.0	25.0
352.0	29.0
353.0	44.0
354.0	15.0
355.0	22.0
356.0	16.0
357.0	23.0
358.0	13.0
359.0	12.0
360.0	13.0
361.0	11.0
362.0	7.0
363.0	11.0
364.0	13.0
365.0	11.0
366.0	8.0
367.0	7.0
368.0	8.0
369.0	8.0
370.0	2.0
371.0	4.0
372.0	4.0
373.0	5.0
374.0	14.0
375.0	10.0
376.0	11.0
377.0	4.0
378.0	2.0
379.0	8.0
380.0	7.0
381.0	4.0
382.0	3.0
383.0	1.0
384.0	4.0
385.0	4.0
386.0	8.0
387.0	6.0
388.0	3.0
389.0	3.0
390.0	6.0
391.0	3.0
392.0	1.0
393.0	3.0
394.0	2.0
395.0	2.0
397.0	1.0
398.0	6.0
399.0	2.0
400.0	2.0
402.0	1.0
403.0	3.0
404.0	1.0
405.0	4.0
407.0	3.0
408.0	2.0
409.0	2.0
410.0	4.0
411.0	1.0
412.0	9.0
413.0	3.0
414.0	4.0
415.0	1.0
416.0	3.0
417.0	12.0
418.0	5.0
419.0	6.0
420.0	9.0
421.0	7.0
422.0	6.0
423.0	3.0
424.0	6.0
425.0	4.0
426.0	2.0
427.0	1.0
428.0	1.0
429.0	1.0
430.0	2.0
431.0	9.0
432.0	3.0
433.0	3.0
434.0	5.0
435.0	1.0
436.0	5.0
437.0	1.0
438.0	2.0
439.0	1.0
440.0	1.0
441.0	1.0
442.0	1.0
443.0	2.0
444.0	2.0
445.0	1.0
446.0	1.0
447.0	1.0
448.0	3.0
449.0	1.0
451.0	4.0
454.0	2.0
455.0	1.0
457.0	4.0
458.0	9.0
459.0	1.0
460.0	2.0
461.0	3.0
462.0	10.0
463.0	2.0
464.0	6.0
465.0	8.0
466.0	4.0
467.0	3.0
468.0	3.0
469.0	10.0
470.0	10.0
471.0	6.0
472.0	4.0
473.0	5.0
474.0	5.0
475.0	3.0
476.0	5.0
477.0	9.0
478.0	10.0
479.0	10.0
480.0	9.0
481.0	8.0
482.0	5.0
483.0	3.0
484.0	3.0
485.0	4.0
486.0	14.0
487.0	10.0
488.0	11.0
489.0	2.0
490.0	4.0
491.0	3.0
492.0	2.0
493.0	4.0
494.0	7.0
495.0	6.0
496.0	4.0
497.0	6.0
498.0	13.0
499.0	1.0
500.0	4.0
501.0	6.0
502.0	10.0
503.0	5.0
504.0	6.0
505.0	7.0
506.0	14.0
507.0	8.0
508.0	9.0
509.0	7.0
510.0	4.0
511.0	3.0
512.0	6.0
513.0	10.0
514.0	7.0
515.0	5.0
516.0	4.0
517.0	4.0
518.0	7.0
519.0	10.0
520.0	11.0
521.0	11.0
522.0	9.0
523.0	7.0
524.0	13.0
525.0	11.0
526.0	11.0
527.0	9.0
528.0	9.0
529.0	8.0
530.0	10.0
531.0	8.0
532.0	10.0
533.0	10.0
534.0	16.0
535.0	12.0
536.0	13.0
537.0	16.0
538.0	9.0
539.0	10.0
540.0	14.0
541.0	7.0
542.0	10.0
543.0	11.0
544.0	18.0
545.0	13.0
546.0	9.0
547.0	6.0
548.0	6.0
549.0	15.0
550.0	4.0
551.0	9.0
552.0	8.0
553.0	4.0
554.0	16.0
555.0	9.0
556.0	9.0
557.0	12.0
558.0	6.0
559.0	4.0
560.0	4.0
561.0	8.0
562.0	5.0
563.0	4.0
564.0	5.0
565.0	3.0
566.0	9.0
567.0	4.0
568.0	6.0
569.0	1.0
570.0	2.0
571.0	10.0
572.0	3.0
573.0	4.0
574.0	5.0
575.0	5.0
576.0	7.0
577.0	5.0
578.0	2.0
579.0	1.0
580.0	3.0
581.0	5.0
582.0	7.0
583.0	3.0
584.0	6.0
585.0	7.0
586.0	2.0
587.0	2.0
588.0	2.0
589.0	4.0
590.0	1.0
591.0	3.0
592.0	1.0
593.0	8.0
594.0	4.0
595.0	7.0
598.0	1.0
599.0	3.0
600.0	5.0
601.0	1.0
602.0	2.0
603.0	2.0
604.0	2.0
605.0	5.0
606.0	1.0
607.0	2.0
608.0	2.0
609.0	1.0
610.0	2.0
612.0	2.0
613.0	1.0
614.0	5.0
616.0	4.0
617.0	4.0
618.0	4.0
619.0	2.0
620.0	2.0
621.0	1.0
622.0	1.0
623.0	2.0
624.0	2.0
625.0	4.0
626.0	1.0
627.0	4.0
628.0	7.0
629.0	4.0
630.0	2.0
631.0	3.0
632.0	3.0
633.0	3.0
634.0	5.0
635.0	2.0
636.0	2.0
637.0	4.0
638.0	1.0
639.0	1.0
640.0	1.0
643.0	1.0
644.0	4.0
645.0	2.0
646.0	2.0
648.0	3.0
649.0	3.0
650.0	3.0
651.0	5.0
652.0	3.0
653.0	3.0
656.0	2.0
657.0	2.0
658.0	8.0
659.0	2.0
660.0	1.0
661.0	1.0
663.0	1.0
665.0	4.0
666.0	2.0
668.0	2.0
671.0	2.0
672.0	1.0
673.0	2.0
674.0	2.0
675.0	1.0
676.0	3.0
677.0	5.0
678.0	2.0
679.0	3.0
680.0	2.0
681.0	4.0
682.0	3.0
683.0	3.0
684.0	1.0
685.0	5.0
686.0	2.0
687.0	3.0
688.0	2.0
689.0	1.0
690.0	6.0
691.0	2.0
692.0	7.0
693.0	7.0
694.0	5.0
695.0	2.0
696.0	4.0
697.0	5.0
698.0	5.0
699.0	2.0
700.0	3.0
701.0	2.0
702.0	2.0
703.0	2.0
704.0	5.0
705.0	5.0
706.0	7.0
707.0	1.0
708.0	1.0
709.0	3.0
710.0	5.0
711.0	9.0
712.0	3.0
713.0	5.0
714.0	3.0
715.0	6.0
716.0	5.0
717.0	4.0
718.0	3.0
719.0	6.0
720.0	10.0
721.0	4.0
722.0	7.0
723.0	8.0
724.0	7.0
725.0	6.0
727.0	6.0
728.0	7.0
729.0	13.0
730.0	5.0
731.0	3.0
732.0	5.0
733.0	2.0
734.0	3.0
735.0	4.0
736.0	7.0
737.0	4.0
738.0	11.0
739.0	2.0
740.0	7.0
741.0	8.0
742.0	4.0
743.0	6.0
744.0	6.0
745.0	3.0
746.0	2.0
747.0	2.0
748.0	2.0
749.0	5.0
750.0	2.0
751.0	3.0
752.0	4.0
753.0	4.0
754.0	4.0
755.0	3.0
756.0	1.0
757.0	1.0
758.0	2.0
759.0	3.0
760.0	5.0
761.0	7.0
762.0	7.0
764.0	2.0
765.0	1.0
766.0	9.0
767.0	2.0
768.0	6.0
769.0	3.0
770.0	10.0
771.0	9.0
772.0	6.0
773.0	9.0
774.0	9.0
775.0	8.0
776.0	8.0
777.0	6.0
778.0	5.0
779.0	8.0
780.0	6.0
781.0	6.0
782.0	11.0
783.0	11.0
784.0	5.0
785.0	8.0
786.0	5.0
787.0	5.0
788.0	3.0
789.0	8.0
790.0	11.0
791.0	8.0
792.0	9.0
793.0	6.0
794.0	7.0
795.0	7.0
796.0	7.0
797.0	10.0
798.0	8.0
799.0	6.0
800.0	10.0
801.0	8.0
802.0	8.0
803.0	5.0
804.0	3.0
805.0	5.0
806.0	4.0
807.0	4.0
808.0	4.0
809.0	4.0
810.0	2.0
811.0	4.0
812.0	4.0
813.0	5.0
814.0	2.0
815.0	5.0
816.0	1.0
817.0	3.0
818.0	1.0
819.0	1.0
820.0	5.0
821.0	1.0
822.0	5.0
823.0	3.0
824.0	4.0
825.0	2.0
826.0	1.0
827.0	4.0
828.0	2.0
829.0	2.0
830.0	1.0
831.0	3.0
832.0	1.0
833.0	1.0
834.0	1.0
835.0	2.0
836.0	2.0
837.0	2.0
838.0	2.0
839.0	3.0
840.0	1.0
841.0	1.0
842.0	4.0
843.0	4.0
844.0	1.0
848.0	1.0
851.0	1.0
853.0	2.0
854.0	1.0
855.0	1.0
856.0	1.0
857.0	1.0
858.0	1.0
864.0	2.0
865.0	1.0
868.0	1.0
871.0	3.0
873.0	2.0
878.0	1.0
881.0	1.0
886.0	1.0
894.0	1.0
895.0	2.0
896.0	1.0
897.0	1.0
900.0	1.0
912.0	1.0
913.0	4.0
914.0	4.0
915.0	1.0
917.0	1.0
918.0	1.0
920.0	2.0
921.0	1.0
922.0	1.0
923.0	1.0
924.0	1.0
925.0	1.0
926.0	1.0
930.0	1.0
932.0	1.0
943.0	2.0
945.0	2.0
948.0	2.0
949.0	2.0
950.0	1.0
958.0	2.0
963.0	1.0
964.0	1.0
970.0	2.0
971.0	1.0
972.0	2.0
973.0	1.0
976.0	1.0
977.0	1.0
979.0	1.0
980.0	2.0
981.0	1.0
983.0	1.0
984.0	1.0
987.0	1.0
989.0	2.0
991.0	2.0
992.0	1.0
994.0	1.0
998.0	1.0
999.0	1.0
1005.0	1.0
1008.0	1.0
1010.0	1.0
1016.0	1.0
1017.0	1.0
1020.0	1.0
1021.0	2.0
1022.0	2.0
1023.0	2.0
1024.0	1.0
1025.0	1.0
1027.0	1.0
1028.0	1.0
1029.0	1.0
1032.0	1.0
1037.0	1.0
1038.0	2.0
1041.0	2.0
1042.0	2.0
1054.0	1.0
1059.0	1.0
1062.0	1.0
1075.0	1.0
1079.0	2.0
1096.0	1.0
1097.0	1.0
1117.0	1.0
1140.0	1.0
1148.0	1.0
1174.0	1.0
1187.0	1.0
1197.0	1.0
1198.0	1.0
1205.0	2.0
1206.0	1.0
1208.0	1.0
1214.0	1.0
1218.0	1.0
1219.0	1.0
1225.0	1.0
1226.0	1.0
1229.0	2.0
1237.0	1.0
1239.0	1.0
1240.0	1.0
1241.0	3.0
1245.0	2.0
1251.0	2.0
1253.0	2.0
1257.0	1.0
1260.0	1.0
1261.0	1.0
1264.0	2.0
1270.0	1.0
1271.0	1.0
1274.0	2.0
1276.0	1.0
1277.0	1.0
1280.0	1.0
1281.0	1.0
1282.0	2.0
1283.0	1.0
1284.0	1.0
1287.0	1.0
1293.0	1.0
1311.0	1.0
1315.0	1.0
1323.0	1.0
1327.0	1.0
1328.0	3.0
1333.0	1.0
1334.0	1.0
1340.0	1.0
1366.0	1.0
1382.0	3.0
1383.0	1.0
1385.0	1.0
1387.0	2.0
1388.0	1.0
1389.0	1.0
1390.0	1.0
1392.0	1.0
1393.0	1.0
1394.0	3.0
1396.0	3.0
1397.0	2.0
1398.0	3.0
1399.0	1.0
1400.0	2.0
1401.0	3.0
1403.0	1.0
1404.0	5.0
1406.0	2.0
1407.0	1.0
1409.0	1.0
1410.0	2.0
1412.0	1.0
1413.0	3.0
1414.0	1.0
1418.0	2.0
1447.0	1.0
1455.0	1.0
1461.0	1.0
1465.0	1.0
1469.0	1.0
1472.0	1.0
1473.0	1.0
1474.0	1.0
1475.0	1.0
1479.0	1.0
1484.0	2.0
1485.0	1.0
1487.0	1.0
1489.0	1.0
1490.0	1.0
1493.0	1.0
1495.0	1.0
1499.0	2.0
1503.0	1.0
1506.0	1.0
1511.0	1.0
1515.0	1.0
1521.0	1.0
1522.0	1.0
1523.0	2.0
1533.0	1.0
1534.0	1.0
1535.0	1.0
1540.0	1.0
1575.0	1.0
1576.0	1.0
1577.0	1.0
1579.0	1.0
1595.0	1.0
1608.0	1.0
