#Coverage	Number of genomic locations
291.0	8.0
292.0	14.0
293.0	16.0
294.0	15.0
295.0	10.0
296.0	11.0
297.0	15.0
298.0	18.0
299.0	10.0
300.0	8.0
301.0	18.0
302.0	13.0
303.0	12.0
304.0	10.0
305.0	8.0
306.0	6.0
307.0	14.0
308.0	21.0
309.0	16.0
310.0	10.0
311.0	14.0
312.0	17.0
313.0	10.0
314.0	9.0
315.0	10.0
316.0	17.0
317.0	19.0
318.0	22.0
319.0	16.0
320.0	10.0
321.0	15.0
322.0	14.0
323.0	14.0
324.0	16.0
325.0	7.0
326.0	11.0
327.0	12.0
328.0	7.0
329.0	12.0
330.0	7.0
331.0	6.0
332.0	7.0
333.0	6.0
334.0	18.0
335.0	12.0
336.0	10.0
337.0	4.0
338.0	7.0
339.0	6.0
340.0	12.0
341.0	8.0
342.0	6.0
343.0	5.0
344.0	4.0
345.0	5.0
346.0	3.0
347.0	10.0
348.0	9.0
349.0	9.0
350.0	10.0
351.0	14.0
352.0	8.0
353.0	6.0
354.0	8.0
355.0	12.0
356.0	6.0
357.0	5.0
358.0	2.0
359.0	5.0
360.0	2.0
361.0	7.0
362.0	6.0
363.0	2.0
364.0	4.0
365.0	4.0
366.0	12.0
367.0	6.0
368.0	7.0
369.0	3.0
370.0	5.0
371.0	7.0
372.0	7.0
373.0	8.0
374.0	7.0
375.0	5.0
376.0	6.0
377.0	4.0
378.0	6.0
379.0	8.0
380.0	6.0
381.0	9.0
382.0	4.0
383.0	4.0
384.0	4.0
385.0	2.0
386.0	2.0
387.0	9.0
388.0	8.0
389.0	5.0
390.0	4.0
391.0	8.0
392.0	10.0
393.0	9.0
394.0	6.0
395.0	5.0
396.0	6.0
397.0	12.0
398.0	4.0
399.0	7.0
400.0	8.0
401.0	9.0
402.0	10.0
403.0	8.0
404.0	8.0
405.0	7.0
406.0	7.0
407.0	10.0
408.0	11.0
409.0	18.0
410.0	19.0
411.0	8.0
412.0	8.0
413.0	11.0
414.0	6.0
415.0	4.0
416.0	5.0
417.0	5.0
418.0	9.0
419.0	4.0
420.0	10.0
421.0	7.0
422.0	8.0
423.0	5.0
424.0	4.0
425.0	3.0
426.0	3.0
427.0	7.0
428.0	8.0
429.0	4.0
430.0	5.0
431.0	5.0
432.0	2.0
434.0	5.0
435.0	2.0
436.0	6.0
437.0	7.0
438.0	10.0
439.0	9.0
440.0	6.0
441.0	6.0
442.0	6.0
443.0	5.0
444.0	5.0
445.0	4.0
446.0	6.0
447.0	4.0
448.0	4.0
449.0	5.0
450.0	9.0
451.0	9.0
452.0	9.0
453.0	4.0
454.0	9.0
455.0	3.0
456.0	1.0
457.0	5.0
458.0	5.0
459.0	2.0
460.0	3.0
461.0	4.0
462.0	4.0
463.0	3.0
464.0	3.0
465.0	4.0
466.0	3.0
467.0	3.0
468.0	2.0
469.0	4.0
470.0	10.0
471.0	9.0
472.0	5.0
473.0	7.0
474.0	6.0
475.0	3.0
476.0	6.0
477.0	2.0
478.0	1.0
479.0	5.0
480.0	3.0
481.0	7.0
482.0	4.0
483.0	3.0
484.0	9.0
485.0	6.0
486.0	7.0
487.0	9.0
488.0	6.0
489.0	9.0
490.0	1.0
491.0	5.0
492.0	10.0
493.0	3.0
494.0	4.0
495.0	6.0
496.0	1.0
497.0	5.0
498.0	4.0
499.0	5.0
500.0	5.0
501.0	5.0
502.0	9.0
503.0	6.0
504.0	3.0
505.0	7.0
506.0	9.0
507.0	3.0
508.0	5.0
509.0	6.0
510.0	5.0
511.0	11.0
512.0	5.0
513.0	1.0
514.0	2.0
516.0	2.0
517.0	1.0
518.0	2.0
519.0	3.0
520.0	3.0
524.0	1.0
525.0	3.0
526.0	2.0
527.0	3.0
528.0	2.0
529.0	1.0
530.0	2.0
531.0	3.0
534.0	3.0
536.0	1.0
537.0	1.0
539.0	1.0
540.0	2.0
541.0	3.0
542.0	1.0
544.0	2.0
545.0	4.0
546.0	2.0
547.0	1.0
548.0	2.0
549.0	2.0
550.0	7.0
551.0	3.0
552.0	4.0
553.0	3.0
554.0	3.0
555.0	3.0
556.0	4.0
558.0	2.0
559.0	3.0
560.0	2.0
561.0	3.0
562.0	5.0
563.0	7.0
564.0	3.0
565.0	6.0
566.0	5.0
567.0	1.0
568.0	1.0
569.0	2.0
570.0	2.0
571.0	1.0
573.0	2.0
575.0	5.0
576.0	4.0
577.0	3.0
578.0	5.0
579.0	7.0
580.0	2.0
581.0	2.0
582.0	4.0
583.0	3.0
584.0	7.0
585.0	5.0
586.0	5.0
587.0	5.0
588.0	3.0
589.0	2.0
590.0	3.0
591.0	2.0
594.0	3.0
595.0	3.0
596.0	2.0
597.0	1.0
598.0	1.0
599.0	3.0
600.0	1.0
601.0	1.0
605.0	1.0
611.0	1.0
615.0	2.0
617.0	1.0
620.0	1.0
622.0	2.0
623.0	1.0
625.0	2.0
626.0	1.0
635.0	1.0
639.0	1.0
640.0	1.0
641.0	1.0
643.0	2.0
646.0	1.0
649.0	1.0
650.0	2.0
651.0	2.0
653.0	1.0
657.0	1.0
659.0	1.0
666.0	1.0
670.0	1.0
671.0	1.0
672.0	1.0
673.0	2.0
676.0	1.0
677.0	1.0
678.0	2.0
679.0	1.0
681.0	1.0
693.0	1.0
694.0	1.0
697.0	1.0
698.0	2.0
699.0	1.0
701.0	1.0
702.0	1.0
703.0	1.0
704.0	1.0
706.0	3.0
709.0	1.0
711.0	2.0
713.0	2.0
722.0	3.0
726.0	1.0
727.0	1.0
732.0	1.0
734.0	1.0
735.0	1.0
736.0	1.0
737.0	1.0
740.0	1.0
741.0	1.0
744.0	5.0
745.0	1.0
747.0	2.0
748.0	1.0
750.0	1.0
751.0	1.0
764.0	2.0
768.0	4.0
770.0	1.0
771.0	3.0
772.0	1.0
774.0	3.0
775.0	2.0
776.0	3.0
777.0	1.0
778.0	2.0
779.0	2.0
780.0	2.0
782.0	2.0
783.0	2.0
785.0	3.0
786.0	6.0
787.0	4.0
788.0	4.0
789.0	2.0
790.0	2.0
791.0	2.0
792.0	1.0
794.0	2.0
797.0	1.0
799.0	2.0
800.0	1.0
