#Insert size (bp)	insert size
194.0	22.0
195.0	18.0
196.0	16.0
197.0	131.0
198.0	5.0
199.0	15.0
200.0	17.0
201.0	11.0
202.0	8.0
203.0	17.0
204.0	4.0
205.0	24.0
206.0	17.0
207.0	14.0
208.0	11.0
209.0	8.0
210.0	13.0
211.0	13.0
212.0	14.0
213.0	76.0
214.0	14.0
215.0	22.0
216.0	11.0
217.0	30.0
218.0	17.0
219.0	33.0
220.0	15.0
221.0	49.0
222.0	16.0
223.0	7.0
224.0	12.0
225.0	9.0
226.0	13.0
227.0	13.0
228.0	12.0
229.0	16.0
230.0	5.0
231.0	3.0
232.0	22.0
233.0	11.0
234.0	20.0
235.0	13.0
236.0	7.0
237.0	11.0
238.0	28.0
239.0	11.0
240.0	12.0
241.0	10.0
242.0	10.0
243.0	22.0
244.0	30.0
245.0	17.0
246.0	15.0
247.0	9.0
248.0	11.0
249.0	22.0
250.0	17.0
251.0	6.0
252.0	16.0
253.0	28.0
254.0	18.0
255.0	55.0
256.0	11.0
257.0	19.0
258.0	14.0
259.0	37.0
260.0	17.0
261.0	13.0
262.0	26.0
263.0	8.0
264.0	17.0
265.0	6.0
266.0	13.0
267.0	7.0
268.0	8.0
269.0	14.0
270.0	19.0
271.0	33.0
272.0	18.0
273.0	8.0
274.0	7.0
275.0	23.0
276.0	13.0
277.0	13.0
278.0	14.0
279.0	14.0
280.0	21.0
281.0	12.0
282.0	9.0
283.0	33.0
284.0	25.0
285.0	29.0
286.0	7.0
287.0	11.0
288.0	13.0
289.0	13.0
290.0	17.0
291.0	13.0
292.0	19.0
293.0	13.0
294.0	16.0
295.0	18.0
296.0	37.0
297.0	16.0
298.0	10.0
299.0	15.0
300.0	18.0
301.0	21.0
302.0	15.0
303.0	23.0
304.0	23.0
305.0	22.0
306.0	21.0
307.0	30.0
308.0	38.0
309.0	14.0
310.0	26.0
311.0	18.0
312.0	10.0
313.0	26.0
314.0	19.0
315.0	14.0
316.0	11.0
317.0	23.0
318.0	11.0
319.0	8.0
320.0	28.0
321.0	9.0
322.0	24.0
323.0	20.0
324.0	21.0
325.0	6.0
326.0	18.0
327.0	10.0
328.0	30.0
329.0	10.0
330.0	17.0
331.0	21.0
332.0	15.0
333.0	19.0
334.0	9.0
335.0	14.0
336.0	19.0
337.0	13.0
338.0	21.0
339.0	6.0
340.0	14.0
341.0	23.0
342.0	25.0
343.0	19.0
344.0	11.0
345.0	15.0
346.0	19.0
347.0	17.0
348.0	10.0
349.0	10.0
350.0	18.0
351.0	10.0
352.0	12.0
353.0	12.0
354.0	11.0
355.0	15.0
356.0	18.0
357.0	9.0
358.0	11.0
359.0	15.0
360.0	18.0
361.0	16.0
362.0	14.0
363.0	20.0
364.0	9.0
365.0	14.0
366.0	13.0
367.0	10.0
368.0	17.0
369.0	28.0
370.0	7.0
371.0	11.0
372.0	8.0
373.0	17.0
374.0	17.0
375.0	15.0
376.0	26.0
377.0	15.0
378.0	10.0
379.0	14.0
380.0	10.0
381.0	41.0
382.0	12.0
383.0	21.0
384.0	11.0
385.0	4.0
386.0	19.0
387.0	16.0
388.0	4.0
389.0	12.0
390.0	8.0
391.0	6.0
392.0	5.0
393.0	8.0
394.0	13.0
395.0	9.0
396.0	8.0
397.0	7.0
398.0	10.0
399.0	12.0
400.0	7.0
401.0	21.0
402.0	13.0
403.0	7.0
404.0	13.0
405.0	18.0
406.0	8.0
407.0	5.0
408.0	8.0
409.0	15.0
410.0	13.0
411.0	7.0
412.0	2.0
413.0	15.0
414.0	9.0
415.0	6.0
416.0	14.0
417.0	8.0
418.0	8.0
419.0	16.0
420.0	7.0
421.0	1.0
422.0	7.0
423.0	6.0
424.0	20.0
425.0	6.0
426.0	13.0
427.0	4.0
428.0	11.0
429.0	10.0
430.0	10.0
431.0	1.0
432.0	3.0
433.0	4.0
434.0	2.0
435.0	3.0
436.0	18.0
437.0	7.0
438.0	8.0
439.0	5.0
440.0	6.0
441.0	8.0
442.0	10.0
443.0	8.0
444.0	5.0
445.0	13.0
446.0	12.0
447.0	12.0
448.0	7.0
449.0	11.0
450.0	14.0
451.0	9.0
452.0	11.0
453.0	1.0
454.0	2.0
455.0	1.0
456.0	5.0
457.0	4.0
459.0	17.0
460.0	1.0
461.0	15.0
462.0	5.0
463.0	5.0
464.0	6.0
465.0	7.0
466.0	11.0
467.0	7.0
468.0	9.0
469.0	5.0
470.0	3.0
471.0	5.0
472.0	10.0
473.0	9.0
474.0	4.0
475.0	7.0
476.0	6.0
477.0	3.0
478.0	4.0
479.0	8.0
480.0	11.0
481.0	3.0
482.0	5.0
485.0	4.0
486.0	3.0
487.0	3.0
488.0	3.0
489.0	6.0
490.0	5.0
491.0	4.0
492.0	2.0
493.0	2.0
494.0	4.0
495.0	4.0
496.0	6.0
497.0	9.0
498.0	2.0
499.0	3.0
500.0	5.0
501.0	5.0
502.0	13.0
503.0	4.0
504.0	2.0
505.0	1.0
506.0	14.0
507.0	4.0
508.0	5.0
509.0	3.0
510.0	2.0
511.0	5.0
512.0	8.0
513.0	7.0
514.0	3.0
515.0	1.0
516.0	6.0
517.0	2.0
518.0	9.0
519.0	2.0
520.0	2.0
521.0	2.0
522.0	1.0
523.0	3.0
524.0	2.0
525.0	1.0
526.0	2.0
527.0	4.0
528.0	5.0
529.0	2.0
531.0	1.0
532.0	1.0
534.0	2.0
537.0	2.0
538.0	2.0
539.0	7.0
540.0	3.0
541.0	3.0
542.0	3.0
543.0	5.0
544.0	2.0
545.0	2.0
547.0	3.0
548.0	1.0
549.0	3.0
550.0	1.0
551.0	4.0
553.0	2.0
555.0	3.0
556.0	1.0
557.0	2.0
558.0	2.0
559.0	3.0
560.0	1.0
561.0	10.0
562.0	1.0
563.0	8.0
564.0	5.0
565.0	3.0
566.0	3.0
567.0	3.0
568.0	3.0
569.0	2.0
570.0	7.0
571.0	2.0
572.0	5.0
575.0	2.0
576.0	4.0
577.0	5.0
578.0	1.0
579.0	2.0
582.0	3.0
583.0	3.0
584.0	3.0
586.0	2.0
587.0	1.0
588.0	1.0
589.0	1.0
590.0	5.0
591.0	3.0
592.0	1.0
594.0	3.0
596.0	1.0
598.0	1.0
602.0	3.0
603.0	4.0
605.0	1.0
606.0	5.0
607.0	3.0
608.0	4.0
609.0	1.0
610.0	2.0
611.0	3.0
613.0	2.0
614.0	1.0
615.0	3.0
616.0	1.0
617.0	3.0
618.0	5.0
620.0	2.0
621.0	4.0
622.0	2.0
623.0	1.0
624.0	2.0
626.0	1.0
627.0	1.0
628.0	1.0
629.0	4.0
630.0	3.0
632.0	2.0
633.0	2.0
635.0	1.0
636.0	1.0
640.0	2.0
642.0	2.0
643.0	3.0
644.0	1.0
645.0	5.0
646.0	1.0
648.0	2.0
652.0	1.0
656.0	3.0
657.0	3.0
658.0	1.0
663.0	2.0
664.0	2.0
668.0	2.0
670.0	3.0
672.0	1.0
673.0	1.0
675.0	2.0
679.0	1.0
681.0	2.0
683.0	1.0
685.0	1.0
687.0	1.0
688.0	1.0
690.0	1.0
692.0	1.0
693.0	1.0
695.0	1.0
697.0	1.0
698.0	1.0
699.0	1.0
700.0	1.0
701.0	2.0
702.0	1.0
705.0	2.0
714.0	1.0
715.0	2.0
717.0	1.0
718.0	1.0
720.0	2.0
722.0	1.0
724.0	1.0
725.0	1.0
730.0	1.0
732.0	1.0
735.0	1.0
738.0	1.0
740.0	2.0
741.0	1.0
746.0	4.0
747.0	1.0
751.0	2.0
754.0	1.0
755.0	1.0
765.0	2.0
772.0	1.0
778.0	1.0
780.0	1.0
781.0	1.0
789.0	1.0
791.0	1.0
799.0	1.0
800.0	1.0
